msa_code,metro_name,pew_total,national_only,raw_dial,shrunk_dial,random_pairing,observed_2020_24,corrected_national_only,corrected_shrunk_dial,corrected_raw_dial
22220,"Fayetteville-Springdale-Rogers, AR-MO",0.17,0.2618518211269418,0.2218003977284033,0.22749907206121153,0.5883925643144071,0.2135695150065471,0.19017835397326685,0.16522855891871924,0.16108971237650718
23060,"Fort Wayne, IN",0.15,0.17152765066236253,0.17903591430876287,0.17983520482030324,0.4530263562708632,0.20381814102710144,0.1245775038855107,0.1306111337777963,0.1300306231929281
23420,"Fresno, CA",0.23,0.21048829689809395,0.25463480577833786,0.25406442937368395,0.6085899605388754,0.2552410466765576,0.15287393328958254,0.18452250885061025,0.18493676316175245
23540,"Gainesville, FL",0.22,0.19597184964665462,0.24727941232091394,0.24439608648806663,0.576158497235716,0.257145285550634,0.1423308939785054,0.17750056213386592,0.17959467077324665
24340,"Grand Rapids-Wyoming, MI",0.16,0.17045326216033746,0.19072951828636045,0.19057615118505492,0.4210320565884011,0.20752995504547608,0.12379719448776212,0.13841209346168312,0.13852348127924502
24660,"Greensboro-High Point, NC",0.09,0.19479497076892174,0.18371881354780006,0.18567774963464145,0.6256304380804227,0.18485566398639727,0.1414761476306286,0.1348544709103161,0.13343173022082622
24860,"Greenville-Anderson-Mauldin, SC",0.06,0.18454722190408124,0.18393306608167642,0.18493127991981484,0.5183477053741031,0.18421102155390354,0.1340333885821743,0.13431232313740527,0.1335873380529652
25420,"Harrisburg-Carlisle, PA",0.16,0.16982074951393597,0.18406711153159006,0.18457503048630788,0.4581919881315266,0.19647850015948112,0.12333781172142423,0.13405358546440882,0.13368469289629784
25540,"Hartford-West Hartford-East Hartford, CT",0.17,0.19696404971841328,0.19942102885316568,0.20007514445095134,0.5750776122956031,0.2079907010791586,0.1430515113706134,0.1453110445399556,0.14483597193148667
25860,"Hickory-Lenoir-Morganton, NC",0.1,0.14489678782424528,0.13268582647441107,0.13716870519764127,0.3799067739295275,0.1550552036531614,0.10523597844702337,0.0996232084957903,0.09636737283661269
46520,"Honolulu, HI",0.42,0.2661574488063829,0.45654606102894624,0.4527167696147055,0.7505499197718702,0.4449341548686073,0.19330545532919324,0.32880019581639985,0.33158134255393285
26420,"Houston-The Woodlands-Sugar Land, TX",0.19,0.21729769878224647,0.21791061544434429,0.21813642272141756,0.7070554948008322,0.2158599707481606,0.15781948163939827,0.15842863202644944,0.15826463218835718
26900,"Indianapolis-Carmel-Anderson, IN",0.11,0.17009703849734265,0.1602574762399271,0.1611838366584977,0.5060465489900343,0.17391152962868944,0.12353847553143361,0.11706497442287624,0.11639217520829931
27140,"Jackson, MS",0.03,0.14301023579956326,0.09874976206923756,0.10707290243750983,0.5650748849707179,0.10659126959831808,0.10386580902374092,0.0777651583749504,0.07172020849331825
27260,"Jacksonville, FL",0.16,0.20256905867149463,0.2222723476830184,0.2223806802154859,0.6006302553388859,0.23753013110644322,0.14712233040144868,0.1615111613003983,0.1614324812949748
28020,"Kalamazoo-Portage, MI",0.2,0.1628281989455584,0.23385593071776323,0.22249555231910423,0.43702869154281787,0.22790292747055643,0.11825924571624759,0.16159459088087463,0.1698454331132189
28140,"Kansas City, MO-KS",0.13,0.1820017810746233,0.20351525018913097,0.20349876584139115,0.49927498091106576,0.21784919702096667,0.13218467985446997,0.14779756030241756,0.14780953259310467
28940,"Knoxville, TN",0.12,0.12682366021370312,0.1269391075832777,0.12790703378238444,0.30513051404898245,0.14845347322571145,0.09210978499406491,0.09289662008706996,0.09219363238004737
29180,"Lafayette, LA",0.09,0.15658384463797936,0.1450232089206727,0.14922179188217868,0.5328159037034366,0.1416192281955583,0.11372408144383432,0.10837715252450564,0.10532779585704781
29460,"Lakeland-Winter Haven, FL",0.15,0.2065223501801291,0.2045520692098362,0.2055839548342399,0.6371010292620279,0.21103107844811414,0.14999353621797848,0.14931199624819969,0.14856255593996276
29540,"Lancaster, PA",0.11,0.1691041609942099,0.16183102681766137,0.16553140363471322,0.4218973577740847,0.1546149296469811,0.12281736613288056,0.12022253554949668,0.11753501720756161
29620,"Lansing-East Lansing, MI",0.11,0.1820277995373303,0.22328978547813902,0.2211608326509596,0.46115420631209203,0.24772623192535112,0.13220357660450682,0.1606252075540333,0.1621714283999194
29820,"Las Vegas-Henderson-Paradise, NV",0.31,0.2507721190672467,0.3240039239947567,0.3233802861629623,0.7251668011053519,0.32174349920422746,0.18213136200980246,0.23486539167532447,0.23531832882052237
30780,"Little Rock-North Little Rock-Conway, AR",0.14,0.16649105585290305,0.16159286288123728,0.16322060542876646,0.5611469048386992,0.18414285249758655,0.12091951401027913,0.11854424361599018,0.11736204294597352
31080,"Los Angeles-Long Beach-Anaheim, CA",0.22,0.2172512803254001,0.26176020786363674,0.2617153969869367,0.6817255946901373,0.2528962675429616,0.15778576873383576,0.19007927152932308,0.19011181687781153
31140,"Louisville-Jefferson County, KY-IN",0.09,0.17425143431059684,0.16177404822314795,0.16313499144415472,0.465026368915794,0.16946077556566902,0.1265557398533613,0.11848206369071611,0.11749363466047968
32580,"McAllen-Edinburg-Mission, TX",0.11,0.07284764118442508,0.06794677976681954,0.07104363220004775,0.1517330751703472,0.06270158952721072,0.052907955467580634,0.05159773559694799,0.0493485463581077
32820,"Memphis, TN-MS-AR",0.1,0.16802720547090313,0.11926549376695515,0.12266902652738348,0.6002522833197858,0.12534691223399622,0.12203519235290287,0.08909234790913009,0.08662042216392568
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.24,0.20994662986642776,0.19916117780891127,0.1994506851843309,0.6579875557087225,0.18831242173005783,0.1524805300890987,0.1448575108011482,0.14464724670642673
33340,"Milwaukee-Waukesha-West Allis, WI",0.13,0.18236790194659377,0.1983863353243522,0.1985166189786624,0.5700525435419136,0.21152487764994668,0.13245058697891515,0.14417911500946887,0.14408449229185818
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",0.15,0.17914652265730466,0.18526120415371294,0.18563071395980757,0.47218650649366767,0.18777250206689153,0.1301109560833806,0.13482030973022793,0.1345519412827693
33660,"Mobile, AL",0.1,0.15245862862996687,0.13012978685504906,0.13617580959804593,0.5855534779554278,0.14518666938047775,0.11072800989920427,0.09890208595409601,0.09451096639495166
33700,"Modesto, CA",0.26,0.22079496941118382,0.2631931284466329,0.2615611820570787,0.6073410725323997,0.2572599197400407,0.16035948754330193,0.18996726794885427,0.19115252179510334
34980,"Nashville-Davidson–Murfreesboro–Franklin, TN",0.1,0.1717309353372188,0.17152714651928944,0.17204984577494878,0.50709569253375,0.18784699104321914,0.12472514595531099,0.12495676497499686,0.12457713773529874
35300,"New Haven-Milford, CT",0.1,0.19878007749313625,0.22509066121370847,0.2248504955455357,0.6050531038737236,0.23973850881146758,0.1443704602764494,0.16330494456325792,0.163479372647269
35380,"New Orleans-Metairie, LA",0.16,0.20891466288149454,0.18414062374321538,0.1863300627589496,0.677357289470216,0.19711794497508983,0.15173103069014585,0.13532823441412592,0.13373808351754182
35620,"New York-Newark-Jersey City, NY-NJ-PA",0.18,0.22157601874350413,0.2242682705757883,0.224323754858594,0.7161842141154664,0.2156606689415246,0.16092674988180056,0.16292238210338195,0.1628820848485072
35840,"North Port-Sarasota-Bradenton, FL",0.13,0.17681465215903283,0.19234105798726778,0.19249849552373305,0.4699020336610209,0.20891410792583714,0.12841735971604745,0.13980825821060958,0.13969391410786586
36260,"Ogden-Clearfield, UT",0.27,0.16654766662335646,0.21296377953684242,0.21046374252233124,0.4049009119700932,0.22841007713028663,0.1209606294132412,0.15285609988004087,0.15467183261867812
36420,"Oklahoma City, OK",0.23,0.24267407895262438,0.3065173711691492,0.3055248489190172,0.5878576803612545,0.31692004934352663,0.1762498984676346,0.22189730289170567,0.22261815427627724
36540,"Omaha-Council Bluffs, NE-IA",0.15,0.1740050292684038,0.17028383902207075,0.1715591254717076,0.4474025673332577,0.195331353118354,0.12637678022217255,0.12460036348376405,0.12367414545406866
36740,"Orlando-Kissimmee-Sanford, FL",0.24,0.22931416324161988,0.26589724317612845,0.26568706038878204,0.6796531629447088,0.2650939426153989,0.1665468275926427,0.19296382052748584,0.19311647257458264
37100,"Oxnard-Thousand Oaks-Ventura, CA",0.22,0.20932254865081673,0.2745520537232585,0.2727733533214286,0.6076409025332145,0.28239541677720115,0.15202727092206392,0.1981104699565528,0.19940230865057362
37340,"Palm Bay-Melbourne-Titusville, FL",0.29,0.1852911108071097,0.22403147022379416,0.222632564612218,0.47519034753454137,0.25881401249746666,0.13457366195704745,0.1616941004900358,0.16271010093421276
37860,"Pensacola-Ferry Pass-Brent, FL",0.18,0.19043245419216254,0.21287234240804442,0.2125119790218606,0.5051848114740388,0.24181590955580065,0.13830772887310944,0.15434369788242258,0.15460542344660513
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0.14,0.19358820902798957,0.19527410729870925,0.19543527508880543,0.6133115980625077,0.20085396726034696,0.14059969788687396,0.14194118935183328,0.14182413603174526
38060,"Phoenix-Mesa-Scottsdale, AZ",0.25,0.22882596901393587,0.28828511712704163,0.28796146735944383,0.6252792809856853,0.2923018481388589,0.16619226074548227,0.2091413289946029,0.2093763901058859
38300,"Pittsburgh, PA",0.1,0.11656947402940523,0.1171581040509063,0.11743714205679273,0.30834698475559474,0.1356363639645062,0.08466235063415724,0.08529252260139282,0.08508986222489792
38860,"Portland-South Portland, ME",0.1,0.11491078609523325,0.12150712403420008,0.12157552125919119,0.21919731703357279,0.13976269897109367,0.08345767487624749,0.08829815434167314,0.08824847864490247
38900,"Portland-Vancouver-Hillsboro, OR-WA",0.19,0.2059181083079834,0.25517836706717534,0.25480527382552276,0.4898950781421345,0.2798031821523355,0.14955468601578462,0.18506057109434246,0.18533154212777148
39300,"Providence-Warwick, RI-MA",0.11,0.19325336236672055,0.16921017181030945,0.1705101931958901,0.46728152424804636,0.17193333898774052,0.14035650466942937,0.1238385424936106,0.12289435991670229
39340,"Provo-Orem, UT",0.14,0.15736254503901081,0.17241910897324808,0.17250844686920672,0.37761056438468393,0.19441282911845817,0.11428963779501468,0.12528983885189776,0.1252249543155683
39580,"Raleigh, NC",0.16,0.19324422582838807,0.18657710622584447,0.1872959274815048,0.6239144862178181,0.18807353936849483,0.1403498689629691,0.13602972490713014,0.13550765772190249
39900,"Reno, NV",0.21,0.21970861626595858,0.2939892397119024,0.2914048591357926,0.5637162115196905,0.3164965281743223,0.15957048843646562,0.2116422036392502,0.2135191936173599
40060,"Richmond, VA",0.12,0.188077173644711,0.19103035879618055,0.19159156176326003,0.6271287638013336,0.19704555191851142,0.1365971302004256,0.13914956823477806,0.138741976429364
40140,"Riverside-San Bernardino-Ontario, CA",0.25,0.21431355895285156,0.2544075605410615,0.2542729121935958,0.6128931784854087,0.2580316612636312,0.15565215357447232,0.18467392624137693,0.18477171895855582
40380,"Rochester, NY",0.15,0.17273081420786052,0.1800075931073682,0.18041982858946137,0.46730219715961874,0.1737583721843326,0.1254513403234575,0.13103573569820165,0.1307363363467041
40900,"Sacramento–Roseville–Arden-Arcade, CA",0.26,0.2538144012893354,0.32272849520888686,0.322122122992957,0.693753241772045,0.3191297128797803,0.18434091786787868,0.23395160998126702,0.23439200741453428
41180,"St. Louis, MO-IL",0.11,0.15464471777041744,0.1567262943102728,0.15702449069826876,0.48846395480314875,0.16845823833015308,0.11231572784052107,0.11404411489660919,0.11382754012548184
41500,"Salinas, CA",0.16,0.18719508170044785,0.20816743516521372,0.20859246049133964,0.533751956782825,0.21714237046498586,0.13595648239705702,0.15149702078354219,0.1511883323941634
41540,"Salisbury, MD-DE",0.1,0.16004865361109424,0.13831244065775866,0.14907023255162236,0.5184583257110729,0.1728728685218121,0.11624051102031357,0.10826707765891774,0.10045388336469083
41620,"Salt Lake City, UT",0.18,0.18798558216600778,0.22267345751883222,0.22221040327219635,0.4918355959288608,0.24494698831667164,0.13653060892674193,0.161387492163193,0.1617238002860334
41700,"San Antonio-New Braunfels, TX",0.23,0.20219990219449613,0.26059388324791904,0.2598328730335115,0.5665475980758299,0.2724443755842339,0.14685421857067354,0.18871202762306782,0.18926473590407195
41740,"San Diego-Carlsbad, CA",0.27,0.23759098996514763,0.3296252602805971,0.32892776768807375,0.6755119372289636,0.338568186124759,0.17255814069189118,0.23889442955102952,0.23940100610483675
41860,"San Francisco-Oakland-Hayward, CA",0.26,0.24355221536400615,0.33144092501942374,0.33111552889392837,0.7398860844080494,0.3175882667670873,0.17688767343731723,0.24048336188392438,0.2407196913441117
41940,"San Jose-Sunnyvale-Santa Clara, CA",0.24,0.2196158153843824,0.2660589711938768,0.26586453606525273,0.7102450879198129,0.2332092456382452,0.15950308879483063,0.19309271797748725,0.19323393277812206
42200,"Santa Maria-Santa Barbara, CA",0.3,0.20199233415848517,0.2464681768763146,0.24539219616032001,0.6096207627854238,0.24654164585844435,0.1467034655713011,0.17822401899977852,0.17900548479441825
42220,"Santa Rosa, CA",0.19,0.21535175270727247,0.29319478919854264,0.28960709860178535,0.5783121250373197,0.3085794230490234,0.15640617536615342,0.21033652190778784,0.21294219823770688
42540,"Scranton–Wilkes-Barre–Hazleton, PA",0.09,0.15603391674526468,0.1259336651763956,0.1329746020255969,0.36897946978998947,0.14968022965383884,0.11332467852583909,0.09657710542031551,0.09146339731376894
42660,"Seattle-Tacoma-Bellevue, WA",0.2,0.23571997298270414,0.30226132520898324,0.30186743325434057,0.6152459864591268,0.30779902074183724,0.17119925409547285,0.21924098647614387,0.21952706324755936
43340,"Shreveport-Bossier City, LA",0.18,0.1586115641154456,0.14624433869327005,0.14930332928938006,0.5986003896760372,0.1444223177884717,0.11519677829537585,0.1084363717035897,0.10621468084849392
44060,"Spokane-Spokane Valley, WA",0.17,0.1667654750011944,0.20563974907153626,0.20351418161669196,0.3392504788197553,0.2422736048416346,0.12111881979206131,0.1478087565078108,0.14935251861754792
44140,"Springfield, MA",0.12,0.2032823939607553,0.203987099916177,0.20709499997692626,0.5847630662251484,0.19681088823185852,0.14764041322615,0.15040944165369136,0.14815222871805867
44180,"Springfield, MO",0.15,0.12408105353796418,0.1497985589364886,0.14661379956534548,0.245898497127026,0.17414113577948068,0.09011787819370981,0.1064830137560385,0.10879604825164857
44700,"Stockton-Lodi, CA",0.28,0.24128811206512846,0.2864039896753528,0.28556734491615093,0.7029127031737556,0.26843283087780523,0.1752432951902885,0.20740252013882957,0.20801016045418272
45060,"Syracuse, NY",0.12,0.1466774292280864,0.14818681719497476,0.14904270626761132,0.36591640642924594,0.1550771339014915,0.10652922685653123,0.10824708580489248,0.10762546868450279
45300,"Tampa-St. Petersburg-Clearwater, FL",0.22,0.2045721990131621,0.23285275170926395,0.2328040529551656,0.5937354371198496,0.24806401811193313,0.14857717586067154,0.1690814728680277,0.1691168419132194
45780,"Toledo, OH",0.2,0.16364058410942375,0.20575081911608115,0.20355689036258273,0.4667352018839673,0.21534245291015297,0.11884926671587745,0.14783977511581134,0.14943318682965495
46060,"Tucson, AZ",0.25,0.2291852253926656,0.30980694169186085,0.3082468205035904,0.6151393132333431,0.31759043964899364,0.16645318230969813,0.22387422278971617,0.22500731126054355
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",0.2,0.20551666323058768,0.2245206286414564,0.2246289212266738,0.6428227307752978,0.23667013744642662,0.14926312354468466,0.1631440190479701,0.16306536805552893
47300,"Visalia-Porterville, CA",0.11,0.18430007495571174,0.21204595431364026,0.21096161215463255,0.48976277377084165,0.19851504646529197,0.13385389011762996,0.15321769380272907,0.15400523236578503
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.19,0.22317812614166885,0.24882325192208676,0.24884074797915975,0.7207462910694186,0.24566230083605026,0.1620903321954926,0.18072864129217234,0.18071593421486104
48620,"Wichita, KS",0.13,0.21374802714706412,0.2672519864613395,0.2648421568626426,0.5226440945783639,0.27997018600269385,0.1552414178099422,0.1923501820155371,0.1941003987009275
49180,"Winston-Salem, NC",0.16,0.18100473735697864,0.17889822483975545,0.1817089085119059,0.5679243548717651,0.1913032800523794,0.1314605446078828,0.13197197168363572,0.1299306217628728
49340,"Worcester, MA-CT",0.17,0.18296912619402905,0.1529638401057577,0.15542615295545242,0.4610295505654214,0.1708950730177539,0.1328872455335663,0.1128832704170331,0.11109493607317855
49620,"York-Hanover, PA",0.11,0.16096427818515388,0.173237581196138,0.17360243578347903,0.3958750205013768,0.17129941208159172,0.11690551298059293,0.12608438368296254,0.125819396238684
49660,"Youngstown-Warren-Boardman, OH-PA",0.04,0.14494901671805666,0.14125430769738598,0.14383420652433038,0.38200845318319326,0.15006482025683252,0.10527391137035437,0.10446424441167891,0.10259050944885047
