sex_s,gap,raw_log_mult,smoothed_log_mult,gauged_log_mult
male,-12,-0.8522799474690592,-0.8522557151302927,-0.8531920154679133
male,-11,-0.6122843360363981,-0.6122417055179487,-0.6131780058555693
male,-10,-0.32119065045212897,-0.32120826306560174,-0.32214456340322234
male,-9,-0.139605981997491,-0.1395674042564259,-0.14050370459404649
male,-8,0.10912647885391732,0.10914699633727191,0.1082106959996513
male,-7,0.35974705945192487,0.3597746483632799,0.3588383480256593
male,-6,0.6293984591360351,0.629427615609379,0.6284913152717584
male,-5,0.9154278936057859,0.9154414402878153,0.9145051399501947
male,-4,1.176592869627955,1.1766279949722964,1.1756916946346758
male,-3,1.473880397659391,1.4738902941112548,1.4729539937736342
male,-2,1.735537053606448,1.7355491106260355,1.7346128102884149
male,-1,1.9813052111170752,1.9812635138300136,1.980327213492393
male,0,2.0780302235673203,2.0778673017684697,2.076931001430849
male,1,1.5580452249067906,1.5581467621645388,1.5572104618269182
male,2,1.0185499827531883,1.0186897408867321,1.0177534405491115
male,3,0.6138851920069135,0.6139696537189246,0.613033353381304
male,4,0.29774574647048013,0.29779941785951874,0.29686311752189815
male,5,0.03696363745210181,0.03698641613651524,0.036050115798894625
male,6,-0.24416975358541337,-0.24412768733824722,-0.24506398767586782
male,7,-0.48434761744480404,-0.48433872948041723,-0.48527502981803783
male,8,-0.7835348033898848,-0.7834764477059223,-0.7844127480435429
male,9,-0.9919353317936894,-0.9919090855540693,-0.9928453858916899
male,10,-1.1698940774804125,-1.1699279715768147,-1.1708642719144353
male,11,-1.5378136214233047,-1.5377219771916446,-1.5386582775292652
male,12,-1.744137154164851,-1.7441333889387078,-1.7450696892763284
male,13,-2.0039941708432414,-2.0039639603164345,-2.0049002606540554
male,14,-2.251096765758121,-2.2510696949820606,-2.2520059953196814
male,15,-2.4884841150285344,-2.48845111769088,-2.489387418028501
male,16,-2.6874518022310134,-2.687442183524451,-2.688378483862072
male,17,-2.913550054827537,-2.913521927733461,-2.914458228071082
male,18,-3.114138963592835,-3.114120016698092,-3.115056317035713
male,19,-3.3094114413141593,-3.309398912442008,-3.310335212779629
male,20,-3.5213123873858643,-3.5212922197973584,-3.5222285201349792
male,21,-3.7320085415035935,-3.7319776023916322,-3.732913902729253
male,22,-3.901784053671003,-3.901724612582438,-3.9026609129200587
male,23,-3.9172828072591455,-3.9174240135282625,-3.9183603138658833
male,24,-4.525276273854811,-4.524891160843842,-4.525827461181462
male,25,-4.270797979208661,-4.270923564429117,-4.271859864766737
male,26,-4.430417609538039,-4.430430195377712,-4.4313664957153325
male,27,-4.692926089633594,-4.692817689122945,-4.693753989460566
male,28,-4.685857574980503,-4.685966786933759,-4.6869030872713795
male,29,-5.100451515243873,-5.1002083445504285,-5.101144644888049
male,30,-4.926070274496965,-4.926093491305518,-4.927029791643139
male,31,-4.822160225179607,-4.8223525908059255,-4.823288891143546
male,32,-5.5315779059634895,-5.531005455436366,-5.531941755773987
male,33,-5.036075179895779,-5.03619890050484,-5.037135200842461
male,34,-4.973781993966687,-4.973664868639794,-4.974601168977415
male,35,-4.593448100865831,-4.5937174466550506,-4.594653746992671
male,36,-5.304260587662925,-5.3038900526401775,-5.304826352977798
male,37,-5.377390074083136,-5.376986439181059,-5.37792273951868
male,38,-4.548612162248905,-4.549044315751675,-4.549980616089296
male,39,-5.926539110652397,-5.92514323758184,-5.926079537919461
male,40,-5.327178478819505,-5.327317405649107,-5.328253705986728
male,41,-5.191543594430997,-5.191610629830102,-5.1925469301677225
male,42,-5.2510327729787365,-5.250875247161115,-5.251811547498736
male,43,-4.847921116209489,-4.84826612856422,-4.849202428901841
male,44,-6.432490542095634,-6.4308495069336535,-6.431785807271274
male,45,-6.646604400127568,-6.6446624045107745,-6.645598704848395
male,46,-4.489700117417852,-4.490180791711768,-4.491117092049389
male,47,-4.841970211942557,-4.8418118776818755,-4.842748178019496
male,48,-5.12956058183051,-5.129307221145372,-5.130243521482993
male,49,-4.80868964553497,-4.8090198930575365,-4.809956193395157
male,50,-9.210340371976182,-9.210340371976182,-9.211276672313803
male,51,-9.210340371976182,-9.210340371976182,-9.211276672313803
male,52,-9.210340371976182,-9.210340371976182,-9.211276672313803
female,-52,-9.210340371976182,-9.210340371976182,-9.211184279843128
female,-51,-9.210340371976182,-9.210340371976182,-9.211184279843128
female,-50,-9.210340371976182,-9.210340371976182,-9.211184279843128
female,-49,-7.989933944330281,-7.989856067182019,-7.9906999750489645
female,-48,-7.406910198185592,-7.4069994732699715,-7.407843381136917
female,-47,-7.33756980265278,-7.3370602334839266,-7.337904141350872
female,-46,-6.491494374176238,-6.4919778108120845,-6.49282171867903
female,-45,-8.271652614069838,-8.270135696107433,-8.270979603974379
female,-44,-8.067155041909968,-8.06603037444184,-8.066874282308786
female,-43,-6.646203055013258,-6.646561414892819,-6.647405322759765
female,-42,-7.083142034019803,-7.082759064857299,-7.083602972724245
female,-41,-6.618881496846077,-6.619031086146763,-6.619874994013709
female,-40,-6.723227232948666,-6.723301903854651,-6.724145811721597
female,-39,-7.080105027224109,-7.079138981905216,-7.079982889772162
female,-38,-5.881842342702648,-5.882198595236852,-5.883042503103797
female,-37,-6.370360528940736,-6.370078665634591,-6.370922573501537
female,-36,-6.159215544376421,-6.159035049248034,-6.15987895711498
female,-35,-5.645501676686146,-5.645747586002942,-5.646591493869888
female,-34,-6.056132313171803,-6.055900294820348,-6.056744202687294
female,-33,-5.872641881466833,-5.872824373004877,-5.873668280871823
female,-32,-6.3273958530693575,-6.32677890366614,-6.327622811533086
female,-31,-5.525733764114731,-5.525975784440363,-5.526819692307309
female,-30,-5.735577147218007,-5.735471910662345,-5.736315818529291
female,-29,-5.651918084995164,-5.651802488866504,-5.6526463967334495
female,-28,-5.314928019586447,-5.315043142579467,-5.315887050446412
female,-27,-5.385443526778676,-5.385378101796158,-5.386222009663104
female,-26,-5.273026884918753,-5.272986727968419,-5.273830635835365
female,-25,-5.082348575719715,-5.082446216100057,-5.083290123967003
female,-24,-5.211253040799696,-5.210922290886629,-5.211766198753574
female,-23,-4.612775755506434,-4.61292398750411,-4.613767895371056
female,-22,-4.623540259812464,-4.62344906448118,-4.624292972348126
female,-21,-4.399606086767017,-4.399606574325287,-4.400450482192233
female,-20,-4.2311735211252,-4.231112755198685,-4.231956663065631
female,-19,-3.9550221331063216,-3.9550559163019496,-3.955899824168896
female,-18,-3.835543490931253,-3.8355120018983557,-3.836355909765302
female,-17,-3.656882857926566,-3.656829650186613,-3.6576735580535593
female,-16,-3.3885773429173316,-3.388582605522475,-3.389426513389421
female,-15,-3.2003704258447354,-3.200327152837027,-3.2011710607039734
female,-14,-2.946316159449605,-2.9462946906819267,-2.947138598548873
female,-13,-2.7012045723112825,-2.7011631960430478,-2.702007103909994
female,-12,-2.41507415347781,-2.415080632388297,-2.415924540255243
female,-11,-2.2138977378663647,-2.213791229482307,-2.214635137349253
female,-10,-1.812403648897638,-1.8124417276707,-1.813285635537646
female,-9,-1.6186984072388817,-1.6186619406354263,-1.6195058485023723
female,-8,-1.3683263328438517,-1.3682722388322792,-1.3691161466992252
female,-7,-1.0424277157591333,-1.0424137584737867,-1.0432576663407327
female,-6,-0.7613124658802447,-0.7612631954235184,-0.7621071032904645
female,-5,-0.4244336480999633,-0.42440829761162163,-0.4252522054785677
female,-4,-0.10711285737277963,-0.10705595311944056,-0.10789986098638661
female,-3,0.27030531925787266,0.2703928998012498,0.26954899193430376
female,-2,0.7411544234247273,0.7413003830402746,0.7404564751733285
female,-1,1.3572394148693383,1.3573441677684965,1.3565002599015505
female,0,1.9555301797622593,1.955366694518319,1.954522786651373
female,1,1.9336024691105607,1.9335607604119351,1.9327168525449892
female,2,1.764468500791834,1.764477202847654,1.763633294980708
female,3,1.57100789947879,1.5710186013382905,1.5701746934713445
female,4,1.3461467454681455,1.3461778905551642,1.3453339826882182
female,5,1.1483089584230184,1.1483225207037455,1.1474786128367995
female,6,0.9285198171482174,0.9285446759225798,0.9277007680556337
female,7,0.7163968697877501,0.7164216139457025,0.7155777060787565
female,8,0.5173090310928045,0.5173275837302636,0.5164836758633176
female,9,0.3165903099606815,0.31662750107565674,0.3157835932087107
female,10,0.18222589691757748,0.1822028202984096,0.18135891243146354
female,11,-0.07548852156938592,-0.07544753746096895,-0.076291445327915
female,12,-0.2863810452581767,-0.286357181918196,-0.287201089785142
female,13,-0.4834467069117603,-0.48342775742125027,-0.4842716652881963
female,14,-0.6764818044310571,-0.6764603585124471,-0.6773042663793931
female,15,-0.8535794285977897,-0.8535608703044353,-0.8544047781713813
female,16,-1.016764893577053,-1.0167542823453575,-1.0175981902123035
female,17,-1.1882755945116406,-1.1882692844306153,-1.1891131922975613
female,18,-1.3887639506703713,-1.3887383338784245,-1.3895822417453705
female,19,-1.5628763970896944,-1.562857707380455,-1.563701615247401
female,20,-1.722318150499665,-1.7223360969332135,-1.7231800048001595
female,21,-2.0003660572656545,-2.000291815743365,-2.0011357236103113
female,22,-2.1248216552731374,-2.124808795065162,-2.125652702932108
female,23,-2.2353837275122035,-2.235405022256596,-2.2362489301235424
female,24,-2.452006691690976,-2.451963885747918,-2.452807793614864
female,25,-2.5936705313776693,-2.5936366505832873,-2.5944805584502335
female,26,-2.658116714694345,-2.6581666059468945,-2.6590105138138407
female,27,-2.922635312413793,-2.9225321683137935,-2.9233760761807397
female,28,-2.937002861922133,-2.937051812749859,-2.937895720616805
female,29,-3.1275563277177327,-3.127506706155323,-3.128350614022269
female,30,-3.2142169021093436,-3.214250626532394,-3.21509453439934
female,31,-3.4564556235091457,-3.456418324230491,-3.4572622320974373
female,32,-3.6830111388318008,-3.6828538769320978,-3.683697784799044
female,33,-3.4921321487877384,-3.492250276605473,-3.4930941844724193
female,34,-3.6902546075531513,-3.6902977046416385,-3.6911416125085847
female,35,-4.226214305162477,-4.22575197407486,-4.2265958819418055
female,36,-3.7179828458458624,-3.7182849152681383,-3.7191288231350845
female,37,-4.443317914466332,-4.442916505181603,-4.443760413048548
female,38,-4.4650570132751595,-4.464935655478127,-4.465779563345073
female,39,-4.1333728201429025,-4.133521676258867,-4.1343655841258125
female,40,-4.279298789857809,-4.279198425799981,-4.280042333666927
female,41,-4.1522646421578635,-4.152460845262659,-4.153304753129604
female,42,-4.9403775059397415,-4.939795747932856,-4.940639655799802
female,43,-4.662152654429878,-4.662022391717645,-4.662866299584591
female,44,-4.0179694646211415,-4.018192736472886,-4.019036644339832
female,45,-4.085919553388977,-4.085888850001578,-4.086732757868524
female,46,-4.092000068558572,-4.092060892548578,-4.092904800415524
female,47,-4.4296194410825045,-4.429372175684846,-4.430216083551792
female,48,-4.23359882022687,-4.23359066013329,-4.2344345680002355
female,49,-3.794052846970197,-3.7944309844811595,-3.7952748923481057
female,50,-9.210340371976182,-9.210340371976182,-9.211184279843128
female,51,-9.210340371976182,-9.210340371976182,-9.211184279843128
female,52,-9.210340371976182,-9.210340371976182,-9.211184279843128
