cbsa,theta_hat_age,se_age,theta_tilde_age,prior_share_age,n_eff_age,theta_hat_edu,se_edu,theta_tilde_edu,prior_share_edu,n_eff_edu,theta_hat_race,se_race,theta_tilde_race,prior_share_race,n_eff_race,couple_sides_n_alloc,couple_sides_kish
10180,0.9354161576354588,0.029693325254059263,0.9460491029211427,0.16917739441036816,944.9142757757663,1.1132328925740387,0.07367494845904891,1.0453611344423206,0.5033196916148751,747.9003156133543,0.8774041256074956,0.04221335413982357,0.8829455807939084,0.11193817198804412,835.6791249555862,2233.647327647136,1343.6780519333909
10420,1.0516221211689023,0.01917823654699525,1.0474447579489499,0.07829360641986487,2794.7052776983787,1.011376218088775,0.03631129929460743,1.00485932090897,0.1975324156375535,2402.0086111062274,1.0471412776501445,0.02767653544688845,1.0409616118667622,0.05139761259467315,3260.626278510903,7057.539860128697,5171.386691540622
10500,0.9595993497096521,0.037372669178420054,0.9690302638077245,0.2438966145272263,628.7932748077467,1.090028828237142,0.07712450108450714,1.0312844844254627,0.526174882381267,577.3510017155999,1.2468198880344348,0.05799646626254949,1.1853342430003957,0.1921960017526664,720.5484021610318,1139.5727806186403,909.3620297451035
10540,0.9903942341044093,0.03715264486954303,0.9922972868108627,0.24172542109894238,664.9587171462613,1.2238804765201319,0.08183009388332137,1.087487870530542,0.5555802210566786,655.8669306527757,0.8022852064608914,0.04866856134642413,0.8201689564164715,0.14350219851804308,1204.5521788466408,1606.4752183572116,1183.8150634092879
10580,1.034748857059184,0.015706375446485763,1.0327824150535543,0.05390194719731977,3982.9863565709434,0.8772186574484963,0.02664334822403114,0.8890570018776613,0.11701897057695147,4116.922840960466,0.9904292710859823,0.018751483159285064,0.9888877439320384,0.024268168771835553,5389.509404168399,10823.080476779507,7103.194482833755
10740,0.9248147135757547,0.01887907402159665,0.9304010822664965,0.07605436634027776,2337.7801366121876,0.9465943898011303,0.03409936297055214,0.9522645491618142,0.1783613295488182,2730.8475847419422,0.6786003257841126,0.01637312080324044,0.6832212770690961,0.018609725495997265,3868.5801087580626,7639.183406077802,5080.858751875811
10780,0.9211440953233963,0.0258440455810549,0.9314507882677615,0.1336398076915839,1245.77365963907,0.9443851632977263,0.05535567535478688,0.9567574977383626,0.36389730604888243,1371.4703047201356,0.9793073559408028,0.03300701692697252,0.9755582607196258,0.07154949817310832,1649.021281097726,1939.6346980407088,1520.24102646548
10900,0.9770592128213516,0.014402641733409705,0.9780287704718591,0.045717013579709906,4280.544192555305,0.8893370367319053,0.02568951992104424,0.8991049434206133,0.1096930334791909,4758.75588412197,1.0152925269326398,0.024831210957904745,1.0115988099612248,0.04179178988471843,2869.1340801297956,8005.889822104215,5568.762604715078
11020,1.0342593469919483,0.037097825819109365,1.0255785547390615,0.24118453010706972,714.301011125293,1.0111895204902959,0.05705463368682863,0.9987891555538979,0.3780041826345156,1139.1572854390852,0.9059257603000825,0.11653927077015527,0.9162068608957971,0.48997351564734243,643.7831208282863,1977.2791037467355,1579.9027791838046
11100,0.9779293179825795,0.027644149413709258,0.9809802748741872,0.1500148223273977,1188.4388870957519,1.091098231898256,0.06776925264766716,1.0390675984788333,0.4616182789081577,874.0043473402148,0.8665814652090825,0.03835910925745966,0.8722684877262279,0.09426951997697354,917.8784522945397,2830.8427431725668,1832.4897351901698
11180,1.2892400028320732,0.05216152865366937,1.1769564988302859,0.3858897938259292,484.95647043505284,1.1490932627793715,0.10352821585467209,1.0352687866874628,0.6667765482588502,349.6649924680992,0.9394123923717187,0.08619810770654092,0.935104789059213,0.3445073932944696,407.23430806242214,1232.360256908581,857.2820076108701
11200,1.0222302743872071,0.029868790307364508,1.0181363890034762,0.1708401318745792,974.202510512009,0.9457919265055879,0.050250620034349464,0.9562341726910759,0.32038546572731685,1183.7003726182957,0.8695566110929448,0.05258575174452627,0.8789394575890614,0.16360068793550223,1017.8436357963226,2083.7095106359943,1553.4912734548936
11260,0.9089295151298165,0.02530822813345143,0.9204417693353825,0.1288624985070179,1258.500640275805,0.8960915249893632,0.043280036266013656,0.9174134904631768,0.25909766266919765,1816.4333942875,0.752429516697636,0.024888438225545016,0.7597535517845847,0.04197654751348732,1516.8711795695758,2907.3943651094282,2009.589173274731
11460,1.1815437121279417,0.02798787942198776,1.1534669039785816,0.1531935564920502,1480.1801407919224,1.0344624376041833,0.04609064063996428,1.0185377351539426,0.2839754051831064,1650.5227597563862,0.9069723348753364,0.029859381907263376,0.9081550584989494,0.05932484159693917,1730.8429465394838,3651.7528742050654,2904.8376399194944
11500,0.8945875511124062,0.03494261757734076,0.9173929032364829,0.21996015380872208,623.051266641253,1.0381692359367782,0.09563628591685358,1.0004653906240242,0.6306620167150888,511.8002933828419,1.2757752772664999,0.07095044525231835,1.1841700859909774,0.26257946660867326,718.3228823337683,994.3277742671718,747.7469516907386
