msa_code,metro_name,pew_total,national_only,raw_dial,shrunk_dial,random_pairing,observed_2020_24,corrected_national_only,corrected_shrunk_dial,corrected_raw_dial
16860,"Chattanooga, TN-GA",0.05,0.11809219467530718,0.10690291223048026,0.10801751183307888,0.40807741249384905,0.1240165822648176,0.10591228222000644,0.09687669222697658,0.09587705132778498
16700,"Charleston-North Charleston, SC",0.13,0.13279369343607683,0.14013051276374613,0.14023469533802033,0.5359653297528759,0.15493366215123383,0.11909748290231106,0.12577102720898684,0.12567758992264227
16740,"Charlotte-Concord-Gastonia, NC-SC",0.16,0.15537615183117864,0.1366286301644569,0.13692343568359996,0.614461099464094,0.13828091762291106,0.13935080881720058,0.12280128760860984,0.12253688803987166
16980,"Chicago-Naperville-Elgin, IL-IN-WI",0.19,0.16570740070103396,0.16623364574538835,0.1662791983909695,0.6722053547535752,0.16527334919878697,0.14861650287088246,0.1491293259111834,0.14908847152052768
17140,"Cincinnati, OH-KY-IN",0.09,0.11551322921138336,0.11009666993896361,0.11030676460626324,0.39048697143768846,0.12411039077567271,0.10359930870976086,0.09892983372759034,0.09874140801700772
17300,"Clarksville, TN-KY",0.21,0.15764806376251309,0.2059732253077581,0.20414336140610706,0.536435632305324,0.23774091289107574,0.1413883979932853,0.18308821650771934,0.184729350051801
17820,"Colorado Springs, CO",0.18,0.1731519996840137,0.25252248309278413,0.25119778179693764,0.5006231518976534,0.2765011309152587,0.1552932732592051,0.22528949040084092,0.22647756331191402
17900,"Columbia, SC",0.12,0.13778816298270316,0.11704621480840188,0.11784227506821214,0.6058095494535144,0.12992014556527792,0.12357682778717773,0.10568813907462972,0.10497418368466536
18140,"Columbus, OH",0.11,0.13257745451288866,0.12840468288451412,0.12859702685207275,0.47549573470085965,0.14166688884800577,0.11890354664833064,0.11533365636957198,0.11516115056907096
18580,"Corpus Christi, TX",0.22,0.16319034741766372,0.19207783490300984,0.19178223104856162,0.516156317914908,0.21483966132571775,0.14635905597996746,0.172002000940414,0.17226711650494156
19100,"Dallas-Fort Worth-Arlington, TX",0.19,0.1752596053770043,0.17848898667223237,0.1785464807862844,0.698746325273087,0.18597901536089545,0.15718350258027292,0.16013137290249724,0.16007980867464786
19660,"Deltona-Daytona Beach-Ormond Beach, FL",0.15,0.1452688443596939,0.14577401253608838,0.14621621198580928,0.4883907192469097,0.1616703488869605,0.13028595906699003,0.13113561613077065,0.1307390246960434
19740,"Denver-Aurora-Lakewood, CO",0.22,0.16461290820568913,0.20856820765240144,0.20838772078063,0.5371159027616508,0.232107565194772,0.14763489525173915,0.18689481684361436,0.18705668847749007
19780,"Des Moines-West Des Moines, IA",0.11,0.11825074976851854,0.10936431858226162,0.11065729045508389,0.36574882341336484,0.12088756000649031,0.10605448409732605,0.0992442066861739,0.09808459065673687
19820,"Detroit-Warren-Dearborn, MI",0.1,0.13568265461720055,0.12133075548427415,0.12158585966933542,0.5469966107947422,0.13545884377659917,0.12168847947730992,0.10904561405321563,0.10881682106212928
21340,"El Paso, TX",0.22,0.12271222684767973,0.13891530229490168,0.13845855034249385,0.29393571187452167,0.15803350165005808,0.11005580883199975,0.1241780720560483,0.12458771506269209
21660,"Eugene, OR",0.23,0.1445393381358362,0.19257699806393863,0.19036386100717495,0.3441934425641857,0.2322937940155185,0.12963169339536879,0.17072992018580713,0.17271479646990012
22180,"Fayetteville, NC",0.29,0.1947426556004952,0.24665776375522097,0.2460119148030411,0.6817975991809624,0.25905517000407524,0.17465709022465936,0.22063848861259291,0.22121772534100537
22220,"Fayetteville-Springdale-Rogers, AR-MO",0.17,0.21755305708687983,0.18078119593710856,0.18307101288468278,0.5714511966169182,0.17878757881661228,0.1951148494052734,0.16418924922393074,0.1621356017373171
23060,"Fort Wayne, IN",0.15,0.13335639013366518,0.1328166975096068,0.13331427885064717,0.4380731267467305,0.1513550264810318,0.11960214361763694,0.11956437565080463,0.11911811435839176
23420,"Fresno, CA",0.23,0.18296383114722956,0.2232972362877828,0.22296924201879073,0.6268722828864249,0.21770257744473967,0.16409312210513863,0.19997241436662846,0.20026657963029848
23540,"Gainesville, FL",0.22,0.16277662522642666,0.1932445198758596,0.1926280853744839,0.5640718718367651,0.21029630929799015,0.1459880046873782,0.17276061468563578,0.17331347074068126
24340,"Grand Rapids-Wyoming, MI",0.16,0.13788966151084403,0.15030916670264166,0.15034713416450143,0.4088456029622076,0.15556661960184723,0.12366785785725923,0.13484047907130173,0.1348064275360015
24660,"Greensboro-High Point, NC",0.09,0.1556550106583814,0.13891439541701525,0.1399937062341453,0.6191875986348626,0.1382813810475282,0.139600906420073,0.1255548934835384,0.12458690171929619
24860,"Greenville-Anderson-Mauldin, SC",0.06,0.14994475565006124,0.14513009209744626,0.14561310949962064,0.5054693372452519,0.1409449036923781,0.13447960147987556,0.13059471704001852,0.130161517576185
25420,"Harrisburg-Carlisle, PA",0.16,0.13177797354803525,0.13426530377038617,0.13485748204031278,0.44410375376649763,0.14373988769562965,0.1181865233614666,0.12094841438593075,0.12041731279855263
25540,"Hartford-West Hartford-East Hartford, CT",0.17,0.15902804946473406,0.1551869028218929,0.1554898619122416,0.5616749368772044,0.15950507900115757,0.14262605333160006,0.13945279095268304,0.13918107876402952
25860,"Hickory-Lenoir-Morganton, NC",0.1,0.11498309044592735,0.10040471983845022,0.10236036519737904,0.36310343831366515,0.11650790762462658,0.10312384793356713,0.0918030181142413,0.09004907608829615
46520,"Honolulu, HI",0.42,0.1978872968220578,0.385339977740249,0.38346654397908075,0.7235270319187372,0.39304444757492535,0.17747739625296663,0.3439161829408796,0.3455963925921515
26420,"Houston-The Woodlands-Sugar Land, TX",0.19,0.18191079210708685,0.1801719553603087,0.18026878893486037,0.7144472925669965,0.17802195133696838,0.16314869247272365,0.16167604388776716,0.16158919763256385
26900,"Indianapolis-Carmel-Anderson, IN",0.11,0.13531912421688347,0.12738438291672013,0.127706740226838,0.49379789956669606,0.13948264136929506,0.12136244324384168,0.11453519302855426,0.1142460833333813
27140,"Jackson, MS",0.03,0.11615658997663195,0.07479110789771438,0.07821792773510759,0.5779814111336845,0.08341347736216079,0.1041763138803874,0.07015060783417722,0.06707722681409362
27260,"Jacksonville, FL",0.16,0.16373766504496678,0.18338416157350695,0.1833726398848613,0.590757189632092,0.19815312290844406,0.1468499238071451,0.1644597667128801,0.16447010006592552
28020,"Kalamazoo-Portage, MI",0.2,0.133781665944287,0.1670084633075125,0.1645467467085626,0.42155800865657655,0.16456063268772986,0.11998355690070583,0.1475755575861548,0.14978337516368836
28140,"Kansas City, MO-KS",0.13,0.14589754516131204,0.16053286716710333,0.16054618278619223,0.4839265478603413,0.17499273823559408,0.13084981628817224,0.14398760787999304,0.14397566562072048
28940,"Knoxville, TN",0.12,0.10201092278811302,0.09877410776910105,0.09929708162245501,0.2910973815192883,0.11611189741834148,0.09148961685032558,0.08905567858516145,0.08858664373910408
29180,"Lafayette, LA",0.09,0.1285113296408478,0.12357637087199004,0.12505740714662267,0.5230332872552972,0.1313975597583598,0.11525679788416843,0.11215910954854051,0.11083082589416147
29460,"Lakeland-Winter Haven, FL",0.15,0.1721944019481544,0.17050149876056897,0.17090251030684767,0.6295030130726019,0.1794575572279319,0.1544344412091071,0.15327579399717278,0.15291614238616053
29540,"Lancaster, PA",0.11,0.13307279904722868,0.11665922553318825,0.11832105828101562,0.4035674275836645,0.11212246629853438,0.11934780183607954,0.10611754105920683,0.10462710810151413
29620,"Lansing-East Lansing, MI",0.11,0.14561041784885606,0.18089317303811087,0.17994650338598941,0.4487476242955821,0.19499127622801413,0.13059230300345834,0.16138699855245686,0.1622360296305927
29820,"Las Vegas-Henderson-Paradise, NV",0.31,0.20303631487276416,0.27615933361143913,0.2758224727474993,0.7258602585818249,0.2753271681314951,0.1820953496616719,0.24737441502017876,0.24767653238694093
30780,"Little Rock-North Little Rock-Conway, AR",0.14,0.13299862316502617,0.12044438556695772,0.12135029312888228,0.5493871809762804,0.13646747397467485,0.11928127638118939,0.10883434361334733,0.10802187046363922
31080,"Los Angeles-Long Beach-Anaheim, CA",0.22,0.18075484684866588,0.22285567873904613,0.2228352597972172,0.698034878681754,0.20943267523252346,0.16211197026786178,0.19985225093920825,0.1998705638915212
31140,"Louisville-Jefferson County, KY-IN",0.09,0.1395567177890106,0.12955239448600847,0.13013088049497687,0.4499386369241931,0.13430629647307962,0.1251629755955252,0.11670930986096581,0.11619048832825872
32580,"McAllen-Edinburg-Mission, TX",0.11,0.07634653118214407,0.0662301764613277,0.06790011987145328,0.16680970751914007,0.054186291009312076,0.06847222527546554,0.06089696849457693,0.059399261400293904
32820,"Memphis, TN-MS-AR",0.1,0.142514720432062,0.09949004102449362,0.10091575180778113,0.6150803901027898,0.1049505083113661,0.12781589276418118,0.09050740072446738,0.08922873634483733
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.24,0.1831921071587268,0.17498404803108833,0.1750827189122999,0.6626718038729531,0.1673895137060616,0.16429785395401508,0.1570248600110313,0.15693636594716442
33340,"Milwaukee-Waukesha-West Allis, WI",0.13,0.14586073012984105,0.1568988679054932,0.15699842068899117,0.558399770674772,0.16330023057979087,0.1308167983227274,0.14080575846546292,0.14071647345784144
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",0.15,0.1394983864462188,0.1450643197853736,0.14519476605342235,0.4587739811517598,0.14317999996195524,0.1251106604898823,0.13021952112414562,0.13010252895549201
33660,"Mobile, AL",0.1,0.12453821913189442,0.09871379082705148,0.10192512803925176,0.5882212978655809,0.11040195266339714,0.1116934700734479,0.09141267088722131,0.088532547826952
33700,"Modesto, CA",0.26,0.19025942717385627,0.22122334931742194,0.22089552477122432,0.6203678601621142,0.21725154842827707,0.17063625755502804,0.19811257827015633,0.1984065913160735
34980,"Nashville-Davidson–Murfreesboro–Franklin, TN",0.1,0.13793170222133078,0.13295099130812946,0.13317740528142544,0.49562113134717223,0.14559613654887926,0.1237055625303415,0.11944161908648021,0.11923855722702194
35300,"New Haven-Milford, CT",0.1,0.16086311236848722,0.17516667753670584,0.17521170955418688,0.5910759261204652,0.1809907329043344,0.14427184965783607,0.1571405466853694,0.15710015922574516
35380,"New Orleans-Metairie, LA",0.16,0.17387793715747887,0.16693047941584263,0.1675734414096281,0.6806411210698862,0.1733683063267104,0.15594433825782858,0.15029008198172925,0.14971343445367052
35620,"New York-Newark-Jersey City, NY-NJ-PA",0.18,0.18331730271763388,0.17749574151499237,0.17751728754924687,0.7174215734316541,0.16715118891216976,0.1644101369664878,0.15920832964058015,0.1591890058430425
35840,"North Port-Sarasota-Bradenton, FL",0.13,0.1368846128763416,0.14419920476929035,0.1443889734935151,0.44439496481101776,0.16633735393083618,0.12276646894739157,0.1294968372139149,0.1293266410486909
36260,"Ogden-Clearfield, UT",0.27,0.13883118736233047,0.17076924704181506,0.1700293196458026,0.39505788883363585,0.17563839935800257,0.12451227566128294,0.1524926633594642,0.15315627537382517
36420,"Oklahoma City, OK",0.23,0.19832156141219273,0.24864812262355884,0.24834063804635437,0.5725169409598234,0.2648898768296304,0.17786687122169753,0.222727029637986,0.2230028005592456
36540,"Omaha-Council Bluffs, NE-IA",0.15,0.1389128390607637,0.14095432668135688,0.14126367716535548,0.4303957844217257,0.15936854201692782,0.12458550588409302,0.12669388086578967,0.12641643648552187
36740,"Orlando-Kissimmee-Sanford, FL",0.24,0.19291719438879854,0.2113901961595357,0.21143056547759434,0.678489070977082,0.21401118014195697,0.17301990528143366,0.18962382554044335,0.18958761987402303
37100,"Oxnard-Thousand Oaks-Ventura, CA",0.22,0.1754474544695028,0.23397520797531227,0.23350565238756016,0.6183037265044116,0.2459045568686723,0.1573519771026931,0.20942210976462794,0.209843235852298
37340,"Palm Bay-Melbourne-Titusville, FL",0.29,0.1471635251723165,0.173018623486769,0.17276044755089712,0.4558204816724557,0.2084256390331225,0.1319852243697906,0.15494210542681355,0.15517365335136232
37860,"Pensacola-Ferry Pass-Brent, FL",0.18,0.15519556377748475,0.17692030469372397,0.1766623136389638,0.49432495294824397,0.19869068801994325,0.13918884643720605,0.15844153689593168,0.15867291900782418
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0.14,0.15653878507755328,0.15281542903329737,0.1528882116326494,0.6067427776864814,0.15176206376301543,0.1403935292175366,0.1371194723162775,0.13705419644241917
38060,"Phoenix-Mesa-Scottsdale, AZ",0.25,0.18664309813877847,0.23724389891911535,0.23710404315142977,0.6166263857839526,0.24540415558466366,0.1673929131289493,0.21264936605509396,0.21277479723687476
38300,"Pittsburgh, PA",0.1,0.09178635374937522,0.08936626688672329,0.08952102407871328,0.2953038619607185,0.10258599668219796,0.0823195997752244,0.08028791397194016,0.08014911828405677
38860,"Portland-South Portland, ME",0.1,0.09765598931246924,0.0984353527486887,0.09914012666897816,0.21286951782755045,0.11448429040036807,0.08758384691701278,0.08891491181074275,0.08828282757729929
38900,"Portland-Vancouver-Hillsboro, OR-WA",0.19,0.16540795840429362,0.20936901721033005,0.20917156211983412,0.47891740665260357,0.23387195754317697,0.14834794475721402,0.18759781356038935,0.18777490332765026
39300,"Providence-Warwick, RI-MA",0.11,0.1552799950812857,0.13521073888157822,0.1358180929300929,0.4511027241257534,0.1350875170399135,0.13926456957962843,0.12180994881622681,0.12126523666509258
39340,"Provo-Orem, UT",0.14,0.1350405298524007,0.14919542081226425,0.149132784230488,0.36946807809199045,0.1636840254372269,0.1211125828272652,0.13375137599146908,0.13380755229799485
39580,"Raleigh, NC",0.16,0.15677664308581057,0.14871420145225422,0.1489913527698382,0.6163197317415272,0.15263574990193376,0.14060685478548032,0.13362453163214189,0.1333759654280307
39900,"Reno, NV",0.21,0.18033319109831356,0.24462853151855232,0.24360647722375725,0.551638302779099,0.26855389910957095,0.16173380367561754,0.21848114549215897,0.21939778611529356
40060,"Richmond, VA",0.12,0.14942705140031484,0.15058125026078312,0.15082420558947815,0.6197314843780692,0.15876680684838185,0.1340152927357084,0.13526834582015979,0.13505044866437949
40140,"Riverside-San Bernardino-Ontario, CA",0.25,0.18566406426031523,0.22807162091017208,0.22798016401811774,0.6346303296043,0.22631771592291727,0.16651485583884773,0.20446651481445538,0.20454853893288977
40380,"Rochester, NY",0.15,0.13755387576018113,0.14288143776928006,0.14303776193826526,0.4515741002517252,0.1337500736719364,0.12336670471765124,0.1282849882854397,0.12814478723702247
40900,"Sacramento–Roseville–Arden-Arcade, CA",0.26,0.2028054966812277,0.2685274702044637,0.26826257481538385,0.689098335630714,0.2707567290877036,0.18188833783069747,0.2405942375025864,0.24083181184256836
41180,"St. Louis, MO-IL",0.11,0.12343245281178562,0.12308726873227484,0.12319074610111715,0.47732996260532135,0.13159878871852035,0.1107017514007046,0.11048497408171941,0.1103921692666142
41500,"Salinas, CA",0.16,0.1669437857341753,0.19840502721684503,0.19789188962772336,0.5638277070802414,0.1954777619487347,0.14972536837145767,0.17748151536118686,0.1779417284456009
41540,"Salisbury, MD-DE",0.1,0.12952383170214293,0.10902483637655136,0.11392341360724387,0.5044620818433502,0.1412629300151324,0.11616487148174254,0.10217346511860437,0.09778012231080839
41620,"Salt Lake City, UT",0.18,0.15347800705997916,0.17421358127495273,0.1741503537037549,0.4812800103951612,0.19017600979923371,0.13764843682509342,0.15618865803027346,0.15624536437215492
41700,"San Antonio-New Braunfels, TX",0.23,0.1764033867145115,0.2346958240830914,0.2343310869864982,0.5769150459337667,0.25068248595123444,0.15820931543902378,0.21016240985336163,0.2104895283256425
41740,"San Diego-Carlsbad, CA",0.27,0.19492770220765315,0.2772468302940091,0.2770019013595436,0.6778724700558807,0.28413024485023886,0.17482305130731224,0.24843219852873866,0.24865186573453732
41860,"San Francisco-Oakland-Hayward, CA",0.26,0.19489397340295053,0.26889706528294277,0.26877777997790697,0.7371016063559562,0.25409986907704896,0.1747928012582516,0.24105630491292104,0.24116328724927602
41940,"San Jose-Sunnyvale-Santa Clara, CA",0.24,0.17626389619124763,0.22225952369324795,0.22211208296655127,0.7066392450472753,0.1933624592319216,0.15808421183071536,0.1992036618534092,0.1993358956890116
42200,"Santa Maria-Santa Barbara, CA",0.3,0.1724374224175171,0.22725426982717736,0.2263448007223201,0.6154558619039583,0.2227628026409309,0.15465239678701087,0.2029998212756234,0.2038154886342398
42220,"Santa Rosa, CA",0.19,0.173772643902426,0.2322989125468742,0.23118887878807945,0.5674572768814529,0.2525012091090626,0.15584990484522512,0.20734428590859144,0.20833983188060468
42540,"Scranton–Wilkes-Barre–Hazleton, PA",0.09,0.12149377830125942,0.09214475186615623,0.09502758593281614,0.3479634199493052,0.10677378657775029,0.10896302986660038,0.0852265344688934,0.08264103306381725
42660,"Seattle-Tacoma-Bellevue, WA",0.2,0.1886037823458479,0.24825619345837524,0.24809496579438442,0.6065267336114433,0.25292581312378454,0.16915137430120888,0.22250669577971696,0.22265129458150246
43340,"Shreveport-Bossier City, LA",0.18,0.1282152753250825,0.11180009453038463,0.11326882673741831,0.6002565190425011,0.12538872657540473,0.11499127831845965,0.10158639169275185,0.10026914307657814
44060,"Spokane-Spokane Valley, WA",0.17,0.1382269102533302,0.17191906438175142,0.17098967533994405,0.3252485741473297,0.19710865340846687,0.12397032309715712,0.15335396891474803,0.15418750168766943
44140,"Springfield, MA",0.12,0.16682474000594644,0.15010332883183428,0.15225063938265138,0.5731771587761175,0.14321181906425404,0.14961860090219412,0.13654765863914922,0.13462181958012043
44180,"Springfield, MO",0.15,0.10082752491909558,0.11147796714491863,0.11121741438209853,0.2338369115434958,0.141243209897201,0.09042827347004088,0.09974655998394487,0.09998023959185527
44700,"Stockton-Lodi, CA",0.28,0.20201558933448469,0.23627761141264003,0.23608854644012686,0.7133572292091349,0.21984106331924053,0.18117990074841675,0.2117386066727595,0.21190817167052917
45060,"Syracuse, NY",0.12,0.11725243501689236,0.12102674977710132,0.12125552179388567,0.35049532031003555,0.13007739220764714,0.10515913454429808,0.10874934690034589,0.1085441702036783
45300,"Tampa-St. Petersburg-Clearwater, FL",0.22,0.16497977289065105,0.18936992992998153,0.1893401683876455,0.5806153942519405,0.21148044630765794,0.14796392187502336,0.169811810213135,0.16983850217935564
45780,"Toledo, OH",0.2,0.13045651398182295,0.15245267778533803,0.15211678781060528,0.45136924128617395,0.16163854308627187,0.11700135783123135,0.13642761238619308,0.13672885900030315
46060,"Tucson, AZ",0.25,0.19000023310285805,0.2589416790281638,0.2582540384463109,0.6066505127341353,0.27469035497853694,0.17040379650480542,0.23161797170072726,0.23223468971135766
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",0.2,0.16570027070457788,0.19099478982858797,0.19091830849114444,0.6396780260477106,0.20149363209575455,0.1486101082552268,0.17122718250326854,0.1712957756310206
47300,"Visalia-Porterville, CA",0.11,0.16563583890877245,0.18559667466730345,0.18553661747280756,0.5165640732704164,0.1724621183128402,0.14855232189127573,0.16640055378727137,0.1664544167419762
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.19,0.18167143193503482,0.2069749339781438,0.2069636737575719,0.722059514733206,0.20412108553595032,0.16293401967267698,0.18561764462562502,0.18562774347815586
48620,"Wichita, KS",0.13,0.1727498727807471,0.2097496868849925,0.2091096658333289,0.5085446255023414,0.21139418503156593,0.15493262132802432,0.18754230119581067,0.1881163111076166
49180,"Winston-Salem, NC",0.16,0.14398835642059826,0.1401513495972255,0.14103737501244096,0.5529802651560781,0.14520416768889913,0.1291375393906711,0.126490919293669,0.1256962776656731
49340,"Worcester, MA-CT",0.17,0.14721714992287221,0.12078833795270531,0.12171115171316264,0.44769851839088937,0.1351792056769742,0.13203331831647733,0.10915798359924901,0.10833034793964602
49620,"York-Hanover, PA",0.11,0.128361619260162,0.13117134947873357,0.131661174201486,0.379715360764816,0.12642003775349378,0.11512252848445023,0.11808177058429237,0.11764246590020948
49660,"Youngstown-Warren-Boardman, OH-PA",0.04,0.1119147848177231,0.10764220092259025,0.10870738430778779,0.3620290600796615,0.11173555776253132,0.10037200432082789,0.09749541193523568,0.09654009051353385
