msa_code,metro_name,pew_total,national_only,raw_dial,shrunk_dial,random_pairing,observed_2020_24,corrected_national_only,corrected_shrunk_dial,corrected_raw_dial
46520,"Honolulu, HI",0.42,0.2342066730758944,0.4234466858962861,0.4206522688708664,0.7378783186419584,0.4219839390234554,0.18414283878203003,0.3307339706110006,0.33293105525015126
26420,"Houston-The Woodlands-Sugar Land, TX",0.19,0.20329371307977437,0.2022538289354997,0.20240824764746165,0.7106462764448913,0.2003142982276923,0.15983780880965062,0.15914161977196004,0.1590202094824568
26900,"Indianapolis-Carmel-Anderson, IN",0.11,0.15637930792486562,0.14631116466524804,0.14690577973649038,0.5022058672001638,0.16030166696657544,0.12295179001463638,0.11550331576333397,0.11503580514220978
27140,"Jackson, MS",0.03,0.13229887955743003,0.08780705773846083,0.09354006471763608,0.5704442468125206,0.09663352281150418,0.10401877508200888,0.07354501402860823,0.06903749011377756
27260,"Jacksonville, FL",0.16,0.18755988134656099,0.20718911302892998,0.20721556611062647,0.5979660250771007,0.22200946020540055,0.1474672285771487,0.1629213296201486,0.16290053112839706
28020,"Kalamazoo-Portage, MI",0.2,0.15200676063308285,0.20689544339684732,0.20035004766440362,0.43214516893955096,0.20230164399856243,0.11951391499407008,0.1575233789990397,0.16266963608597335
28140,"Kansas City, MO-KS",0.13,0.16747036682292044,0.18528797715010986,0.1852972671489399,0.4936695216589904,0.20064397426118427,0.13167203288288587,0.14568826901145154,0.14568096483546722
28940,"Knoxville, TN",0.12,0.11692440409790612,0.11487311800387458,0.11562138215194948,0.3002343062015854,0.13468788595522077,0.09193073540867312,0.09090624640939518,0.09031793061729697
29180,"Lafayette, LA",0.09,0.14527588128546223,0.1368143263607246,0.13954280907570882,0.5293717841317875,0.1399044142993285,0.11422182312370496,0.10971424792193324,0.10756900352685965
29460,"Lakeland-Winter Haven, FL",0.15,0.19336573532842494,0.1912881663205263,0.1919089441681925,0.6346906952847415,0.19910995228870004,0.15203202777664862,0.15088663914943884,0.1503985582864089
29540,"Lancaster, PA",0.11,0.1554287840779644,0.14209524582878602,0.1449537238874707,0.416557254665899,0.13625173921652564,0.12220444939790814,0.1139685298378148,0.11172107780150253
29620,"Lansing-East Lansing, MI",0.11,0.16759974426908764,0.20788732224057813,0.2062512383156402,0.45742780043865366,0.22747199711321742,0.1317737547078822,0.16216313577642474,0.16344949168792386
29820,"Las Vegas-Henderson-Paradise, NV",0.31,0.23104203157499628,0.3051107432500426,0.304631228376046,0.7263335898677824,0.30285730333124883,0.18165466856019366,0.23951349651187895,0.2398905106634242
30780,"Little Rock-North Little Rock-Conway, AR",0.14,0.15271077813160563,0.14274372297008092,0.14401047929700891,0.5570559789852513,0.16254269406790292,0.1200674422656359,0.11322691246939277,0.11223093697893341
31080,"Los Angeles-Long Beach-Anaheim, CA",0.22,0.20190895402893755,0.24657138243171547,0.2465380942555694,0.6894721529204926,0.23567970217540787,0.15874905476476664,0.193838305065804,0.1938644775875896
31140,"Louisville-Jefferson County, KY-IN",0.09,0.16108507425231508,0.1490819753038179,0.1500222851193261,0.4602788203685021,0.155677685401785,0.12665165543179566,0.11795363940585837,0.11721432947720327
32580,"McAllen-Edinburg-Mission, TX",0.11,0.07469344767403031,0.06794824048016022,0.07023766407466195,0.15831566910184383,0.0592580813261371,0.058727035026264626,0.055223716225778444,0.0534236780187992
32820,"Memphis, TN-MS-AR",0.1,0.15834662193808086,0.1104942453539078,0.11284558796760126,0.606570644762376,0.11680143794615071,0.12449857253116924,0.08872380380745064,0.08687508234213882
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",0.24,0.19970230039778125,0.19041675361003016,0.1905908686060104,0.6600624311667227,0.18120542685920843,0.15701409367884522,0.14985031438310403,0.1497134180717682
33340,"Milwaukee-Waukesha-West Allis, WI",0.13,0.16786267455263404,0.1823309572673757,0.18243031892231185,0.5664993590537093,0.1929550128600114,0.1319804812207442,0.14343415738363585,0.1433560351979367
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",0.15,0.16314558567141638,0.16874198404134255,0.16898311008014955,0.46883236432652253,0.16923532667889882,0.12827171355000797,0.13286141333083012,0.13267183020449538
33660,"Mobile, AL",0.1,0.14155326125890583,0.1169373010871231,0.12160616665821011,0.5877685523988342,0.13119249697104535,0.11129494742714956,0.09561172808507921,0.09194087554761522
33700,"Modesto, CA",0.26,0.20916066851502485,0.24628164929030819,0.24543672937097308,0.6130139794458416,0.24150913716919492,0.16445064846390162,0.19297236707300097,0.1936366775746895
34980,"Nashville-Davidson–Murfreesboro–Franklin, TN",0.1,0.1583583177330315,0.1551598517487914,0.15552266098429005,0.5033778470286948,0.16994549574279996,0.12450776824218694,0.12227825925054747,0.1219930038319736
35300,"New Haven-Milford, CT",0.1,0.18368374215351588,0.20604102299039773,0.20591606137918458,0.6004175697818183,0.21700860868937635,0.14441964985043018,0.1618996059983761,0.16199785591382623
35380,"New Orleans-Metairie, LA",0.16,0.19498327239416857,0.17856096524113102,0.17985671369292544,0.6794573668589564,0.18932702313849664,0.1533038013909925,0.1414106839846097,0.14039191370310058
35620,"New York-Newark-Jersey City, NY-NJ-PA",0.18,0.20581637317328944,0.20439418810056625,0.2044287977286168,0.7175498556884192,0.1952244073315417,0.16182122706499416,0.16073025865640636,0.1607030471552364
35840,"North Port-Sarasota-Bradenton, FL",0.13,0.16162829141682486,0.17337654178057826,0.17357104682587143,0.4612683062832637,0.19328912201608736,0.12707875492231932,0.1364686363250095,0.1363157085252704
36260,"Ogden-Clearfield, UT",0.27,0.15555713475755517,0.194645599666532,0.1932462882085959,0.4012729236255292,0.20572677895043737,0.12230536393714413,0.15193811357924003,0.15303830932012347
36420,"Oklahoma City, OK",0.23,0.22474539924508286,0.283078485948874,0.28247760429033275,0.5823072057142911,0.2952277311919283,0.17670399940645337,0.22209541369264493,0.2225678513602941
36540,"Omaha-Council Bluffs, NE-IA",0.15,0.16000517213214402,0.15892122706120623,0.15960127951285694,0.44139637668614884,0.18161302976177182,0.12580259233976926,0.12548503548922413,0.12495035051495332
36740,"Orlando-Kissimmee-Sanford, FL",0.24,0.21509242744581017,0.243196013682147,0.24314446513667137,0.6798796059421819,0.2439884372750854,0.16911443926943306,0.19117009543915195,0.19121062500807628
37100,"Oxnard-Thousand Oaks-Ventura, CA",0.22,0.19602646069334212,0.2581724013450555,0.2571701400222787,0.6126409463963929,0.2678591140689151,0.1541239985795319,0.20219765308876952,0.20298567181920826
37340,"Palm Bay-Melbourne-Titusville, FL",0.29,0.17085727468091064,0.2031792484680535,0.2025094630828859,0.4689813775518783,0.2380580978344212,0.13433495798007716,0.15922119947548768,0.15974781206333447
37860,"Pensacola-Ferry Pass-Brent, FL",0.18,0.17671493902057417,0.19825811137195404,0.1979505281259043,0.5019264469413274,0.22275785114815605,0.13894049259602884,0.15563677887048988,0.15587861336369851
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0.14,0.17871312928978592,0.17749039088854326,0.17759779295145334,0.6116089462575472,0.18068900597904325,0.14051155128435258,0.13963462836477905,0.13955018448239276
38060,"Phoenix-Mesa-Scottsdale, AZ",0.25,0.2123356525768526,0.2679911833846181,0.2677700107205789,0.6226358035916443,0.2741750566431265,0.16694695042897503,0.21053170376065172,0.21070559872992087
38300,"Pittsburgh, PA",0.1,0.10681538677434337,0.10598172573069572,0.1061905224301548,0.3039264906083432,0.12267638852451869,0.08398261368007341,0.08349131984680476,0.08332715536565759
38860,"Portland-South Portland, ME",0.1,0.10811987412548892,0.11130474941349518,0.11193839891210398,0.21725618484982773,0.13053897561639896,0.08500825484067925,0.08801053477118742,0.08751233369120015
38900,"Portland-Vancouver-Hillsboro, OR-WA",0.19,0.18917438382473278,0.23655482986559986,0.2362681338228798,0.48598078165897557,0.261720097677178,0.1487366162749742,0.18576364330054435,0.18598905542258468
39300,"Providence-Warwick, RI-MA",0.11,0.17857594322957657,0.1560463497431205,0.15694405713593715,0.46211236774728204,0.15804811625693432,0.1404036900085123,0.12339581887837811,0.1226900047120358
39340,"Provo-Orem, UT",0.14,0.14857869182216274,0.16400791119567798,0.16395373343969985,0.3747336637958455,0.1826726070065739,0.11681862747688472,0.1289071122867419,0.1289497090481989
39580,"Raleigh, NC",0.16,0.17817671378142633,0.16918827977368517,0.16963871291250504,0.621588392058867,0.17299707447026436,0.1400897995333082,0.133376875017203,0.13302272611198834
39900,"Reno, NV",0.21,0.20419134714746248,0.27637631596077394,0.2745948179757908,0.5601137301285678,0.2993939921972644,0.16054356532478625,0.21589764558293134,0.21729833195933088
40060,"Richmond, VA",0.12,0.17271934647567144,0.1739783410807258,0.17437769953360427,0.6250186116883253,0.18093143830335187,0.1357989947720267,0.13710285958416063,0.13678886768017753
40140,"Riverside-San Bernardino-Ontario, CA",0.25,0.20331191183216174,0.24469678085296756,0.24458460958412434,0.6217144855305482,0.2461898126300361,0.15985211741103628,0.19230239574181768,0.1923905893684266
40380,"Rochester, NY",0.15,0.15872847007314983,0.16550155328913033,0.1657677981757141,0.46181194228980493,0.15809543986498864,0.12479879710911045,0.13033340397107746,0.13012407138211723
40900,"Sacramento–Roseville–Arden-Arcade, CA",0.26,0.23257308403406693,0.30096829705904976,0.30055726297878965,0.693044468533262,0.2996601429224128,0.18285844444938926,0.23631037875482236,0.23663355051325782
41180,"St. Louis, MO-IL",0.11,0.14189492828130415,0.14284695212786275,0.1430311091087548,0.4846910590634085,0.15314459738254177,0.11156357997547256,0.11245689168255907,0.11231209995311077
41500,"Salinas, CA",0.16,0.1799074031777855,0.20605392870885114,0.20582508837274344,0.5459635649364112,0.20991918296883225,0.14145053812504021,0.16182807931026513,0.16200800291605005
41540,"Salisbury, MD-DE",0.1,0.14659992924875614,0.12678752692587433,0.13408107027609584,0.5128203844988362,0.162271726339272,0.11526284363538568,0.10542000611388372,0.09968552485572431
41620,"Salt Lake City, UT",0.18,0.1740776293767524,0.20205042897175385,0.20183959458539538,0.48811614703605377,0.22175373483076227,0.13686693218811,0.15869452154134284,0.15886028813503988
41700,"San Antonio-New Braunfels, TX",0.23,0.19253833830176945,0.2508535763557612,0.25029961985524174,0.5709554152696502,0.26606281623000355,0.15138149448787772,0.1967957699107552,0.19723131310526681
41740,"San Diego-Carlsbad, CA",0.27,0.21996686578273927,0.3073390103178182,0.3068998520021262,0.6773321976205918,0.3156378478688283,0.17294692149994245,0.24129718093533267,0.24164246511474652
41860,"San Francisco-Oakland-Hayward, CA",0.26,0.22191548114339088,0.30388185312974675,0.30366322403082735,0.7389394297336238,0.2894247936350501,0.17447900237318203,0.23875241201440975,0.23892430712903923
41940,"San Jose-Sunnyvale-Santa Clara, CA",0.24,0.20044321077290478,0.24694712943804892,0.24675789483577473,0.7083128563416761,0.21494544835128443,0.1575966276347163,0.19401112124680078,0.1941599052092768
42200,"Santa Maria-Santa Barbara, CA",0.3,0.1904098236916557,0.23983455244663507,0.23865832373300325,0.6122553309737208,0.23812437681010729,0.1497079694872969,0.1876429080947446,0.18856770708334947
42220,"Santa Rosa, CA",0.19,0.19900417950735388,0.26791688200878894,0.26566358966351455,0.5748496232670345,0.28423296599821224,0.1564652025610645,0.2088755496125913,0.2106471799577702
42540,"Scranton–Wilkes-Barre–Hazleton, PA",0.09,0.14269796526374828,0.11077667181629616,0.11594183491365866,0.3614153836908947,0.13139947618304357,0.11219496040392987,0.09115819944071443,0.08709713754598225
42660,"Seattle-Tacoma-Bellevue, WA",0.2,0.2159705375337661,0.2788298101533159,0.2785657886810415,0.6129092473537001,0.28398307545169926,0.16980484523539352,0.2190197847123668,0.2192273691623123
43340,"Shreveport-Bossier City, LA",0.18,0.14586295873570296,0.13089901401270004,0.13315408479182966,0.599928322992478,0.1361425838333409,0.11468340735976647,0.10469117231790048,0.10291814369548899
44060,"Spokane-Spokane Valley, WA",0.17,0.15530075112081293,0.19170418781591558,0.19021781578546215,0.33398028847756284,0.22371077008975462,0.12210378466501264,0.1495570050401668,0.15072565135403684
44140,"Springfield, MA",0.12,0.18978077415476066,0.18123343927561597,0.1841953738712413,0.5811113819963006,0.17483705428135224,0.14921338508482412,0.14482191557444035,0.1424931217891821
44180,"Springfield, MO",0.15,0.11463085353218572,0.1322534580384315,0.13108409783349342,0.2413624409782709,0.1614456095089878,0.09012745240859811,0.10306366414427003,0.10398306283119922
44700,"Stockton-Lodi, CA",0.28,0.22511777870218938,0.26274811313810614,0.2623710624400717,0.7076925713051696,0.24488048803300763,0.17699677932358873,0.2062868304197124,0.20658328305698764
45060,"Syracuse, NY",0.12,0.13519433163647954,0.13868977763669904,0.13911857021457255,0.3605901807275827,0.14699615809037772,0.10629529760116328,0.10938069402619956,0.10904355981263808
45300,"Tampa-St. Petersburg-Clearwater, FL",0.22,0.18903328345979017,0.21553207758887732,0.21549154523863384,0.5895881589328008,0.23430106549516513,0.14862567741310287,0.16942824195666545,0.16946011014358908
45780,"Toledo, OH",0.2,0.15025590363719554,0.1836148992409965,0.18248518324589594,0.4610174621622137,0.19370812517066538,0.11813731981302845,0.14347729395254719,0.14436552274476386
46060,"Tucson, AZ",0.25,0.21426715464366358,0.29147676755886376,0.2903677333006984,0.6124210274541567,0.3015041952190567,0.1684655761326102,0.22829895492929608,0.22917092289640395
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",0.2,0.18994011763900534,0.21173294386512093,0.2117190507638331,0.6422420624923167,0.22426620205077333,0.149338667431159,0.1664621529347091,0.16647307625758895
47300,"Visalia-Porterville, CA",0.11,0.17753904670777104,0.20107176334125249,0.20067260197536832,0.5003513189722656,0.18818283866791236,0.13958843967195758,0.15777698435409795,0.15809082130024768
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.19,0.20599197033517824,0.23140754011813622,0.2314032750433771,0.7219319801679274,0.22853938029211143,0.16195928871561927,0.18193869290879774,0.18194204628452973
48620,"Wichita, KS",0.13,0.19757172896670552,0.24315908389780644,0.2417788288073015,0.5175590514104015,0.24952630009257754,0.15533895152173408,0.1900963764578292,0.19118158930540066
49180,"Winston-Salem, NC",0.16,0.16675770953888286,0.1645002185175707,0.16617022294825373,0.5632327404664232,0.17266104196398763,0.13111171265956392,0.13064980674064178,0.12933678114403596
49340,"Worcester, MA-CT",0.17,0.16928921498094507,0.1394108049202984,0.14106869743749906,0.45737652080653707,0.15672443816340204,0.13310208548870375,0.11091396358722286,0.1096104608709963
49620,"York-Hanover, PA",0.11,0.14872117317488298,0.15537551081380274,0.15593577973902764,0.3905469740087636,0.15276170331035108,0.11693065212767213,0.12260307006508317,0.12216256378480807
49660,"Youngstown-Warren-Boardman, OH-PA",0.04,0.13206636231420826,0.12702032299083602,0.12890061389751495,0.3750273805345103,0.13345762912266043,0.10383596054188365,0.10134692001770218,0.09986855861687353
