sex_s,cohort,gap,raw_log_mult,smoothed_log_mult,gauged_log_mult
female,18-70,-52,-9.210340371976182,-9.210340371976182,-9.211607741562554
female,18-70,-51,-9.210340371976182,-9.210340371976182,-9.211607741562554
female,18-70,-50,-9.210340371976182,-9.210340371976182,-9.211607741562554
female,18-70,-49,-9.210340371976182,-9.210340371976182,-9.211607741562554
female,18-70,-48,-9.210340371976182,-9.210340371976182,-9.211607741562554
female,18-70,-47,-9.210340371976182,-9.210340371976182,-9.211607741562554
female,18-70,-46,-4.664342882069432,-4.664601190944041,-4.665868560530415
female,18-70,-45,-4.636065247013477,-4.636245765416311,-4.637513135002685
female,18-70,-44,-5.2039950473677585,-5.203802014419771,-5.205069384006144
female,18-70,-43,-5.2634291202361645,-5.261073161913615,-5.262340531499988
female,18-70,-42,-3.297767832141842,-3.298325058325837,-3.2995924279122097
female,18-70,-41,-4.9336904313779115,-4.932691654564156,-4.933959024150529
female,18-70,-40,-5.892001366099311,-5.890810479284903,-5.892077848871277
female,18-70,-39,-4.826646623844126,-4.8267827019170575,-4.828050071503431
female,18-70,-38,-4.672521549817423,-4.6725715867032305,-4.673838956289604
female,18-70,-37,-4.691369948572782,-4.691003630341227,-4.6922709999276
female,18-70,-36,-3.992501095540737,-3.991888248415871,-3.993155618002244
female,18-70,-35,-2.846297661168435,-2.8467602420655016,-2.8480276116518746
female,18-70,-34,-4.061591493235928,-4.060631734127854,-4.061899103714228
female,18-70,-33,-3.5930116723212757,-3.593036090203199,-3.5943034597895718
female,18-70,-32,-3.3517045091887505,-3.351643576782969,-3.352910946369342
female,18-70,-31,-3.0363558910604276,-3.036374558739419,-3.037641928325792
female,18-70,-30,-2.858661051943193,-2.858950282133536,-2.860217651719909
female,18-70,-29,-4.009045508081515,-4.008264589752394,-4.0095319593387675
female,18-70,-28,-3.7972001115633716,-3.7970329585788263,-3.7983003281651992
female,18-70,-27,-3.290941912677623,-3.2909881933562475,-3.2922555629426205
female,18-70,-26,-3.080569500475137,-3.080773283829193,-3.0820406534155658
