sex_s,race_s,race_c,edu_s,edu_c,multiplier,log,sides_alloc
female,nh_black,nh_twoplus,hs_or_less,hs_or_less,1.015,0.01488,175.7
female,nh_black,nh_twoplus,hs_or_less,some_college,1.1134,0.10738,113.4
female,nh_black,nh_twoplus,hs_or_less,bachelors,0.8603,-0.15043,27.0
female,nh_black,nh_twoplus,hs_or_less,graduate,1.0677,0.06547,16.3
female,nh_black,nh_twoplus,some_college,hs_or_less,1.2793,0.24633,187.5
female,nh_black,nh_twoplus,some_college,some_college,0.9074,-0.09716,201.8
female,nh_black,nh_twoplus,some_college,bachelors,0.9519,-0.04925,74.3
female,nh_black,nh_twoplus,some_college,graduate,0.8823,-0.12524,18.6
female,nh_black,nh_twoplus,bachelors,hs_or_less,1.4,0.33646,80.4
female,nh_black,nh_twoplus,bachelors,some_college,1.0186,0.01847,97.6
female,nh_black,nh_twoplus,bachelors,bachelors,0.8073,-0.21412,98.6
female,nh_black,nh_twoplus,bachelors,graduate,0.7706,-0.26057,26.7
female,nh_black,nh_twoplus,graduate,hs_or_less,1.2237,0.20187,32.9
female,nh_black,nh_twoplus,graduate,some_college,1.1651,0.15283,55.7
female,nh_black,nh_twoplus,graduate,bachelors,1.0058,0.00579,72.4
female,nh_black,nh_twoplus,graduate,graduate,0.7765,-0.25301,45.6
female,nh_black,nh_other,hs_or_less,hs_or_less,0.846,-0.16727,4.6
female,nh_black,nh_other,hs_or_less,some_college,1.0068,0.00682,7.0
female,nh_black,nh_other,hs_or_less,bachelors,1.0254,0.02508,4.3
female,nh_black,nh_other,hs_or_less,graduate,0.9612,-0.03953,0.0
female,nh_black,nh_other,some_college,hs_or_less,1.2878,0.25294,23.1
female,nh_black,nh_other,some_college,some_college,1.037,0.03629,17.4
female,nh_black,nh_other,some_college,bachelors,0.933,-0.06931,3.7
female,nh_black,nh_other,some_college,graduate,1.0316,0.03112,4.5
female,nh_black,nh_other,bachelors,hs_or_less,1.3299,0.28511,15.7
female,nh_black,nh_other,bachelors,some_college,0.958,-0.04292,4.6
female,nh_black,nh_other,bachelors,bachelors,0.8399,-0.17445,2.7
female,nh_black,nh_other,bachelors,graduate,0.8877,-0.1191,0.6
female,nh_black,nh_other,graduate,hs_or_less,1.0449,0.04395,3.4
female,nh_black,nh_other,graduate,some_college,1.0419,0.04104,4.8
female,nh_black,nh_other,graduate,bachelors,0.9199,-0.0835,2.8
female,nh_black,nh_other,graduate,graduate,0.9741,-0.02627,7.5
female,nh_asian,hispanic,hs_or_less,hs_or_less,0.451,-0.79637,184.7
female,nh_asian,hispanic,hs_or_less,some_college,0.9681,-0.03239,118.2
female,nh_asian,hispanic,hs_or_less,bachelors,1.1814,0.16671,49.4
female,nh_asian,hispanic,hs_or_less,graduate,1.1979,0.18056,21.8
female,nh_asian,hispanic,some_college,hs_or_less,0.6875,-0.37468,219.6
female,nh_asian,hispanic,some_college,some_college,1.1899,0.17386,313.3
female,nh_asian,hispanic,some_college,bachelors,1.3328,0.28725,102.1
female,nh_asian,hispanic,some_college,graduate,1.2576,0.22923,36.1
female,nh_asian,hispanic,bachelors,hs_or_less,0.6366,-0.45154,171.3
female,nh_asian,hispanic,bachelors,some_college,1.154,0.14326,321.8
female,nh_asian,hispanic,bachelors,bachelors,1.4455,0.36846,423.3
female,nh_asian,hispanic,bachelors,graduate,1.2487,0.22207,128.4
female,nh_asian,hispanic,graduate,hs_or_less,0.5694,-0.56314,49.1
female,nh_asian,hispanic,graduate,some_college,0.8371,-0.17783,94.1
female,nh_asian,hispanic,graduate,bachelors,1.3398,0.29249,222.4
female,nh_asian,hispanic,graduate,graduate,1.3932,0.33164,203.7
female,nh_asian,nh_white,hs_or_less,hs_or_less,0.4571,-0.78287,451.6
female,nh_asian,nh_white,hs_or_less,some_college,0.8204,-0.19801,414.7
female,nh_asian,nh_white,hs_or_less,bachelors,1.1812,0.16651,297.1
female,nh_asian,nh_white,hs_or_less,graduate,1.4552,0.37515,147.7
female,nh_asian,nh_white,some_college,hs_or_less,0.5676,-0.56635,383.5
female,nh_asian,nh_white,some_college,some_college,0.8209,-0.19738,820.8
female,nh_asian,nh_white,some_college,bachelors,1.22,0.19883,548.6
female,nh_asian,nh_white,some_college,graduate,1.4688,0.38442,240.8
female,nh_asian,nh_white,bachelors,hs_or_less,0.7805,-0.24778,453.4
female,nh_asian,nh_white,bachelors,some_college,1.0162,0.01604,1037.1
female,nh_asian,nh_white,bachelors,bachelors,1.1959,0.17893,2121.1
female,nh_asian,nh_white,bachelors,graduate,1.4645,0.38155,971.1
female,nh_asian,nh_white,graduate,hs_or_less,0.6486,-0.43298,139.8
female,nh_asian,nh_white,graduate,some_college,0.8797,-0.12816,385.9
female,nh_asian,nh_white,graduate,bachelors,1.3331,0.28747,1299.7
female,nh_asian,nh_white,graduate,graduate,1.7533,0.56148,1621.3
female,nh_asian,nh_black,hs_or_less,hs_or_less,0.8033,-0.21901,99.1
female,nh_asian,nh_black,hs_or_less,some_college,0.9543,-0.04678,47.8
female,nh_asian,nh_black,hs_or_less,bachelors,1.4376,0.363,33.2
female,nh_asian,nh_black,hs_or_less,graduate,1.1084,0.10295,9.7
female,nh_asian,nh_black,some_college,hs_or_less,0.6947,-0.36427,50.5
female,nh_asian,nh_black,some_college,some_college,1.1412,0.1321,123.7
female,nh_asian,nh_black,some_college,bachelors,1.2135,0.19354,37.3
female,nh_asian,nh_black,some_college,graduate,1.2664,0.23621,20.2
female,nh_asian,nh_black,bachelors,hs_or_less,0.7905,-0.2351,53.4
female,nh_asian,nh_black,bachelors,some_college,0.984,-0.01609,105.8
female,nh_asian,nh_black,bachelors,bachelors,1.0014,0.00136,100.3
female,nh_asian,nh_black,bachelors,graduate,1.0626,0.06068,43.0
female,nh_asian,nh_black,graduate,hs_or_less,0.8825,-0.12498,24.0
female,nh_asian,nh_black,graduate,some_college,0.7871,-0.23935,28.4
female,nh_asian,nh_black,graduate,bachelors,1.0351,0.03446,59.3
female,nh_asian,nh_black,graduate,graduate,1.1288,0.12115,66.3
female,nh_asian,nh_asian,hs_or_less,hs_or_less,2.2616,0.81606,3137.9
female,nh_asian,nh_asian,hs_or_less,some_college,1.1408,0.13177,871.1
female,nh_asian,nh_asian,hs_or_less,bachelors,1.1627,0.15073,810.9
female,nh_asian,nh_asian,hs_or_less,graduate,0.8736,-0.13514,349.8
female,nh_asian,nh_asian,some_college,hs_or_less,1.0539,0.05253,1016.0
female,nh_asian,nh_asian,some_college,some_college,0.9728,-0.02759,1538.3
female,nh_asian,nh_asian,some_college,bachelors,0.7863,-0.24048,1031.5
female,nh_asian,nh_asian,some_college,graduate,0.6716,-0.39807,487.3
female,nh_asian,nh_asian,bachelors,hs_or_less,0.9893,-0.01072,811.2
female,nh_asian,nh_asian,bachelors,some_college,0.8184,-0.20038,1349.6
female,nh_asian,nh_asian,bachelors,bachelors,0.9569,-0.04407,5265.5
female,nh_asian,nh_asian,bachelors,graduate,0.9488,-0.05257,3282.7
female,nh_asian,nh_asian,graduate,hs_or_less,1.0171,0.01697,343.5
female,nh_asian,nh_asian,graduate,some_college,0.6972,-0.36065,492.0
female,nh_asian,nh_asian,graduate,bachelors,0.8914,-0.11495,2681.0
female,nh_asian,nh_asian,graduate,graduate,1.4293,0.35716,6975.5
female,nh_asian,nh_aian,hs_or_less,hs_or_less,0.9866,-0.0135,10.1
female,nh_asian,nh_aian,hs_or_less,some_college,1.1352,0.12684,9.2
female,nh_asian,nh_aian,hs_or_less,bachelors,0.9836,-0.01652,0.0
female,nh_asian,nh_aian,hs_or_less,graduate,1.0475,0.04645,2.0
female,nh_asian,nh_aian,some_college,hs_or_less,0.936,-0.06609,4.5
female,nh_asian,nh_aian,some_college,some_college,1.1282,0.12062,13.2
female,nh_asian,nh_aian,some_college,bachelors,1.0856,0.08213,4.4
female,nh_asian,nh_aian,some_college,graduate,1.0106,0.01053,0.9
female,nh_asian,nh_aian,bachelors,hs_or_less,0.8847,-0.12253,1.0
female,nh_asian,nh_aian,bachelors,some_college,0.8801,-0.12774,2.1
female,nh_asian,nh_aian,bachelors,bachelors,1.0332,0.03269,6.0
female,nh_asian,nh_aian,bachelors,graduate,0.9834,-0.0167,1.2
female,nh_asian,nh_aian,graduate,hs_or_less,0.964,-0.03665,1.2
female,nh_asian,nh_aian,graduate,some_college,0.941,-0.06076,1.0
female,nh_asian,nh_aian,graduate,bachelors,1.0279,0.02747,3.7
female,nh_asian,nh_aian,graduate,graduate,1.0139,0.01377,3.2
female,nh_asian,nh_nhpi,hs_or_less,hs_or_less,0.9761,-0.02422,11.5
female,nh_asian,nh_nhpi,hs_or_less,some_college,0.9376,-0.06443,1.8
female,nh_asian,nh_nhpi,hs_or_less,bachelors,0.9781,-0.02213,0.4
female,nh_asian,nh_nhpi,hs_or_less,graduate,1.0334,0.03281,1.6
female,nh_asian,nh_nhpi,some_college,hs_or_less,1.212,0.19225,18.3
female,nh_asian,nh_nhpi,some_college,some_college,0.9872,-0.01289,8.8
female,nh_asian,nh_nhpi,some_college,bachelors,0.9746,-0.0257,1.3
female,nh_asian,nh_nhpi,some_college,graduate,1.0394,0.03864,2.1
female,nh_asian,nh_nhpi,bachelors,hs_or_less,1.0447,0.04371,9.9
female,nh_asian,nh_nhpi,bachelors,some_college,0.8705,-0.13869,3.4
female,nh_asian,nh_nhpi,bachelors,bachelors,0.9581,-0.04277,7.3
female,nh_asian,nh_nhpi,bachelors,graduate,1.0311,0.03066,3.8
female,nh_asian,nh_nhpi,graduate,hs_or_less,1.0533,0.05194,5.4
female,nh_asian,nh_nhpi,graduate,some_college,0.9786,-0.0216,3.5
female,nh_asian,nh_nhpi,graduate,bachelors,1.0026,0.0026,5.4
female,nh_asian,nh_nhpi,graduate,graduate,0.9606,-0.04016,1.9
female,nh_asian,nh_twoplus,hs_or_less,hs_or_less,0.8506,-0.16175,107.0
female,nh_asian,nh_twoplus,hs_or_less,some_college,0.8406,-0.17363,56.9
female,nh_asian,nh_twoplus,hs_or_less,bachelors,1.0582,0.05656,33.0
female,nh_asian,nh_twoplus,hs_or_less,graduate,1.0515,0.05026,13.3
female,nh_asian,nh_twoplus,some_college,hs_or_less,0.8329,-0.18282,72.5
female,nh_asian,nh_twoplus,some_college,some_college,0.9144,-0.08949,138.5
female,nh_asian,nh_twoplus,some_college,bachelors,1.0976,0.09315,63.8
female,nh_asian,nh_twoplus,some_college,graduate,1.162,0.15016,27.7
female,nh_asian,nh_twoplus,bachelors,hs_or_less,0.7703,-0.26097,53.8
female,nh_asian,nh_twoplus,bachelors,some_college,0.8962,-0.10955,142.3
female,nh_asian,nh_twoplus,bachelors,bachelors,1.305,0.26622,307.1
female,nh_asian,nh_twoplus,bachelors,graduate,1.4583,0.37728,135.7
female,nh_asian,nh_twoplus,graduate,hs_or_less,0.7527,-0.28414,14.8
female,nh_asian,nh_twoplus,graduate,some_college,0.8161,-0.20319,51.0
female,nh_asian,nh_twoplus,graduate,bachelors,1.1388,0.12997,148.8
female,nh_asian,nh_twoplus,graduate,graduate,1.4073,0.34164,179.8
female,nh_asian,nh_other,hs_or_less,hs_or_less,0.9144,-0.08944,3.3
female,nh_asian,nh_other,hs_or_less,some_college,0.9389,-0.06305,1.2
female,nh_asian,nh_other,hs_or_less,bachelors,0.9719,-0.02849,0.7
female,nh_asian,nh_other,hs_or_less,graduate,1.0869,0.08336,4.2
female,nh_asian,nh_other,some_college,hs_or_less,0.9374,-0.0647,2.4
female,nh_asian,nh_other,some_college,some_college,1.0231,0.02283,8.7
female,nh_asian,nh_other,some_college,bachelors,1.0207,0.02049,4.2
female,nh_asian,nh_other,some_college,graduate,0.9886,-0.01146,1.2
female,nh_asian,nh_other,bachelors,hs_or_less,1.0835,0.08016,7.9
female,nh_asian,nh_other,bachelors,some_college,0.8972,-0.10844,2.9
female,nh_asian,nh_other,bachelors,bachelors,1.043,0.04215,15.9
female,nh_asian,nh_other,bachelors,graduate,0.9218,-0.0814,3.5
female,nh_asian,nh_other,graduate,hs_or_less,1.0233,0.02302,2.8
female,nh_asian,nh_other,graduate,some_college,1.0638,0.06184,6.1
female,nh_asian,nh_other,graduate,bachelors,1.015,0.01484,8.4
female,nh_asian,nh_other,graduate,graduate,1.1033,0.09828,15.0
female,nh_aian,hispanic,hs_or_less,hs_or_less,1.056,0.05447,93.1
female,nh_aian,hispanic,hs_or_less,some_college,0.9904,-0.00966,24.3
female,nh_aian,hispanic,hs_or_less,bachelors,0.9116,-0.09252,3.0
female,nh_aian,hispanic,hs_or_less,graduate,1.0465,0.04548,3.9
female,nh_aian,hispanic,some_college,hs_or_less,0.9047,-0.10012,46.0
female,nh_aian,hispanic,some_college,some_college,1.2584,0.22987,65.1
female,nh_aian,hispanic,some_college,bachelors,0.9459,-0.05562,9.1
female,nh_aian,hispanic,some_college,graduate,0.9418,-0.05994,1.0
female,nh_aian,hispanic,bachelors,hs_or_less,1.0737,0.07112,15.8
female,nh_aian,hispanic,bachelors,some_college,1.0103,0.01022,12.3
female,nh_aian,hispanic,bachelors,bachelors,0.8331,-0.18258,3.3
female,nh_aian,hispanic,bachelors,graduate,1.0133,0.01326,4.4
female,nh_aian,hispanic,graduate,hs_or_less,1.1352,0.12684,9.2
female,nh_aian,hispanic,graduate,some_college,1.0564,0.05486,5.9
female,nh_aian,hispanic,graduate,bachelors,0.9608,-0.03998,2.9
female,nh_aian,hispanic,graduate,graduate,0.9362,-0.06589,1.4
female,nh_aian,nh_white,hs_or_less,hs_or_less,1.2082,0.18917,222.4
female,nh_aian,nh_white,hs_or_less,some_college,1.0838,0.08043,101.3
female,nh_aian,nh_white,hs_or_less,bachelors,0.7497,-0.28805,22.5
female,nh_aian,nh_white,hs_or_less,graduate,0.9936,-0.00644,14.2
female,nh_aian,nh_white,some_college,hs_or_less,1.2693,0.2385,148.3
female,nh_aian,nh_white,some_college,some_college,0.9362,-0.06598,145.9
female,nh_aian,nh_white,some_college,bachelors,0.796,-0.22814,49.0
female,nh_aian,nh_white,some_college,graduate,0.8516,-0.16067,13.5
female,nh_aian,nh_white,bachelors,hs_or_less,1.2926,0.25667,40.2
female,nh_aian,nh_white,bachelors,some_college,1.1967,0.17956,55.6
female,nh_aian,nh_white,bachelors,bachelors,0.8819,-0.12573,60.0
female,nh_aian,nh_white,bachelors,graduate,0.8492,-0.16343,15.3
female,nh_aian,nh_white,graduate,hs_or_less,1.1648,0.15254,14.8
female,nh_aian,nh_white,graduate,some_college,1.1051,0.09995,19.1
female,nh_aian,nh_white,graduate,bachelors,1.0181,0.01796,29.7
female,nh_aian,nh_white,graduate,graduate,0.838,-0.17679,16.7
female,nh_aian,nh_black,hs_or_less,hs_or_less,1.0904,0.08654,29.8
female,nh_aian,nh_black,hs_or_less,some_college,0.9542,-0.04686,7.6
female,nh_aian,nh_black,hs_or_less,bachelors,1.0625,0.06061,5.0
female,nh_aian,nh_black,hs_or_less,graduate,0.9948,-0.00521,0.7
female,nh_aian,nh_black,some_college,hs_or_less,1.1464,0.13659,22.8
female,nh_aian,nh_black,some_college,some_college,0.9037,-0.10121,12.1
female,nh_aian,nh_black,some_college,bachelors,1.0073,0.00726,4.6
female,nh_aian,nh_black,some_college,graduate,1.0445,0.04354,3.1
female,nh_aian,nh_black,bachelors,hs_or_less,1.0431,0.04222,5.1
female,nh_aian,nh_black,bachelors,some_college,0.9231,-0.08003,1.3
female,nh_aian,nh_black,bachelors,bachelors,0.9918,-0.00825,4.1
female,nh_aian,nh_black,bachelors,graduate,0.9693,-0.03115,0.3
female,nh_aian,nh_black,graduate,hs_or_less,0.9908,-0.00922,0.7
female,nh_aian,nh_black,graduate,some_college,0.9778,-0.02242,0.7
female,nh_aian,nh_black,graduate,bachelors,0.9647,-0.03591,0.3
female,nh_aian,nh_black,graduate,graduate,0.9641,-0.03653,0.3
female,nh_aian,nh_asian,hs_or_less,hs_or_less,1.0441,0.04317,5.5
female,nh_aian,nh_asian,hs_or_less,some_college,1.0087,0.00864,2.6
female,nh_aian,nh_asian,hs_or_less,bachelors,0.9764,-0.02391,1.1
female,nh_aian,nh_asian,hs_or_less,graduate,0.9818,-0.01834,0.4
female,nh_aian,nh_asian,some_college,hs_or_less,1.0297,0.02929,3.4
female,nh_aian,nh_asian,some_college,some_college,0.9781,-0.02215,3.0
female,nh_aian,nh_asian,some_college,bachelors,0.9814,-0.01882,2.7
female,nh_aian,nh_asian,some_college,graduate,0.9714,-0.02901,0.7
female,nh_aian,nh_asian,bachelors,hs_or_less,0.9874,-0.01267,0.0
female,nh_aian,nh_asian,bachelors,some_college,0.9906,-0.00948,0.7
female,nh_aian,nh_asian,bachelors,bachelors,1.0579,0.05631,5.9
female,nh_aian,nh_asian,bachelors,graduate,1.0091,0.00903,2.5
female,nh_aian,nh_asian,graduate,hs_or_less,1.0074,0.00741,0.4
female,nh_aian,nh_asian,graduate,some_college,1.0067,0.00665,0.6
female,nh_aian,nh_asian,graduate,bachelors,0.9888,-0.01129,0.8
female,nh_aian,nh_asian,graduate,graduate,0.9853,-0.01485,1.3
female,nh_aian,nh_aian,hs_or_less,hs_or_less,1.1221,0.11519,287.5
female,nh_aian,nh_aian,hs_or_less,some_college,0.8816,-0.12602,73.4
female,nh_aian,nh_aian,hs_or_less,bachelors,0.9607,-0.04008,13.0
female,nh_aian,nh_aian,hs_or_less,graduate,0.9986,-0.0014,5.6
female,nh_aian,nh_aian,some_college,hs_or_less,0.9613,-0.03944,151.8
female,nh_aian,nh_aian,some_college,some_college,0.9477,-0.05369,149.6
female,nh_aian,nh_aian,some_college,bachelors,1.0593,0.05762,28.5
female,nh_aian,nh_aian,some_college,graduate,1.0988,0.09422,13.4
female,nh_aian,nh_aian,bachelors,hs_or_less,1.0135,0.0134,36.0
female,nh_aian,nh_aian,bachelors,some_college,0.9839,-0.01621,41.0
female,nh_aian,nh_aian,bachelors,bachelors,0.948,-0.05343,22.1
female,nh_aian,nh_aian,bachelors,graduate,1.0458,0.04479,12.0
female,nh_aian,nh_aian,graduate,hs_or_less,1.0799,0.07683,14.8
female,nh_aian,nh_aian,graduate,some_college,0.9283,-0.0744,10.7
female,nh_aian,nh_aian,graduate,bachelors,1.0482,0.04705,12.9
female,nh_aian,nh_aian,graduate,graduate,0.9559,-0.04514,9.0
female,nh_aian,nh_nhpi,hs_or_less,hs_or_less,1.0279,0.02748,3.2
female,nh_aian,nh_nhpi,hs_or_less,some_college,0.9978,-0.00216,0.7
female,nh_aian,nh_nhpi,hs_or_less,bachelors,0.9956,-0.0044,0.0
female,nh_aian,nh_nhpi,hs_or_less,graduate,0.9986,-0.00137,0.0
female,nh_aian,nh_nhpi,some_college,hs_or_less,1.0162,0.01604,1.9
female,nh_aian,nh_nhpi,some_college,some_college,0.9836,-0.01657,0.7
female,nh_aian,nh_nhpi,some_college,bachelors,0.9943,-0.00571,0.1
female,nh_aian,nh_nhpi,some_college,graduate,1.0031,0.00305,0.2
female,nh_aian,nh_nhpi,bachelors,hs_or_less,1.0065,0.00647,0.5
female,nh_aian,nh_nhpi,bachelors,some_college,0.9906,-0.00944,0.0
female,nh_aian,nh_nhpi,bachelors,bachelors,0.9988,-0.00115,0.3
female,nh_aian,nh_nhpi,bachelors,graduate,0.9975,-0.00247,0.0
female,nh_aian,nh_nhpi,graduate,hs_or_less,0.9996,-0.00045,0.1
female,nh_aian,nh_nhpi,graduate,some_college,0.9969,-0.00309,0.0
female,nh_aian,nh_nhpi,graduate,bachelors,0.9964,-0.00362,0.0
female,nh_aian,nh_nhpi,graduate,graduate,0.9974,-0.0026,0.0
female,nh_aian,nh_twoplus,hs_or_less,hs_or_less,1.0468,0.04576,21.3
female,nh_aian,nh_twoplus,hs_or_less,some_college,0.9552,-0.04589,8.5
female,nh_aian,nh_twoplus,hs_or_less,bachelors,0.9795,-0.02076,3.3
female,nh_aian,nh_twoplus,hs_or_less,graduate,0.9672,-0.03332,0.0
female,nh_aian,nh_twoplus,some_college,hs_or_less,1.0859,0.08237,15.8
female,nh_aian,nh_twoplus,some_college,some_college,1.0694,0.06712,23.1
female,nh_aian,nh_twoplus,some_college,bachelors,1.0073,0.00723,7.3
female,nh_aian,nh_twoplus,some_college,graduate,0.9668,-0.03379,0.8
female,nh_aian,nh_twoplus,bachelors,hs_or_less,1.1055,0.10029,6.6
female,nh_aian,nh_twoplus,bachelors,some_college,1.0561,0.05459,7.4
female,nh_aian,nh_twoplus,bachelors,bachelors,0.8862,-0.12079,1.8
female,nh_aian,nh_twoplus,bachelors,graduate,0.9637,-0.03697,0.9
female,nh_aian,nh_twoplus,graduate,hs_or_less,0.9941,-0.00593,0.5
female,nh_aian,nh_twoplus,graduate,some_college,1.0208,0.02061,2.4
female,nh_aian,nh_twoplus,graduate,bachelors,0.9617,-0.03902,1.1
female,nh_aian,nh_twoplus,graduate,graduate,0.9593,-0.04152,0.9
female,nh_aian,nh_other,hs_or_less,hs_or_less,1.0104,0.01039,1.1
female,nh_aian,nh_other,hs_or_less,some_college,1.0033,0.00332,0.5
female,nh_aian,nh_other,hs_or_less,bachelors,0.9962,-0.00384,0.0
female,nh_aian,nh_other,hs_or_less,graduate,0.9982,-0.00183,0.0
female,nh_aian,nh_other,some_college,hs_or_less,0.9987,-0.00131,0.4
female,nh_aian,nh_other,some_college,some_college,0.9889,-0.01118,0.2
female,nh_aian,nh_other,some_college,bachelors,0.9921,-0.00794,0.0
female,nh_aian,nh_other,some_college,graduate,0.9987,-0.00134,0.1
female,nh_aian,nh_other,bachelors,hs_or_less,1.0127,0.01261,0.6
female,nh_aian,nh_other,bachelors,some_college,0.9954,-0.00466,0.0
female,nh_aian,nh_other,bachelors,bachelors,0.992,-0.00808,0.0
female,nh_aian,nh_other,bachelors,graduate,0.996,-0.00406,0.0
female,nh_aian,nh_other,graduate,hs_or_less,0.9992,-0.00084,0.0
female,nh_aian,nh_other,graduate,some_college,1.0239,0.02359,1.0
female,nh_aian,nh_other,graduate,bachelors,0.9992,-0.00084,0.1
female,nh_aian,nh_other,graduate,graduate,0.996,-0.004,0.0
female,nh_nhpi,hispanic,hs_or_less,hs_or_less,0.9473,-0.05415,35.1
female,nh_nhpi,hispanic,hs_or_less,some_college,1.1019,0.09703,16.3
female,nh_nhpi,hispanic,hs_or_less,bachelors,0.975,-0.02528,2.4
female,nh_nhpi,hispanic,hs_or_less,graduate,0.9781,-0.02218,0.1
female,nh_nhpi,hispanic,some_college,hs_or_less,0.9202,-0.0832,17.0
female,nh_nhpi,hispanic,some_college,some_college,1.1444,0.13487,25.0
female,nh_nhpi,hispanic,some_college,bachelors,1.0595,0.05776,7.1
female,nh_nhpi,hispanic,some_college,graduate,0.9932,-0.00687,1.1
female,nh_nhpi,hispanic,bachelors,hs_or_less,0.9243,-0.07868,2.3
female,nh_nhpi,hispanic,bachelors,some_college,1.0656,0.06354,8.2
female,nh_nhpi,hispanic,bachelors,bachelors,0.9004,-0.10494,1.1
female,nh_nhpi,hispanic,bachelors,graduate,0.975,-0.02535,0.8
female,nh_nhpi,hispanic,graduate,hs_or_less,0.9774,-0.02288,1.0
female,nh_nhpi,hispanic,graduate,some_college,1.0031,0.00307,1.9
female,nh_nhpi,hispanic,graduate,bachelors,1.015,0.01488,2.9
female,nh_nhpi,hispanic,graduate,graduate,1.0537,0.05233,4.2
female,nh_nhpi,nh_white,hs_or_less,hs_or_less,0.7963,-0.22777,31.0
female,nh_nhpi,nh_white,hs_or_less,some_college,0.8914,-0.11491,18.7
female,nh_nhpi,nh_white,hs_or_less,bachelors,0.885,-0.1222,7.3
female,nh_nhpi,nh_white,hs_or_less,graduate,0.9498,-0.0515,2.1
female,nh_nhpi,nh_white,some_college,hs_or_less,1.2243,0.20234,43.1
female,nh_nhpi,nh_white,some_college,some_college,0.9334,-0.06894,36.0
female,nh_nhpi,nh_white,some_college,bachelors,0.8967,-0.10909,12.8
female,nh_nhpi,nh_white,some_college,graduate,1.1256,0.11834,11.5
female,nh_nhpi,nh_white,bachelors,hs_or_less,1.2026,0.18446,15.9
female,nh_nhpi,nh_white,bachelors,some_college,1.1441,0.13461,19.6
female,nh_nhpi,nh_white,bachelors,bachelors,0.8931,-0.11306,15.8
female,nh_nhpi,nh_white,bachelors,graduate,0.9773,-0.02301,6.9
female,nh_nhpi,nh_white,graduate,hs_or_less,1.1254,0.11817,7.3
female,nh_nhpi,nh_white,graduate,some_college,1.1597,0.14819,10.9
female,nh_nhpi,nh_white,graduate,bachelors,1.0143,0.01419,10.0
female,nh_nhpi,nh_white,graduate,graduate,0.914,-0.08987,4.9
female,nh_nhpi,nh_black,hs_or_less,hs_or_less,0.9292,-0.07341,16.1
female,nh_nhpi,nh_black,hs_or_less,some_college,1.0998,0.09514,12.8
female,nh_nhpi,nh_black,hs_or_less,bachelors,0.9469,-0.05456,0.1
female,nh_nhpi,nh_black,hs_or_less,graduate,1.0228,0.02257,1.6
female,nh_nhpi,nh_black,some_college,hs_or_less,1.0353,0.03468,13.4
female,nh_nhpi,nh_black,some_college,some_college,0.8989,-0.10654,7.9
female,nh_nhpi,nh_black,some_college,bachelors,1.019,0.01879,4.0
female,nh_nhpi,nh_black,some_college,graduate,0.9758,-0.0245,0.1
female,nh_nhpi,nh_black,bachelors,hs_or_less,1.0752,0.07248,6.0
female,nh_nhpi,nh_black,bachelors,some_college,1.008,0.00792,4.5
female,nh_nhpi,nh_black,bachelors,bachelors,1.0115,0.01147,4.4
female,nh_nhpi,nh_black,bachelors,graduate,1.0456,0.04463,3.2
female,nh_nhpi,nh_black,graduate,hs_or_less,1.0439,0.04298,2.7
female,nh_nhpi,nh_black,graduate,some_college,0.9808,-0.01944,0.7
female,nh_nhpi,nh_black,graduate,bachelors,0.9684,-0.03211,0.4
female,nh_nhpi,nh_black,graduate,graduate,0.9607,-0.04012,0.1
female,nh_nhpi,nh_asian,hs_or_less,hs_or_less,0.9708,-0.02967,3.7
female,nh_nhpi,nh_asian,hs_or_less,some_college,0.9942,-0.00584,2.9
female,nh_nhpi,nh_asian,hs_or_less,bachelors,0.9444,-0.05717,0.8
female,nh_nhpi,nh_asian,hs_or_less,graduate,1.0224,0.0222,2.6
female,nh_nhpi,nh_asian,some_college,hs_or_less,1.0325,0.03203,4.1
female,nh_nhpi,nh_asian,some_college,some_college,1.0158,0.01566,5.4
female,nh_nhpi,nh_asian,some_college,bachelors,1.0148,0.01467,4.7
female,nh_nhpi,nh_asian,some_college,graduate,0.9456,-0.05593,0.1
female,nh_nhpi,nh_asian,bachelors,hs_or_less,1.0432,0.0423,2.4
female,nh_nhpi,nh_asian,bachelors,some_college,1.0582,0.05661,3.7
female,nh_nhpi,nh_asian,bachelors,bachelors,0.9651,-0.03549,3.5
female,nh_nhpi,nh_asian,bachelors,graduate,0.9631,-0.03757,1.5
female,nh_nhpi,nh_asian,graduate,hs_or_less,1.0223,0.02203,1.1
female,nh_nhpi,nh_asian,graduate,some_college,0.9876,-0.01249,0.0
female,nh_nhpi,nh_asian,graduate,bachelors,1.0197,0.01953,2.7
female,nh_nhpi,nh_asian,graduate,graduate,1.0092,0.00913,3.4
female,nh_nhpi,nh_aian,hs_or_less,hs_or_less,0.9848,-0.01532,0.0
female,nh_nhpi,nh_aian,hs_or_less,some_college,0.9949,-0.00511,0.0
female,nh_nhpi,nh_aian,hs_or_less,bachelors,0.999,-0.00103,0.0
female,nh_nhpi,nh_aian,hs_or_less,graduate,0.9996,-0.00038,0.0
female,nh_nhpi,nh_aian,some_college,hs_or_less,0.9912,-0.00888,0.0
female,nh_nhpi,nh_aian,some_college,some_college,1.0054,0.00541,0.6
female,nh_nhpi,nh_aian,some_college,bachelors,0.9985,-0.00149,0.0
female,nh_nhpi,nh_aian,some_college,graduate,0.9995,-0.00055,0.0
