sex_s,age_s,age_c,raw_share,fitted_share,raw_weight
male,25,18,0.0,0.021047801275696772,0.0
male,25,19,0.004869308783285541,0.026268836020604557,69.64554940374788
male,25,20,0.00463983885479976,0.03262488816565516,66.36344922232388
male,25,21,0.03137191898777646,0.041087308356233476,448.7114354410078
male,25,22,0.038150432562947735,0.05398306916232493,545.6642727110698
male,25,23,0.08744955739080398,0.07104517612988084,1250.7878922165232
male,25,24,0.08299267684795676,0.08705499436382737,1187.041289187576
male,25,25,0.17700743584560794,0.09948410486698597,2531.731025219131
male,25,26,0.09090734567778952,0.09115908850971324,1300.2445144368253
male,25,27,0.07542140248572318,0.07731924488648578,1078.7496227288161
male,25,28,0.0735507840920716,0.06249708473952783,1051.9942347366182
male,25,29,0.050376977683440904,0.05054142743595374,720.5401103555039
male,25,30,0.03258512478603011,0.04425991483898173,466.0638745899121
male,25,31,0.04120485681671554,0.03437657240474663,589.3515935883165
male,25,32,0.025126711157091728,0.029645370491304997,359.3864511636406
male,25,33,0.018031345219552682,0.02383435597351208,257.9016858850843
male,25,34,0.015657799398396163,0.019788453773528763,223.95294488166908
male,25,35,0.024525435506760597,0.01726736883385259,350.78642703821396
male,25,36,0.0024411040509534896,0.013738686713082746,34.91502394835918
male,25,37,0.016049502305183348,0.0117993773721526,229.55545755038327
male,25,38,0.011746497270904342,0.009836774062945971,168.0097304179907
male,25,39,0.01067558937620541,0.0075170974117339615,152.69257309514109
male,25,40,0.013972009964641818,0.0070527765361885104,199.84115889350792
male,25,41,0.010549732241867492,0.00624683500615186,150.8924430032821
male,25,42,0.0036965033567547996,0.005751666064837324,52.87095532690301
male,25,43,0.002641308135147827,0.004696558920078785,37.77853580541184
male,25,44,0.0032161165494242086,0.004128805563684367,46.0
male,25,45,0.0011186492345823334,0.0037269843552380877,16.0
male,25,46,0.0028665386636172294,0.003327388156303342,41.0
male,25,47,0.0,0.003098671621727827,0.0
male,25,48,0.0010487336574209376,0.003080598811244869,15.0
male,25,49,0.000752357894067252,0.002724593767904001,10.760948054973213
male,25,50,0.0038185036923820874,0.002592717626387557,54.61592176472069
male,25,51,0.004027011917853335,0.002624797084231882,57.598207457505836
male,25,52,0.011160961577977068,0.0028417923361817674,159.63483434045992
male,25,53,0.00083898692593675,0.002379025202159253,12.0
male,25,54,0.0016425690776902871,0.0018907248778395893,23.49360678091117
male,25,55,0.0019256391181892828,0.001843509711944759,27.54234744775206
male,25,56,0.001210739049021723,0.0017378292270923746,17.317157322849614
male,25,57,0.001731616119064578,0.0016457829388398786,24.767243429418425
male,25,58,0.002170663818302677,0.001688104999197435,31.046926971536436
male,25,59,0.003275882696408565,0.0015240623066982745,46.85483306311539
male,25,60,0.0076174680146196055,0.0013140833871479604,108.95237261697986
male,25,61,0.0,0.0011618226775505869,0.0
male,25,62,0.004228012440888627,0.0013324919876339556,60.47311075082052
male,25,63,0.0,0.0010375782939453634,0.0
male,25,64,0.0,0.0007096244508592772,0.0
male,25,65,0.0001422902505271332,0.0004911810672856731,2.03517236507488
male,25,66,0.0005593246172911667,0.0006274234191633406,8.0
male,25,67,0.0,0.0009111220537427986,0.0
