cbsa,theta_hat_age,se_age,theta_tilde_age,prior_share_age,theta_hat_edu,se_edu,theta_tilde_edu,prior_share_edu,theta_hat_race,se_race,theta_tilde_race,prior_share_race
10180,0.9192247555011196,0.04463950589243695,0.9429675696042998,0.30462989342674324,1.1198418746591936,0.10570524629411099,1.0177696518037607,0.6678821355409653,0.8949376155370273,0.05431807267657898,0.8981475720916525,0.1643507382462751
10420,1.046546514170984,0.026424427606628727,1.039974835948313,0.13307871199921623,0.9766204345602386,0.05226356667683852,0.9734537523387026,0.32957934196841165,1.0618000192830874,0.037844769005721215,1.0489600272669826,0.08715048867538143
10500,0.9236017794480059,0.05534276690919435,0.9532031465592876,0.4023956242673842,1.0465577521228984,0.10968786315814964,0.9921421425231252,0.6840809379436433,1.2668466926864024,0.09301896999551974,1.1379497572341815,0.36579172602411303
10540,1.0142282245471699,0.05204418109163889,1.0078596346053577,0.3732266383861245,1.2855009465796121,0.122505746559803,1.0530665557082375,0.7298040472637796,0.8000279848816876,0.06934020823325215,0.8278040852030293,0.24271158984903735
10580,1.036553698881152,0.02012628420617625,1.0333328377768558,0.08177041949151508,0.8517760446109829,0.03909603229620554,0.8766375044393048,0.21574360983550905,0.9650804149308352,0.02691140559795525,0.9627496061895627,0.04605279823958619
10740,0.9183030707039528,0.02612878724379275,0.9285948192713939,0.13050400381674154,0.9440759764116643,0.05136149455266821,0.9514598617607741,0.3219314533304392,0.6656016532248342,0.024955685340867156,0.6755213903175371,0.03985957635994293
10780,0.8810167652015218,0.03736346813871972,0.9082925582308835,0.23483681149533184,0.9018782197975876,0.0824679074041351,0.9377254400930353,0.5503614426981994,0.9868865044265505,0.04667572790365295,0.9777032761279545,0.12680907486682413
10900,0.952133664729531,0.021889596847761823,0.9564251595719225,0.09530098465288622,0.8307299292935544,0.04171968261357781,0.8632376928841257,0.2385326293518143,0.9803250743550231,0.035062439868904824,0.9753369885542096,0.0757419418070383
11020,0.992693302647828,0.05001349255214068,0.9942797345132656,0.3548015066610318,0.9342280991735545,0.09162841454994632,0.9539561827453001,0.6017580205263326,0.8431834295208857,0.16994287128354146,0.890098960027158,0.6581373197556094
11100,0.9541627190452576,0.03702295889654863,0.9641203534093443,0.2315626289192839,1.072148898364313,0.10505057101350045,1.0022203348929881,0.6651202790702211,0.8531981505425141,0.055317504156509156,0.8635786329253989,0.16942028121457642
11180,1.317831812686513,0.07459998039286807,1.141383542958193,0.5502535851465608,1.2132319211426805,0.1369683525344619,1.0232728667634094,0.7715021284783804,0.7982393189326744,0.12069058909853468,0.8554980706104447,0.49263556219708104
11200,1.037512468334911,0.039803709823035625,1.027089397197251,0.2583303157159961,0.8948924519052022,0.07099586357636951,0.9291967956931284,0.47565825195083367,0.8263664319366323,0.08134153323156404,0.8533309837243626,0.306059500277627
11260,0.9009978672318761,0.03479135006548209,0.9212100877957498,0.21017887113776113,0.8524656624413414,0.06434605467314577,0.9013760638775232,0.426991605563635,0.7324494877543539,0.03124773623974866,0.7435726481882794,0.061109798090704916
11460,1.2035066657813551,0.03929946696087385,1.1512040910451629,0.2534751256128817,0.9898485508426926,0.07430243007646728,0.9784669031448203,0.4984000201712511,0.8639863958737843,0.04268005673597784,0.8694525036180178,0.10827758958046477
