cbsa,theta_hat_age,se_age,theta_tilde_age,prior_share_age,theta_hat_edu,se_edu,theta_tilde_edu,prior_share_edu,theta_hat_race,se_race,theta_tilde_race,prior_share_race
10180,0.823313901171129,0.04052530413988449,0.8739502044865443,0.2880840653199724,1.1045871438598303,0.10641876153919116,1.0108046437464968,0.6640519017715001,0.8932825911441353,0.054270869093492866,0.8967774954059523,0.16316960966824298
10420,1.036640694706661,0.027714816487479137,1.0306637049167788,0.1591419447638489,0.9703495451423942,0.052875555018677446,0.9680571623160605,0.32794861215988236,1.0600288464314536,0.037767416120916865,1.0474898437820155,0.08628105639089904
10500,0.9088079563093423,0.05624550280479016,0.9483523431200902,0.438042946240419,1.0365766270070853,0.11090515401657222,0.9866264598097579,0.6822195053741144,1.2678251214191563,0.09323809168318176,1.1388339670352667,0.3652860429771425
10540,0.9935849186893315,0.05360969954298504,0.9958643023273974,0.41457100934737845,1.2761781423693435,0.12344720573510588,1.0488327302891471,0.7267642182432641,0.7987089617062421,0.06979559565644565,0.8269941944972617,0.24385403795299937
10580,1.0419027200963458,0.0215640015092726,1.0375009277617668,0.10279847407073464,0.8521559640086603,0.03976252255914018,0.8762064464329952,0.21627448240113284,0.9651862982496853,0.026933359978070125,0.9628729568829837,0.04582247393322652
10740,0.9226870054535797,0.027579886264499393,0.9347453741137007,0.15784013371497324,0.9377198101136079,0.05205293261865874,0.9459520555504501,0.32107457402453804,0.6672265760390382,0.02501362650052517,0.6770695494556948,0.03977362989353948
10780,0.8531584583161435,0.036829248107244555,0.8897117951153711,0.25049462621479474,0.8777212482440296,0.0828309259254547,0.924388869082232,0.5449391117099417,0.9859924985443062,0.046556816499108956,0.9770463541793531,0.1254875971888642
10900,0.9828013581550573,0.024143163686068753,0.9848461251100803,0.12558655359780818,0.822101178828773,0.04210123475094657,0.8554771207076529,0.2362759716103142,0.9805142659478242,0.035130036230881324,0.9755434353448763,0.07552980887353948
11020,0.9791978810115386,0.052227200197619214,0.9871907079105116,0.40194828890969364,0.9229379872668575,0.09215674379208089,0.9470758508495932,0.5971542157315651,0.8396318465276474,0.1706054973912356,0.8890530894415167,0.6583390750214115
11100,0.9142377516670028,0.036953928276935326,0.935598906899223,0.25176580019788036,1.064484243953973,0.10585375655960236,0.9975727567419926,0.6616726037826444,0.8539650793725067,0.05525576757386265,0.8641773430679119,0.16814087252254067
11180,1.2065229265543902,0.07459638736063642,1.0865693286307427,0.5782572990867406,1.1868744021354676,0.13912885065219063,1.0144074103746692,0.771612868397352,0.8014466896866449,0.1227010925169922,0.8579805166372189,0.49917402746265455
11200,1.0196517826273002,0.04283043581382917,1.013248811389502,0.3112969920388827,0.8770243191518154,0.07155718997550714,0.9177691593920517,0.4719379774758162,0.8134608417110001,0.08152931172348143,0.844397601830885,0.3055766403348698
11260,0.8905239352894297,0.03574965697960582,0.9165227342853144,0.23948968990431643,0.8460904057661521,0.06496212611150173,0.8958303331839158,0.42415213560339543,0.7338937350357212,0.03132513809542805,0.7449227667894811,0.06099868426190605
11460,1.1515371043512421,0.04115635315744579,1.1066449812005552,0.2944633776940193,0.9746716656484048,0.07589386176918986,0.9690005507690909,0.5013278636480403,0.8605528678909349,0.04261072241945603,0.8663631510042298,0.10730262145030674
11500,0.9099939671874533,0.05216062278305732,0.9457485675510511,0.40133518060523465,1.0549592786477524,0.13719648720785846,0.9847346655537418,0.76664591602299,1.2867032808876573,0.10790988866743001,1.124766689555539,0.4353112565872341
11540,1.1282281371664664,0.03564416965475313,1.0974380339917071,0.2384149028178698,1.0640553303348514,0.09005292265730225,1.0050480228498322,0.5859954119496209,1.1675196724927015,0.07654971072767862,1.0968560887637173,0.27950350499880633
11700,0.9947498453854624,0.02895718789550235,0.9954918342853032,0.1712315982138,1.0372268020749171,0.0575196168613502,1.0101860892416246,0.36607137408750734,0.9656074343311789,0.05137432052746327,0.9580357514197615,0.14873851594463058
12020,0.9146474302745382,0.03907191188135697,0.9377268946354574,0.2733378721660661,0.9794365071045537,0.09153217137335637,0.9698887110030032,0.5938781366149403,1.2951157983300527,0.05290513317531497,1.235646293101551,0.15632823267678067
12060,1.0141138210687626,0.00956753506267406,1.0137822844295292,0.022057257361668685,0.9793993358488966,0.017662271927646772,0.9785710854008781,0.05163701913998322,1.053542586025492,0.010277602186344178,1.0525784379864893,0.006944252668332558
12100,0.9826705094853775,0.03349569457589009,0.9862250970352523,0.21657696762005402,0.8270505333138674,0.06701172598129655,0.8869437624661852,0.4393932423221115,0.9804035068433705,0.04322370792998437,0.9731716915805495,0.11006981929848536
12220,1.000717785770682,0.04730646105109936,1.0001367712999945,0.3554273015047866,1.1199054032877318,0.08150763088373726,1.035849500971756,0.5369408507327786,1.2220464515993559,0.06703735977674016,1.151574316962442,0.2292932393517002
12260,1.0041417083278688,0.028900336987874264,1.003278331422468,0.17067454922680145,0.9226638374722013,0.05844527783888231,0.9378641582836617,0.3735122638082354,1.0750346773076966,0.03776394766348829,1.0612032773198115,0.08626657653922658
12420,1.0278155899006558,0.013953116270762676,1.0265003516976705,0.045775283770695896,0.8775397811102422,0.02699287656181193,0.8872223038968811,0.11282401523576742,0.7875917629911983,0.017331383730103955,0.7900701091546999,0.019497699426264486
12540,0.9113816685675723,0.01848365466102457,0.9181912205127823,0.07764471325207392,0.9574165829464059,0.05844458599799326,0.9596362941989293,0.3735067238625881,0.9722965329385536,0.029430008112599895,0.9691731849383495,0.054229406128174
12580,1.0595341953478306,0.013941586608502523,1.0567713912710908,0.04570312145727045,0.921329260668214,0.025429797238099995,0.9255920744414424,0.10142259655897283,0.9869801292594251,0.0159724415650759,0.9857796697062786,0.01660876074541355
12620,0.9379518754788302,0.04261995612812213,0.956852950326075,0.30918858874612287,1.0013862632077253,0.10920661255087782,0.9756995410416444,0.6754902369243025,0.7043046201663757,0.15587082382343154,0.8340406243630317,0.616625326715854
