sex_s,cohort,gap,raw_log_mult,smoothed_log_mult,gauged_log_mult
male,18-19,38,-1.101003444761609,-1.8253491869764324,-1.8650601983142978
male,18-19,39,-7.441299109676296,-2.161723816052068,-2.2014348273899333
male,18-19,40,-2.0926504886377417,-2.5853947883936508,-2.625105799731516
male,18-19,41,-3.329980931080414,-3.0581234798630352,-3.0978344912009006
male,18-19,42,-9.210340371976182,-3.6774884447502547,-3.71719945608812
male,18-19,43,-3.1842836049800227,-3.893268230332255,-3.9329792416701204
male,18-19,44,-9.210340371976182,-4.103978689247303,-4.143689700585169
male,18-19,45,-3.7007496730042284,-4.1594627157410855,-4.199173727078951
male,18-19,46,-9.210340371976182,-3.755702308859598,-3.7954133201974636
male,18-19,47,-2.7748961396410725,-3.29708154538003,-3.3367925567178953
male,18-19,48,-3.0875545270247184,-3.3928446196893174,-3.4325556310271828
male,18-19,49,-9.210340371976182,-4.217064771259609,-4.256775782597474
male,18-19,50,-9.210340371976182,-5.823716993516505,-5.86342800485437
male,18-19,51,-9.210340371976182,-8.149098536753224,-8.188809548091088
male,18-19,52,-9.210340371976182,-9.210340371976182,-9.250051383314046
male,20-21,-52,-9.210340371976182,-9.210340371976182,-9.221736752122535
male,20-21,-51,-9.210340371976182,-9.210340371976182,-9.221736752122535
male,20-21,-50,-9.210340371976182,-9.210340371976182,-9.221736752122535
male,20-21,-49,-9.210340371976182,-9.210340371976182,-9.221736752122535
male,20-21,-48,-9.210340371976182,-9.210340371976182,-9.221736752122535
male,20-21,-47,-9.210340371976182,-9.210340371976182,-9.221736752122535
male,20-21,-46,-9.210340371976182,-9.210340371976182,-9.221736752122535
male,20-21,-45,-9.210340371976182,-9.210340371976182,-9.221736752122535
male,20-21,-44,-9.210340371976182,-9.210340371976182,-9.221736752122535
male,20-21,-43,-9.210340371976182,-9.210340371976182,-9.221736752122535
male,20-21,-42,-9.210340371976182,-9.210340371976182,-9.221736752122535
male,20-21,-41,-9.210340371976182,-9.210340371976182,-9.221736752122535
male,20-21,-40,-9.210340371976182,-9.210340371976182,-9.221736752122535
male,20-21,-39,-9.210340371976182,-9.210340371976182,-9.221736752122535
male,20-21,-38,-9.210340371976182,-9.210340371976182,-9.221736752122535
male,20-21,-37,-9.210340371976182,-9.210340371976182,-9.221736752122535
