cbsa,theta_hat_age,se_age,theta_tilde_age,prior_share_age,theta_hat_edu,se_edu,theta_tilde_edu,prior_share_edu,theta_hat_race,se_race,theta_tilde_race,prior_share_race
10180,0.9191060756944158,0.04461645242985049,0.9427696878913576,0.3044245489222667,1.1493200919376736,0.11596122558708231,1.0240459732257794,0.6912771493085735,0.8440903552064442,0.05677614145465241,0.8566383408796598,0.1789738292457836
10420,1.0464175605484314,0.02642371462101902,1.0398195679485807,0.13307982067371138,0.9956871854476772,0.05726441051557542,0.9859433151984374,0.3531877632231049,1.0397978090180697,0.03792578849189603,1.028664208988822,0.08864562401788617
10500,0.9223032108728341,0.05533055204647805,0.9522890511349855,0.4023047527587238,1.1459821982377185,0.11872082910871978,1.021246057442548,0.7012242945799778,1.2546926280599937,0.09401397165395321,1.1273142231065836,0.3741015227001029
10540,1.0139894314922286,0.05204245853522915,1.0075882011002024,0.37322602493981893,1.319097457228631,0.13379118789186614,1.0562747536043695,0.7487855557165738,0.747410339747377,0.07274524317783217,0.7913673120063085,0.2635456323016383
10580,1.0365715429360018,0.020123976765653657,1.0333230373958837,0.08175797632552569,0.8469154171525192,0.04253558520362715,0.8749721336517082,0.23152274966739947,0.9668388862192245,0.027346633077099156,0.9643050385106114,0.04813741494827803
10740,0.9179375256324243,0.026118637876665494,0.9282280130821033,0.13042306820074612,0.9090358776885998,0.0556149322286871,0.9291144023113747,0.3399512640079001,0.6812409311797303,0.025656825720182463,0.6911692012093751,0.042617889337833025
10780,0.8808318492688227,0.037353866290833974,0.908065056989632,0.2347558784670667,0.9768519685436844,0.090714549979021,0.9717916881061774,0.5781102709936817,0.964019961032692,0.04707417282989405,0.9575273753748166,0.1303238068665459
10900,0.9523995398111128,0.021887890239988526,0.9566342482104015,0.09529302178338571,0.8154887317712934,0.04581130281373388,0.8550094570308047,0.25896533866214005,0.9608051398638157,0.036321787732840324,0.9569879344734967,0.08190715060136784
11020,0.992565533874063,0.0500156666869932,0.9940816822957708,0.3548359628470156,0.9687407709754624,0.10190151958429985,0.9683340498370013,0.6335783233446773,0.8078514694166798,0.16697775697345363,0.8773440486194664,0.6534351743553084
11100,0.9531640579969229,0.03698825241429642,0.9632633152655382,0.2312403262346072,1.0654117947966295,0.1144665219202,0.9986830844196463,0.6857124244638142,0.8189696054856866,0.05730790223406936,0.8362760158220284,0.18172993358330508
