cbsa,theta_hat_age,se_age,theta_tilde_age,prior_share_age,theta_hat_edu,se_edu,theta_tilde_edu,prior_share_edu,theta_hat_race,se_race,theta_tilde_race,prior_share_race
10180,0.9189918286158043,0.04462757693869796,0.9428462311078681,0.3051793487524979,1.129774997910879,0.10519790732145366,1.0198427995067652,0.6747554235602723,0.8950958934280385,0.05438016669257762,0.8982614255733213,0.16432923812226527
10420,1.0463974340868851,0.02643479270008479,1.0398223314324802,0.1335306151128712,0.9679155449571815,0.052027062517302956,0.9675580206427811,0.33662164023387814,1.0623730871354853,0.03781976637636654,1.0495178539986643,0.08685156122963673
10500,0.9229930922581389,0.055329744042648524,0.9528837199653206,0.4030345780472842,1.034012006067868,0.11018361079935862,0.9873541486126625,0.6947418146047781,1.2675853185813348,0.09292649287631675,1.138741014443097,0.3647644224111073
10540,1.014373209492075,0.052064532530331144,1.0079319186295725,0.37414151496140396,1.2791409133920932,0.12262334785316889,1.048629200369573,0.7381395018252329,0.7998384590566433,0.06940679380372777,0.8276229966025984,0.24261566960525266
10580,1.0365103651802332,0.02013529702806101,1.033280520027917,0.08207295251778116,0.8471440255460204,0.038875352521801736,0.8735721046848044,0.22076857665465263,0.9645041994268686,0.026885701665114926,0.9622044540327473,0.04586195146349518
10740,0.9183050860345777,0.026131410455430316,0.9286253918815341,0.13088208752080094,0.9463635325324946,0.0511281769378876,0.9531023132011707,0.3288827709205987,0.6648395851870341,0.024974584727132217,0.674776479986352,0.039824095401119634
10780,0.8809866251994294,0.03736581448035676,0.9083356665028333,0.23542177958846125,0.914881973873876,0.0820958722071798,0.9438924705012097,0.5582003642773923,0.9877240725839902,0.04666053023235462,0.9784458430533945,0.126467001075695
10900,0.9523863108997259,0.021900964020215304,0.9566691094556278,0.09566072441038181,0.8316567985107114,0.041501489219310544,0.8646552020895535,0.24407707836718326,0.9799417160808013,0.03506778199872064,0.9749841741706468,0.07559248602614393
11020,0.9928199308075024,0.050044799622577886,0.9943630869262564,0.3558044835560422,0.9402795662869233,0.09089015759796637,0.9564268361197616,0.6076368177919971,0.8465268274999901,0.1699006493899287,0.8911250061128367,0.6574758681049042
11100,0.9542258781472661,0.037028958366339376,0.9641935148117882,0.23217729632817397,1.0628622154160314,0.10400446691007251,0.9985624857691257,0.6697276965740696,0.8526566231891515,0.05532217011977316,0.8630905793670052,0.16910068983086973
