cbsa,sex,median,published,pub_moe,gap,gap_pct,pass_pub_moe,pass_within_3pct
43580,Female,36782.7117,36228.0,1099.0,554.7116999999998,1.5311684332560445,True,True
34060,Female,32217.507,32896.0,1386.0,-678.4929999999986,-2.062539518482486,True,True
16860,Female,36101.768,36718.0,747.0,-616.2320000000036,-1.6782831308894919,True,True
17420,Female,31024.266,31327.0,1318.0,-302.7340000000004,-0.966367670060971,True,True
48540,Female,29605.6145,30317.0,1413.0,-711.3855000000003,-2.346490417917341,True,True
34900,Female,48880.68,50498.0,1744.0,-1617.3199999999997,-3.2027407026020827,True,False
29700,Male,39101.755,39840.0,1340.0,-738.2450000000026,-1.853024598393581,True,True
24140,Female,28427.0,30140.0,1719.0,-1713.0,-5.683477106834771,True,False
10540,Male,48880.68,51316.0,2220.0,-2435.3199999999997,-4.745732325200716,False,False
28450,Female,38579.5,39932.0,1545.0,-1352.5,-3.38700791345287,True,False
20740,Female,35797.23,35367.0,950.0,430.2300000000032,1.2164729832895163,True,True
39660,Male,46176.68,46791.0,1411.0,-614.3199999999997,-1.312902053813767,True,True
19740,Male,65067.14,65795.0,581.0,-727.8600000000006,-1.1062542746409312,False,True
23540,Female,32510.3163,32163.0,1256.0,347.3162999999986,1.079862885924816,True,True
21140,Male,50273.685,50511.0,1120.0,-237.31500000000233,-0.46982835421987745,True,True
17900,Female,36660.51,35963.0,636.0,697.510000000002,1.9395211745405057,False,True
41700,Female,35797.23,36066.0,482.0,-268.7699999999968,-0.745217101979695,True,True
19460,Female,33849.8709,34003.0,1717.0,-153.1290999999983,-0.4503399700026418,True,True
36500,Female,45825.6375,46477.0,1235.0,-651.3625000000029,-1.401472771478372,True,True
12420,Female,47729.64,47515.0,584.0,214.63999999999942,0.45173103230558653,True,True
13820,Male,52546.731,52854.0,895.0,-307.26900000000023,-0.5813542967419689,True,True
32820,Female,37780.92,37426.0,641.0,354.91999999999825,0.9483246940629462,True,True
22220,Male,49638.8256,50130.0,1083.0,-491.1744000000035,-0.9798013165769072,True,True
41780,Male,51324.714,54419.0,2338.0,-3094.286,-5.686039802274941,False,False
31180,Female,30457.5,30488.0,954.0,-30.5,-0.10003935974809762,True,True
10780,Male,44687.72,46457.0,3502.0,-1769.2799999999988,-3.808424995156809,True,False
17020,Female,33515.79,33409.0,1477.0,106.79000000000087,0.31964440719566845,True,True
19780,Female,42640.5,43040.0,1001.0,-399.5,-0.9282063197026023,True,True
35300,Male,57720.85,57676.0,1551.0,44.849999999998545,0.07776198071988097,True,True
20020,Female,30457.5,30574.0,955.0,-116.5,-0.38104271603323087,True,True
23900,Female,33515.79,34345.0,1808.0,-829.2099999999991,-2.4143543456107124,True,True
21300,Female,36660.51,36234.0,1178.0,426.51000000000204,1.1770988574267318,True,True
25940,Male,44687.72,45701.0,1468.0,-1013.2799999999988,-2.217194372114393,True,True
29620,Female,34107.775,34304.0,1153.0,-196.22499999999854,-0.5720178404850703,True,True
21420,Female,30164.211,31212.0,1948.0,-1047.7890000000007,-3.3570069204152273,True,False
12020,Female,30306.0216,30956.0,945.0,-649.9784,-2.099684713787311,True,True
40900,Male,57275.568,56948.0,760.0,327.5679999999993,0.5752054505864987,True,True
42100,Male,55485.7065,56266.0,2351.0,-780.2934999999998,-1.3867939786016419,True,True
10580,Female,45686.25,45623.0,877.0,63.25,0.13863621419021108,True,True
16700,Female,40299.648,40603.0,723.0,-303.35199999999895,-0.7471172080880697,True,True
19340,Female,36660.51,36489.0,935.0,171.51000000000204,0.4700320644577874,True,True
41940,Male,91372.5,92160.0,1358.0,-787.5,-0.8544921875,True,True
13220,Male,44687.72,43912.0,2511.0,775.7200000000012,1.7665330661322671,True,True
16620,Female,36731.45,37051.0,1039.0,-319.5500000000029,-0.8624598526355642,True,True
25260,Male,42565.0533,44557.0,2739.0,-1991.9467000000004,-4.47055838588774,True,False
31700,Female,45686.25,46304.0,1284.0,-617.75,-1.33411800276434,True,True
46300,Female,28637.784,27624.0,1905.0,1013.7839999999997,3.6699391833188515,True,False
26620,Female,38422.3602,37642.0,1069.0,780.3602000000028,2.0731103554540216,True,True
24660,Male,45686.25,45393.0,1185.0,293.25,0.6460247174674509,True,True
16940,Female,39101.755,36890.0,1242.0,2211.7549999999974,5.99554079696394,False,False
43300,Male,48922.881,50209.0,2315.0,-1286.1189999999988,-2.561530801250769,True,True
17660,Male,52793.0,52456.0,2247.0,337.0,0.6424431904834528,True,True
19300,Male,55838.75,56081.0,2490.0,-242.25,-0.43196447994864573,True,True
16820,Female,40508.475,40565.0,1282.0,-56.525000000001455,-0.13934426229508556,True,True
25620,Female,28230.743,28917.0,1085.0,-686.2570000000014,-2.3731956980323043,True,True
30700,Female,35750.176,35427.0,846.0,323.1759999999995,0.9122307844299531,True,True
19820,Female,38579.5,38339.0,427.0,240.5,0.6272985732543885,True,True
28940,Female,35750.176,35888.0,479.0,-137.82400000000052,-0.38403923316986327,True,True
39820,Male,50273.685,50749.0,1658.0,-475.3150000000023,-0.9365997359553929,True,True
19100,Male,56854.0,56714.0,492.0,140.0,0.24685262898049865,True,True
30980,Female,30550.425,30955.0,1042.0,-404.5750000000007,-1.3069778711032165,True,True
12540,Female,30904.9419,31304.0,639.0,-399.0580999999984,-1.2747830948121592,True,True
40380,Male,52473.5,52865.0,713.0,-391.5,-0.7405655916012485,True,True
32900,Male,44569.475,44072.0,1522.0,497.47499999999854,1.1287779088763807,True,True
43620,Male,53099.2245,54529.0,1197.0,-1429.7755000000034,-2.622046067230287,False,True
24540,Male,59662.05,60409.0,1186.0,-746.9499999999971,-1.2364879405386566,True,True
42680,Male,44687.72,44452.0,2885.0,235.72000000000116,0.5302798524250903,True,True
38240,Female,35797.23,36784.0,2628.0,-986.7699999999968,-2.6826065680730666,True,True
29100,Male,47729.64,50145.0,1168.0,-2415.3600000000006,-4.816751420879451,False,False
31860,Female,30917.0301,34787.0,2066.0,-3869.9699,-11.124758961681087,False,False
42340,Female,35797.23,36805.0,806.0,-1007.7699999999968,-2.7381334057872486,False,True
14580,Male,52473.5,54297.0,3706.0,-1823.5,-3.358380757684586,True,False
30340,Female,36650.525,37156.0,1508.0,-505.47499999999854,-1.3604128539132267,True,True
38860,Male,57275.568,57353.0,1031.0,-77.4320000000007,-0.13500950255435756,True,True
38940,Male,47729.64,47553.0,1368.0,176.63999999999942,0.37145921392971926,True,True
33100,Female,36660.51,36644.0,254.0,16.510000000002037,0.04505512498636076,True,True
15940,Male,48880.68,48737.0,841.0,143.6800000000003,0.2948068202802805,True,True
31340,Female,32533.57,32726.0,1237.0,-192.4300000000003,-0.5880034223553148,True,True
47940,Male,47729.64,48688.0,1293.0,-958.3600000000006,-1.9683700295760775,True,True
19500,Female,36420.4918,36650.0,1430.0,-229.50819999999658,-0.6262160982264573,True,True
27180,Male,44671.0,44851.0,1845.0,-180.0,-0.4013288443958886,True,True
17410,Male,52793.0,52480.0,506.0,313.0,0.5964176829268293,True,True
21660,Male,42640.5,42321.0,1001.0,319.5,0.7549443538668746,True,True
34980,Female,41978.8,42061.0,418.0,-82.19999999999709,-0.19543044625662037,True,True
22540,Male,55838.75,54444.0,1731.0,1394.75,2.5618066269928734,True,True
33500,Male,57720.85,54426.0,2387.0,3294.8499999999985,6.053816190791164,False,False
49740,Female,31168.175,30269.0,1209.0,899.1749999999993,2.9706134989593287,True,True
49700,Female,36549.0,36625.0,1599.0,-76.0,-0.20750853242320821,True,True
36420,Female,35797.23,35882.0,467.0,-84.7699999999968,-0.2362465860319848,True,True
25420,Female,40442.3866,40135.0,919.0,307.386599999998,0.7658816494331581,True,True
45780,Male,48880.68,49061.0,858.0,-180.3199999999997,-0.3675424471576195,True,True
27140,Male,46498.45,46203.0,1066.0,295.4499999999971,0.639460641083906,True,True
32780,Male,48880.68,47890.0,1595.0,990.6800000000003,2.0686573397368977,True,True
36980,Female,35797.23,35880.0,1663.0,-82.7699999999968,-0.23068561872908808,True,True
16580,Male,43570.527,45556.0,1548.0,-1985.4729999999981,-4.35831284572833,False,False
13980,Female,30355.975,29786.0,1749.0,569.9749999999985,1.913566776337872,True,True
14540,Male,42640.5,42742.0,1921.0,-101.5,-0.2374713396659024,True,True
10500,Female,33706.3,33027.0,1547.0,679.3000000000029,2.056802010476286,True,True
17780,Male,37984.562,37927.0,1676.0,57.56199999999808,0.15177050649932258,True,True
16180,Female,36731.45,35024.0,1955.0,1707.449999999997,4.875085655550471,True,False
33780,Female,36660.51,36021.0,1433.0,639.510000000002,1.7753810277338276,True,True
18140,Male,54889.086,54465.0,596.0,424.08600000000297,0.7786394932525529,True,True
40060,Female,42956.676,43461.0,584.0,-504.3240000000005,-1.1604058811348117,True,True
46060,Male,44687.72,45023.0,935.0,-335.27999999999884,-0.7446860493525506,True,True
26980,Male,42892.7967,44088.0,2341.0,-1195.203300000001,-2.710949237887863,True,True
44300,Male,38183.712,38491.0,1692.0,-307.28800000000047,-0.7983372736483866,True,True
40980,Female,31484.1,31728.0,1166.0,-243.90000000000146,-0.7687216338880529,True,True
49020,Male,57275.568,56573.0,2072.0,702.5679999999993,1.2418786346843889,True,True
41740,Male,59662.05,59899.0,630.0,-236.9499999999971,-0.3955825639826994,True,True
33740,Male,45825.6375,46389.0,2356.0,-563.3625000000029,-1.2144312229192327,True,True
19660,Male,47226.15,46741.0,815.0,485.15000000000146,1.037953830683985,True,True
33140,Female,35533.75,35445.0,1526.0,88.75,0.25038792495415435,True,True
34820,Male,39104.544,39808.0,1505.0,-703.4559999999983,-1.7671221864951725,True,True
27500,Female,36731.45,37617.0,1430.0,-885.5500000000029,-2.3541218066299887,True,True
31900,Male,44687.72,44304.0,2241.0,383.72000000000116,0.8661068977970412,True,True
47900,Male,73462.9,74618.0,550.0,-1155.1000000000058,-1.5480179045270654,False,True
39460,Male,41978.8,42551.0,2777.0,-572.1999999999971,-1.344739254071578,True,True
11200,Female,31484.1,29186.0,2009.0,2298.0999999999985,7.87398067566641,False,False
34620,Female,25583.7197,24976.0,1713.0,607.7197000000015,2.4332146860986605,True,True
24260,Female,36660.51,35762.0,1848.0,898.510000000002,2.512471338292048,True,True
37460,Male,48275.62,47989.0,1561.0,286.6200000000026,0.5972618725124562,True,True
43420,Female,31024.266,30862.0,1245.0,162.26599999999962,0.5257792754844133,True,True
46140,Male,48732.0,49621.0,488.0,-889.0,-1.7915801777473248,False,True
11260,Female,44671.0,45966.0,1326.0,-1295.0,-2.8172997432885176,True,True
20260,Male,48275.62,50151.0,1074.0,-1875.3799999999974,-3.7394668102330906,False,False
23580,Male,45686.25,46198.0,1907.0,-511.75,-1.1077319364474651,True,True
41060,Male,50273.685,50008.0,1189.0,265.6849999999977,0.5312849944008913,True,True
36540,Female,41978.8,41972.0,522.0,6.80000000000291,0.016201277041844347,True,True
34100,Female,31371.225,31625.0,1123.0,-253.77500000000146,-0.80245059288538,True,True
20940,Male,39879.86,40184.0,2334.0,-304.1399999999994,-0.7568684053354554,True,True
24300,Male,50273.685,51179.0,1553.0,-905.3150000000023,-1.7689188925145125,True,True
33260,Female,39101.755,38034.0,1912.0,1067.7549999999974,2.8073697218278313,True,True
30500,Male,83957.6,82609.0,3179.0,1348.6000000000058,1.632509774963994,True,True
13460,Female,40326.561,40909.0,1062.0,-582.4389999999985,-1.4237429416509777,True,True
40340,Male,56082.327,57974.0,1560.0,-1891.6730000000025,-3.2629678821540735,False,False
14010,Female,34518.5,35089.0,1540.0,-570.5,-1.6258656559035596,True,True
13140,Male,52473.5,52658.0,1362.0,-184.5,-0.35037411219567777,True,True
21820,Female,45343.158,41739.0,2320.0,3604.158000000003,8.634988859340192,False,False
48060,Male,44687.72,44330.0,1926.0,357.72000000000116,0.8069478908188612,True,True
44940,Female,33503.25,34428.0,2613.0,-924.75,-2.686040432206344,True,True
27900,Male,44077.74,43916.0,1232.0,161.73999999999796,0.3682940158484333,True,True
44060,Female,39101.755,39246.0,797.0,-144.24500000000262,-0.3675406410844484,True,True
26820,Female,26812.632,26885.0,1288.0,-72.36799999999857,-0.26917612051329204,True,True
21500,Female,33515.79,32411.0,1028.0,1104.7900000000009,3.4086884082564586,False,False
13220,Female,34947.351,31777.0,1739.0,3170.3510000000024,9.976873210183474,False,False
16620,Male,47729.64,47522.0,2072.0,207.63999999999942,0.4369344724548618,True,True
22220,Female,38183.712,38837.0,1128.0,-653.2880000000005,-1.6821278677549771,True,True
10580,Male,59819.79,60308.0,670.0,-488.2099999999991,-0.8095277575114399,True,True
28940,Male,48732.0,49306.0,732.0,-574.0,-1.164158520261226,True,True
39820,Female,36660.51,36723.0,1357.0,-62.48999999999796,-0.1701658361244941,True,True
21300,Male,50762.5,47889.0,2053.0,2873.5,6.000334105953351,False,False
25260,Female,30959.365,31717.0,1455.0,-757.6349999999984,-2.388734747926974,True,True
12020,Male,40610.0,41222.0,1355.0,-612.0,-1.484644122070739,True,True
41940,Female,60915.0,60824.0,782.0,91.0,0.14961199526502697,True,True
17660,Female,33727.6692,34517.0,1430.0,-789.3308000000034,-2.286788538980802,True,True
40900,Female,44687.72,44627.0,525.0,60.720000000001164,0.1360611289129925,True,True
12420,Male,62968.2,63075.0,1119.0,-106.80000000000291,-0.16932223543401176,True,True
42100,Female,39101.755,37852.0,2107.0,1249.7549999999974,3.3016881538624046,True,False
31700,Male,64766.901,65879.0,1907.0,-1112.099000000002,-1.6880933226066,True,True
16700,Male,55963.0029,56891.0,1090.0,-927.9971000000005,-1.6311843701112665,True,True
35300,Female,46475.2288,45607.0,1092.0,868.2287999999971,1.90371828885916,True,True
16940,Male,55859.65,57160.0,2151.0,-1300.3499999999985,-2.2749300209936996,True,True
30700,Male,47729.64,47372.0,1342.0,357.6399999999994,0.7549607362999228,True,True
19820,Male,55859.65,56257.0,498.0,-397.34999999999854,-0.7063121033826876,True,True
32820,Male,47729.64,48480.0,507.0,-750.3600000000006,-1.547772277227724,False,True
17900,Male,45686.25,46657.0,767.0,-970.75,-2.080609554836359,False,True
19460,Male,50762.5,49370.0,1544.0,1392.5,2.8205387887381,True,True
21420,Male,45686.25,45620.0,2306.0,66.25,0.1452213941253836,True,True
20020,Male,44687.72,45920.0,1525.0,-1232.2799999999988,-2.683536585365851,True,True
23900,Male,50762.5,50790.0,1486.0,-27.5,-0.054144516637133294,True,True
29620,Male,46925.4528,46747.0,988.0,178.45279999999912,0.38174171604594753,True,True
19340,Male,51390.878,52952.0,1111.0,-1561.122000000003,-2.948183260311231,False,True
26620,Male,60915.0,61208.0,1296.0,-293.0,-0.47869559534701345,True,True
41780,Female,33515.79,34335.0,1932.0,-819.2099999999991,-2.3859327217125355,True,True
31180,Male,44077.74,43449.0,1388.0,628.739999999998,1.4470758820686274,True,True
25620,Male,44269.2411,45894.0,2223.0,-1624.7589000000007,-3.5402425153614865,True,False
19300,Female,35797.23,34627.0,1334.0,1170.2300000000032,3.379530424235432,True,False
41700,Male,47226.15,47790.0,565.0,-563.8499999999985,-1.179849340866287,True,True
43300,Female,36660.51,36026.0,1100.0,634.510000000002,1.76125575972909,True,True
10780,Female,32383.4505,33092.0,1232.0,-708.549500000001,-2.141150429106736,True,True
17020,Male,41978.8,41932.0,1471.0,46.80000000000291,0.11160927215492443,True,True
19780,Male,58656.816,57749.0,1237.0,907.8159999999989,1.5720029784065508,True,True
13820,Female,36990.471,37179.0,636.0,-188.52900000000227,-0.5070846445574175,True,True
16820,Male,54572.44,55767.0,1793.0,-1194.5599999999977,-2.142055337385905,True,True
46300,Male,47226.15,46772.0,1672.0,454.15000000000146,0.9709869152484424,True,True
25940,Female,35786.927,36135.0,1109.0,-348.0729999999967,-0.963257229832563,True,True
24660,Female,35533.75,35275.0,610.0,258.75,0.7335223245924876,True,True
36500,Male,62048.532,61339.0,1623.0,709.5319999999992,1.1567387795692778,True,True
25980,Male,47658.663,41633.0,1899.0,6025.6630000000005,14.47328561477674,False,False
47260,Male,53695.845,54023.0,570.0,-327.15499999999884,-0.6055846583862408,True,True
33460,Female,47729.64,48244.0,340.0,-514.3600000000006,-1.066163668020895,False,True
26900,Female,41336.141,41121.0,469.0,215.14100000000326,0.5231900975170917,True,True
21140,Female,31484.1,31435.0,1055.0,49.099999999998545,0.1561953236837873,True,True
10900,Male,54572.44,54422.0,1058.0,150.44000000000233,0.27643232516262234,True,True
34060,Male,42770.595,41640.0,1467.0,1130.5950000000012,2.715165706051876,True,True
27980,Male,51167.4394,52540.0,1803.0,-1372.560599999997,-2.6124107346783347,True,True
44700,Male,52473.5,52846.0,1029.0,-372.5,-0.7048783257010938,True,True
24780,Male,41978.8,42955.0,1978.0,-976.1999999999971,-2.2726108718426192,True,True
36780,Female,38183.712,37355.0,1169.0,828.7119999999995,2.218476776870565,True,True
17420,Male,45825.6375,47052.0,2226.0,-1226.362500000003,-2.606398240244842,True,True
21340,Male,39104.544,38937.0,1210.0,167.5440000000017,0.43029509207181266,True,True
32580,Male,35750.176,35672.0,724.0,78.17599999999948,0.21915227629513198,True,True
25180,Male,53808.25,53606.0,1172.0,202.25,0.3772898556131776,True,True
41100,Male,47226.15,47123.0,2324.0,103.15000000000146,0.2188952316278706,True,True
49180,Female,36549.0,36418.0,674.0,131.0,0.3597122302158274,True,True
10420,Female,35797.23,36200.0,698.0,-402.7699999999968,-1.1126243093922563,True,True
25220,Male,44687.72,47834.0,2852.0,-3146.279999999999,-6.57749717773968,False,False
33540,Female,33583.04,36469.0,1516.0,-2885.959999999999,-7.913460747484162,False,False
14500,Female,41625.25,40731.0,1148.0,894.25,2.1955021973435467,True,True
20580,Female,25051.3485,25632.0,2177.0,-580.6514999999999,-2.26533824906367,True,True
27340,Female,31066.65,31761.0,1240.0,-694.3499999999985,-2.1861717200339994,True,True
20740,Male,49877.4738,50183.0,1240.0,-305.52620000000024,-0.608824103780165,True,True
27780,Female,33503.25,33577.0,1537.0,-73.75,-0.21964439944009295,True,True
16740,Male,54990.765,55222.0,661.0,-231.23500000000058,-0.4187370975335928,True,True
40140,Female,36660.51,36557.0,217.0,103.51000000000204,0.28314686653719406,True,True
42700,Female,31484.1,32138.0,1340.0,-653.9000000000015,-2.034663015744606,True,True
48140,Male,52793.0,53197.0,1219.0,-404.0,-0.7594413218790533,True,True
42200,Female,33410.748,33369.0,1025.0,41.74799999999959,0.12511013215858907,True,True
42220,Male,56976.843,57626.0,1788.0,-649.1569999999992,-1.126500190886057,True,True
33660,Female,32008.835,31972.0,815.0,36.83499999999913,0.11521018391091933,True,True
29700,Female,26251.302,26497.0,1080.0,-245.69800000000032,-0.9272672378005069,True,True
18580,Male,48880.68,48688.0,1478.0,192.6800000000003,0.3957443312520545,True,True
30780,Male,48880.68,49580.0,850.0,-699.3199999999997,-1.4104881000403382,True,True
12060,Female,41978.8,42269.0,319.0,-290.1999999999971,-0.6865551586268828,True,True
34940,Female,39101.755,38694.0,2321.0,407.7549999999974,1.0537938698506162,True,True
41500,Male,47729.64,45273.0,1353.0,2456.6399999999994,5.4262805645749115,False,False
47930,Female,44687.72,44372.0,1267.0,315.72000000000116,0.7115297935635112,True,True
24140,Male,40665.8252,41935.0,1788.0,-1269.1748000000007,-3.026528675330871,True,False
28740,Female,41978.8,41071.0,1813.0,907.8000000000029,2.2103187163692213,True,True
24220,Female,34603.989,34273.0,1395.0,330.9890000000014,0.9657427129227129,True,True
22660,Female,38541.6843,37531.0,1399.0,1010.6843000000008,2.6929319762329826,True,True
14020,Male,36660.51,37476.0,2230.0,-815.489999999998,-2.1760326609029725,True,True
43580,Male,50762.5,49774.0,1386.0,988.5,1.9859766142966206,True,True
11100,Male,50273.685,50875.0,1831.0,-601.3150000000023,-1.1819459459459507,True,True
37980,Male,60915.0,60940.0,330.0,-25.0,-0.04102395799146702,True,True
39660,Female,36660.51,37470.0,1250.0,-809.489999999998,-2.160368294635703,True,True
16860,Male,50102.697,49496.0,960.0,606.6970000000001,1.2257495555196383,True,True
45460,Female,30427.6455,30547.0,1201.0,-119.35450000000128,-0.39072413002913964,True,True
48540,Male,43992.612,41203.0,1279.0,2789.612000000001,6.770409921607652,False,False
22020,Male,50116.122,51813.0,1394.0,-1696.877999999997,-3.2750043425395114,False,False
27620,Female,38249.1321,37736.0,1116.0,513.1321000000025,1.3597946258215035,True,True
34900,Male,59662.05,57657.0,2282.0,2005.050000000003,3.4775482595348404,True,False
36260,Female,35533.75,35420.0,676.0,113.75,0.32114624505928857,True,True
17820,Female,40218.948,39591.0,918.0,627.9479999999967,1.5860877472152677,True,True
28420,Female,37564.25,37245.0,1238.0,319.25,0.8571620351725064,True,True
19740,Female,50273.685,50272.0,382.0,1.6849999999976717,0.0033517663908292326,True,True
23540,Male,41422.2,40836.0,1202.0,586.1999999999971,1.435498089920651,True,True
30300,Female,31772.442,36190.0,1628.0,-4417.558000000001,-12.20657087593258,False,False
10540,Female,35939.85,35780.0,1424.0,159.84999999999854,0.4467579653437634,True,True
28450,Male,54823.5,55213.0,2351.0,-389.5,-0.7054498034883089,True,True
27740,Female,31840.0005,32030.0,1115.0,-189.99950000000172,-0.5931923197002863,True,True
41860,Female,60915.0,61278.0,488.0,-363.0,-0.5923822579065896,True,True
35620,Male,62562.808,62272.0,218.0,290.80799999999726,0.46699640287769345,False,True
10180,Female,31484.1,31869.0,1223.0,-384.90000000000146,-1.2077567542125622,True,True
45060,Female,38183.712,38422.0,1109.0,-238.28800000000047,-0.6201863515694146,True,True
24340,Female,36049.5015,36345.0,422.0,-295.4985000000015,-0.8130375567478374,True,True
38300,Female,40218.948,40084.0,402.0,134.94799999999668,0.3366630076838556,True,True
40580,Female,35838.325,36444.0,980.0,-605.6750000000029,-1.6619333772363156,True,True
44220,Male,48630.475,47768.0,1839.0,862.4749999999985,1.8055497404119885,True,True
47460,Male,48732.0,47148.0,2791.0,1584.0,3.3596334945278694,True,False
11460,Male,50762.5,51051.0,1654.0,-288.5,-0.5651211533564474,True,True
23060,Male,50762.5,51103.0,774.0,-340.5,-0.666301391307751,True,True
30020,Female,30550.425,31155.0,813.0,-604.5750000000007,-1.940539239287436,True,True
36740,Female,36660.51,36790.0,366.0,-129.48999999999796,-0.3519706441967871,True,True
15980,Male,46922.106,46312.0,1206.0,610.1059999999998,1.317382103990326,True,True
42140,Male,46701.5,47234.0,2418.0,-532.5,-1.1273658805098021,True,True
29540,Male,55859.65,56786.0,1115.0,-926.3499999999985,-1.6312999683020437,True,True
30860,Male,51309.363,46532.0,1304.0,4777.362999999998,10.266833576893315,False,False
43100,Male,55838.75,53634.0,1318.0,2204.75,4.11073199835925,False,False
38540,Male,45686.25,43038.0,2262.0,2648.25,6.153283145127562,False,False
12700,Male,60328.422,59104.0,2419.0,1224.4219999999987,2.071639821331887,True,True
24860,Male,50273.685,50140.0,816.0,133.68499999999767,0.2666234543278773,True,True
36100,Female,33515.79,33277.0,1049.0,238.79000000000087,0.7175827147879944,True,True
13020,Female,34632.51,32438.0,1406.0,2194.510000000002,6.765244466366613,False,False
27260,Female,39879.86,40104.0,559.0,-224.13999999999942,-0.5588968681428272,True,True
37340,Male,50762.5,51376.0,1254.0,-613.5,-1.194137340392401,True,True
44180,Female,33515.79,34049.0,792.0,-533.2099999999991,-1.5660078122705485,True,True
45940,Male,56976.843,56785.0,2206.0,191.84300000000076,0.3378409791318143,True,True
46340,Female,33515.79,34200.0,2226.0,-684.2099999999991,-2.0006140350877164,True,True
12980,Male,47226.15,46118.0,1091.0,1108.1500000000015,2.4028578862916894,False,True
24500,Female,36171.7032,35745.0,1737.0,426.70320000000356,1.1937423415862458,True,True
39740,Male,52473.5,52338.0,1013.0,135.5,0.2588941113531278,True,True
42660,Male,74851.931,75082.0,735.0,-230.06900000000314,-0.3064236434831293,True,True
28100,Female,35797.23,35659.0,1232.0,138.2300000000032,0.3876440730250517,True,True
31140,Male,50762.5,51228.0,650.0,-465.5,-0.9086827516202076,True,True
29020,Female,33849.8709,33818.0,2004.0,31.87090000000171,0.09424241528180766,True,True
17300,Female,32533.57,33174.0,1509.0,-640.4300000000003,-1.9305178754446262,True,True
45900,Male,45686.25,48510.0,1580.0,-2823.75,-5.820964749536178,False,False
49340,Male,62968.2,61888.0,851.0,1080.199999999997,1.7454110651499437,False,True
47020,Male,50273.685,49003.0,1867.0,1270.6849999999977,2.5930759341264773,True,True
12580,Female,50273.685,50449.0,525.0,-175.31500000000233,-0.3475093658942741,True,True
12620,Male,44077.74,44038.0,2018.0,39.73999999999796,0.0902402470593532,True,True
44140,Male,53695.845,52834.0,1241.0,861.8450000000012,1.63123178256426,True,True
25500,Female,27929.825,27111.0,1694.0,818.8250000000007,3.020268525690682,True,False
39540,Male,54990.765,53652.0,1769.0,1338.7649999999994,2.495275106240214,True,True
20500,Female,43682.2463,43490.0,1089.0,192.24629999999888,0.44204713727293377,True,True
25060,Female,32994.459,32831.0,840.0,163.45900000000256,0.49788005238951777,True,True
27860,Female,32218.729,32472.0,1747.0,-253.27100000000064,-0.7799673564917486,True,True
29200,Male,41763.435,41815.0,1229.0,-51.56500000000233,-0.12331699151022918,True,True
11700,Male,42956.676,44235.0,1224.0,-1278.3240000000005,-2.8898474059003063,False,True
12940,Female,33515.79,34339.0,1142.0,-823.2099999999991,-2.3973033576982417,True,True
22500,Male,42956.676,44953.0,2385.0,-1996.3240000000005,-4.440913843347497,True,False
15500,Male,45804.913,46299.0,1575.0,-494.08699999999953,-1.0671655975291032,True,True
48660,Female,31484.1,32400.0,1432.0,-915.9000000000015,-2.8268518518518566,True,True
33220,Male,50273.685,54990.0,2082.0,-4716.315000000002,-8.576677577741412,False,False
26420,Male,52546.731,53096.0,456.0,-549.2690000000002,-1.0344828235648642,False,True
22420,Female,31484.1,32142.0,750.0,-657.9000000000015,-2.046854582788879,True,True
43900,Female,34632.51,34506.0,1389.0,126.51000000000204,0.36663189010607444,True,True
45500,Female,32848.411,34874.0,1439.0,-2025.589,-5.808307048230773,False,False
13740,Male,47729.64,53024.0,2051.0,-5294.360000000001,-9.984837054918529,False,False
18880,Male,50374.56,51834.0,1294.0,-1459.4400000000023,-2.815603657830772,False,True
37100,Male,55859.65,55615.0,1262.0,244.65000000000146,0.43989930774072006,True,True
29420,Male,41978.8,42458.0,2150.0,-479.1999999999971,-1.128644778369205,True,True
31080,Male,51390.878,51604.0,239.0,-213.12200000000303,-0.41299511665762934,True,True
14260,Female,35681.98,35602.0,658.0,79.9800000000032,0.22465030054492222,True,True
34580,Male,61100.85,60306.0,1879.0,794.8499999999985,1.318028056909758,True,True
14460,Female,52473.5,52294.0,405.0,179.5,0.34325161586415265,True,True
25540,Male,61445.615,61888.0,654.0,-442.38500000000204,-0.714815473112723,True,True
33860,Female,33515.79,34848.0,1200.0,-1332.2099999999991,-3.822916666666664,False,False
39900,Female,40610.0,40113.0,739.0,497.0,1.2389998254929824,True,True
18020,Male,54823.5,58526.0,3187.0,-3702.5,-6.326248163209513,False,False
19140,Male,41783.0182,43021.0,1712.0,-1237.9818000000014,-2.877622091536695,True,True
48300,Male,48880.68,48836.0,1625.0,44.68000000000029,0.09148988451142659,True,True
14740,Female,42640.5,42872.0,1236.0,-231.5,-0.5399794737824222,True,True
25740,Female,35797.23,40146.0,1666.0,-4348.769999999997,-10.832386788222978,False,False
27100,Male,48732.0,48736.0,1936.0,-4.0,-0.008207485226526591,True,True
11020,Male,47729.64,46961.0,1474.0,768.6399999999994,1.6367624198803248,True,True
15380,Male,52508.071,52231.0,706.0,277.07100000000355,0.5304723248645509,True,True
30620,Male,47750.885,49187.0,1626.0,-1436.114999999998,-2.919704393437286,True,True
17140,Female,40218.948,40170.0,464.0,48.94799999999668,0.12185212845406193,True,True
11180,Male,37202.5269,36716.0,1585.0,486.5268999999971,1.3251086719686163,True,True
26300,Male,40929.33,39837.0,2008.0,1092.3300000000017,2.741998644476245,True,True
