cbsa,sex,bucket,est,published,gap,pub_moe,moe,pass_pub_moe,pass_combined_moe
27340,Male,2,13650.546704298908,14300,-649.4532957010924,1442.8004019960626,1343.40612319213,True,True
27500,Male,2,12162.0,11760,402.0,797.8847034503168,1040.0524045564964,True,True
27620,Male,2,10140.60769945414,10106,34.60769945413995,688.6704582018892,740.251835704428,True,True
27740,Male,2,10053.768084861837,10317,-263.23191513816346,810.1567749516139,988.2709234768101,True,True
27780,Male,2,7976.0,7719,257.0,543.5126493468206,653.3601631470195,True,True
27860,Male,2,7694.0,6492,1202.0,696.342588098703,779.6189372379304,False,False
27900,Male,2,11159.319459108237,11366,-206.68054089176258,811.1158980071837,915.2471755404852,True,True
27980,Male,2,9792.56876514191,10203,-410.43123485808974,802.1477420026812,766.8843117872754,True,True
28020,Male,2,15335.0,15679,-344.0,1095.458351558835,1425.3193131816988,True,True
28100,Male,2,5909.799110965793,5388,521.7991109657933,563.2139913034831,618.831374394622,True,True
28140,Male,2,133126.59187349744,130737,2389.5918734974402,2609.9452101528873,3541.0240883024503,True,True
28420,Male,2,15940.79610106012,16095,-154.20389893988067,1142.0757417964887,1335.9818506879292,True,True
28450,Male,2,10336.0,10546,-210.0,760.4531543757314,987.7240827326224,True,True
28660,Male,2,27367.162792513736,27143,224.16279251373635,1638.5032804361424,1515.3283607382607,True,True
28700,Male,2,16167.380930922604,15737,430.3809309226035,1014.2731387550397,958.356443614957,True,True
28740,Male,2,9745.112646005788,9664,81.11264600578761,926.9422851504834,923.9125699052931,True,True
28880,Male,2,34821.50522722423,33932,889.5052272242319,1555.0118970605981,1466.1021982276166,True,True
28940,Male,2,49797.36949149289,51276,-1478.6305085071072,1739.3429794034298,1835.493136669439,True,True
29020,Male,2,5096.909958039601,4472,624.9099580396014,528.2073456513076,572.5744893978698,False,True
29100,Male,2,11664.266729077439,11881,-216.73327092256113,777.953083418274,890.3480453734027,True,True
29180,Male,2,20163.517208301757,21012,-848.4827916982431,1323.5444835743149,1547.1513259039461,True,True
29200,Male,2,13658.189997819058,13253,405.1899978190577,885.0203387493419,1041.8027389955007,True,True
29340,Male,2,9842.18276681288,10536,-693.8172331871192,1029.4347963810044,968.0822583622256,True,True
29420,Male,2,8822.0,8858,-36.0,805.0428560020889,855.1175353343248,True,True
29460,Male,2,42878.0,42630,248.0,1846.5194285465832,1918.0198451847418,True,True
29540,Male,2,36908.0,36703,205.0,1558.273724350122,1670.21205069783,True,True
29620,Male,2,25838.0,24881,957.0,1078.5921379279566,1237.32078844524,True,True
29700,Male,2,12186.0,12632,-446.0,1085.2971943205234,1052.3593562229587,True,True
29740,Male,2,7988.0,7752,236.0,835.395116097766,877.5997914375606,True,True
29820,Male,2,123026.0,120675,2351.0,3393.4290916416685,3479.6673762703244,True,True
29940,Male,2,6431.0,6703,-272.0,778.2525297099908,755.1219259555043,True,True
30020,Male,2,7301.0,7102,199.0,521.024951417876,786.0958283115043,True,True
30140,Male,2,10481.0,9919,562.0,782.5758749156531,979.0749246354949,True,True
30300,Male,2,3689.0167373996046,3767,-77.98326260039539,435.4962686407313,239.42520785674665,True,True
30340,Male,2,7590.0,7620,-30.0,684.5224612823162,866.5877330563536,True,True
30460,Male,2,29239.444670900808,29335,-95.55532909919202,1270.3042942539398,1476.4967786538828,True,True
30500,Male,2,9207.0,9378,-171.0,813.1949335798889,1002.1722214887769,True,True
30620,Male,2,6611.0,6442,169.0,533.6637518138177,592.9963756381653,True,True
30700,Male,2,22638.72725254251,22592,46.72725254251054,1076.751596237498,1198.3274137893195,True,True
30780,Male,2,40026.0,40543,-517.0,1869.183779086476,2171.216986037439,True,True
30860,Male,2,8726.946599677596,8455,271.94659967759617,658.5582738072615,711.7115510023929,True,True
30980,Male,2,15372.729738040764,15283,89.72973804076355,1085.8056916410044,1110.5530156442148,True,True
31020,Male,2,5726.685104813776,5983,-256.314895186224,618.4060154946749,595.9194996229476,True,True
31080,Male,2,611821.0,602143,9678.0,6559.12173998928,6905.990551441461,False,False
31140,Male,2,80847.98400406822,78928,1919.9840040682175,2307.0760715676456,2405.4715484968137,True,True
31180,Male,2,19089.17443355459,18777,312.1744335545918,1126.9472037322778,1210.762926441931,True,True
31340,Male,2,14337.0,14882,-545.0,985.7073602241185,1145.4971998716323,True,True
31420,Male,2,9863.229783700157,9948,-84.77021629984301,852.6628876642867,819.6930491271972,True,True
31540,Male,2,44529.83161786725,45205,-675.1683821327533,1556.1092506633331,2353.929336901535,True,True
31700,Male,2,27459.830115978737,26321,1138.830115978737,1370.8759973097494,1272.0453265100643,True,True
31740,Male,2,9146.0,8604,542.0,732.2110351531176,949.6079347788751,True,True
31860,Male,2,7667.0,6624,1043.0,493.43895265777303,916.7789552715257,False,False
31900,Male,2,7050.0,6894,156.0,730.5682719636817,785.9576914710486,True,True
32580,Male,2,35334.0,35675,-341.0,1660.517088138511,1939.4243740160377,True,True
32780,Male,2,11062.0,11129,-67.0,985.8701740087282,931.6519621162186,True,True
32820,Male,2,64497.94833997521,65459,-961.0516600247865,2406.7833305056774,2627.441052971674,True,True
32900,Male,2,15474.0,15153,321.0,1113.4024429648068,1029.1859382006733,True,True
33100,Male,2,326401.46125256,319742,6659.461252560024,5873.24084300993,6066.271226399324,False,True
33140,Male,2,6130.0,6274,-144.0,629.117636058631,684.961190295662,True,True
33220,Male,2,4681.525211026544,4562,119.52521102654373,420.31535779697606,354.1033834998912,True,True
33260,Male,2,8854.193712034834,9061,-206.80628796516612,998.0726426468166,1091.5620742209433,True,True
33340,Male,2,95680.0,93545,2135.0,2413.7916231522554,3133.755805819712,True,True
33460,Male,2,234003.1603975012,225566,8437.160397501197,3568.797136291162,5065.602979853589,False,False
33500,Male,2,5267.118181654599,6031,-763.8818183454014,570.7722838400617,468.1087576904531,False,False
33540,Male,2,7038.2574023775705,7982,-943.7425976224295,696.7273498291853,756.193820330403,False,True
33660,Male,2,22047.0,21773,274.0,1362.1585810763738,1620.0804026042968,True,True
33700,Male,2,29627.0,28490,1137.0,1552.0289945745214,1951.5789779960865,True,True
33740,Male,2,9837.735502860587,9787,50.735502860587076,889.8438065188744,942.6076920629752,True,True
33780,Male,2,8685.0,9267,-582.0,776.5738857314223,876.3727271814773,True,True
33860,Male,2,18366.932537903172,18859,-492.0674620968275,1222.6573518365642,1175.9440555753538,True,True
34060,Male,2,6849.199034538377,6840,9.199034538377418,602.8075978286936,608.7236820633415,True,True
34100,Male,2,7139.143311170252,7257,-117.85668882974824,726.050962398646,812.1057735226892,True,True
34580,Male,2,7137.0,6792,345.0,609.3783717855434,774.6406130684086,True,True
34620,Male,2,6142.0,6463,-321.0,584.9324747353321,637.8931613326796,True,True
34740,Male,2,10138.0,9547,591.0,694.0187317356788,853.5057572118362,True,True
34820,Male,2,16112.30031874312,15968,144.30031874312044,1246.849229056986,1024.5341277970697,True,True
34900,Male,2,6912.0,6959,-47.0,724.9344797980021,763.4118722288775,True,True
34940,Male,2,17911.0,17163,748.0,1444.5559871462235,1438.085259168854,True,True
34980,Male,2,128188.76711745551,126240,1948.7671174555144,3561.0579888566826,3567.3501800839767,True,True
35300,Male,2,28423.0,27343,1080.0,1377.8033241359233,1558.4824977016906,True,True
35380,Male,2,47094.0,46488,606.0,1958.3291347472723,2027.00448426983,True,True
35620,Male,2,893075.4947727756,881383,11692.494772775564,8698.80365337671,9516.406921727586,False,True
35660,Male,2,7956.0,7547,409.0,680.6842145958726,826.0823289849808,True,True
35840,Male,2,41027.0,41460,-433.0,1882.4048448726433,1963.1330340370466,True,True
35980,Male,2,15281.0,14789,492.0,1096.845020957838,968.3640796951063,True,True
36100,Male,2,17821.0,17655,166.0,1456.9862730993727,1298.8872499913145,True,True
36220,Male,2,11096.0,12025,-929.0,1485.6981523849317,1334.7786864055404,True,True
36260,Male,2,41431.461355607054,40716,715.4613556070544,1776.7641936959446,1619.9481648607673,True,True
36420,Male,2,82740.65730081516,82234,506.65730081516085,2236.517382002653,3296.317295502203,True,True
36500,Male,2,17032.0,17771,-739.0,1284.2745033675628,1297.5105257631824,True,True
36540,Male,2,63966.87911747141,63183,783.8791174714133,1753.8739977546848,2144.754423492777,True,True
36740,Male,2,148708.0,147278,1430.0,4197.726646650542,3723.617181853218,True,True
36780,Male,2,13605.0,13176,429.0,802.7284721498297,1145.7168150387338,True,True
36980,Male,2,6196.475313674249,6401,-204.52468632575074,730.8720818310137,798.1011943076198,True,True
37100,Male,2,39273.0,40093,-820.0,1608.5909983585013,1683.8183760463153,True,True
37140,Male,2,5365.741990054178,5551,-185.25800994582187,564.6954931642363,355.81113019444314,True,True
37340,Male,2,28367.0,27431,936.0,1597.0134626858974,1538.9687582379638,True,True
37460,Male,2,12737.873492941053,12163,574.873492941053,1065.1671230375073,969.3066924922055,True,True
37620,Male,2,4340.733304718415,4740,-399.26669528158527,489.6406845841142,409.81326033197246,True,True
37860,Male,2,27859.0,27766,93.0,1553.7316370596307,1601.360269976357,True,True
37900,Male,2,20624.710090789995,19970,654.7100907899949,1079.797203182153,1140.5814366820132,True,True
37980,Male,2,310638.3247760082,310783,-144.6752239917987,4950.449878546393,5926.395964865883,True,True
38060,Male,2,294131.70441995986,287214,6917.70441995986,5043.330050670886,5455.257259885193,False,True
38240,Male,2,5300.571808409037,5601,-300.42819159096325,626.3202056456425,586.4673298280428,True,True
38300,Male,2,142558.20701713802,140732,1826.2070171380183,2886.177575964445,3190.736967820611,True,True
38340,Male,2,6858.0,6635,223.0,644.8945650259428,690.9641324401362,True,True
38540,Male,2,5433.574434876116,4807,626.5744348761164,565.3299921284913,530.5333932252623,False,True
38860,Male,2,38190.0,36785,1405.0,1634.9678895929424,2146.462130553146,True,True
38900,Male,2,140744.98439747764,139189,1555.984397477645,3410.408333323152,3871.527821815021,True,True
38940,Male,2,23301.0,23520,-219.0,1593.1471997276335,1730.2338027590376,True,True
39150,Male,2,10208.0,11024,-816.0,954.9314111495129,906.2963244836096,True,True
39300,Male,2,100127.0,97966,2161.0,2641.690367927324,2773.3473540497953,True,True
39340,Male,2,36236.418982835785,35273,963.4189828357848,1489.1746035975768,1530.8697584651327,True,True
39380,Male,2,9225.793162364243,9457,-231.20683763575653,780.5504468002052,708.9704297871834,True,True
39460,Male,2,8184.0,8035,149.0,850.376387254491,875.526505110639,True,True
39540,Male,2,12310.0,12015,295.0,890.9556666860591,1193.9795972681025,True,True
39580,Male,2,73501.9377723503,73369,132.93777235029847,2539.510188993145,2562.7720125533183,True,True
39660,Male,2,10172.34812614612,10315,-142.6518738538798,838.489713711504,906.3214265568694,True,True
39740,Male,2,26095.0,27115,-1020.0,1236.389501734789,1504.3104975000176,True,True
39820,Male,2,8188.0,8948,-760.0,723.8521948574861,782.1807211659913,False,True
39900,Male,2,34372.5449856878,34189,183.54498568779672,1789.6281736718386,1475.214588687103,True,True
40060,Male,2,75732.85224633793,76343,-610.147753662066,2542.726489420362,2802.2762058675353,True,True
40140,Male,2,238493.0,236862,1631.0,4360.564298344882,4151.884127458882,True,True
40220,Male,2,18265.935669497194,17322,943.9356694971939,1168.9798971753107,1162.267501822352,True,True
40340,Male,2,14239.462113359095,14005,234.46211335909538,768.55708961664,1097.9116660912844,True,True
40380,Male,2,56881.651650995875,55869,1012.6516509958747,1787.7824252408345,1978.6858812458286,True,True
40420,Male,2,18900.0,18985,-85.0,1184.268972826697,1152.5574844275664,True,True
40580,Male,2,7676.0,7434,242.0,731.5504083793543,680.6520219208932,True,True
40660,Male,2,5022.746867090975,4574,448.7468670909748,582.2628272524358,530.3434892031582,True,True
40900,Male,2,111645.0,108532,3113.0,2538.967506684558,3019.519696247029,False,True
40980,Male,2,9059.0,9186,-127.0,640.834612049006,775.6291003904508,True,True
41060,Male,2,14798.439436512515,14595,203.43943651251539,787.0127063777306,1240.8249362215638,True,True
41100,Male,2,9161.0,8778,383.0,835.1544767287068,1087.1327593542796,True,True
41140,Male,2,7479.42319062081,6965,514.4231906208097,572.0882799009257,594.8588526761026,True,True
41180,Male,2,160942.81958148282,156352,4590.819581482821,3038.5539323829685,3719.304776158003,False,True
41420,Male,2,24208.52024096536,24727,-518.4797590346388,1385.8178090932445,1494.5843753814147,True,True
41500,Male,2,22495.683297002957,21003,1492.6832970029573,1130.6387575171832,1270.9542179511948,False,True
41540,Male,2,7071.4434182933,7126,-54.556581706699944,674.4219747309543,665.6941957222072,True,True
41620,Male,2,81541.46512053235,79602,1939.4651205323462,2327.8206546037864,2872.022582026923,True,True
41660,Male,2,7011.28809109696,7196,-184.71190890304024,798.7308683154796,654.8909462905417,True,True
41700,Male,2,141448.79317317228,140995,453.79317317227833,3543.1319478675923,3801.135486059716,True,True
41740,Male,2,166991.0,162604,4387.0,3776.0184056754806,4659.53190018925,False,True
41780,Male,2,7136.216593471445,6471,665.2165934714449,618.353458791976,454.2378020163227,False,True
41860,Male,2,196916.0,194956,1960.0,3697.330523499353,4325.468912704581,True,True
41940,Male,2,79122.31670299704,78430,692.3167029970355,2298.128368912407,2584.238058407967,True,True
42020,Male,2,11711.0,11446,265.0,942.4892572332058,1043.3906409771703,True,True
42100,Male,2,11608.0,11131,477.0,772.5367305183619,1047.279596093493,True,True
42140,Male,2,6088.230365468478,6145,-56.76963453152166,571.4796584306391,636.0841647272487,True,True
42200,Male,2,20451.0,20741,-290.0,1208.8486257592388,1428.678333039404,True,True
42220,Male,2,23810.0,24006,-196.0,1309.051947021202,1366.9808956853603,True,True
42340,Male,2,21214.333136922203,21671,-456.66686307779673,1369.4371106407186,1285.60303022459,True,True
42540,Male,2,35701.75588039159,34757,944.755880391589,1338.2447459265438,1554.393998793177,True,True
42660,Male,2,210732.0,207804,2928.0,4004.5204456963384,3938.4164731331107,True,True
42680,Male,2,6651.0,6830,-179.0,872.4299398805614,881.4897927089116,True,True
42700,Male,2,4307.0484600974305,3620,687.0484600974305,497.4756275437019,429.57332639365956,False,False
43100,Male,2,10649.0,9583,1066.0,708.0628503176819,995.0248608678078,False,True
43300,Male,2,8260.648466390023,8190,70.6484663900228,814.2542600441216,566.7579458364315,True,True
43340,Male,2,17635.527099194085,18163,-527.4729008059148,1313.2909045599913,1274.9976655745454,True,True
43420,Male,2,5439.388781882752,5307,132.38878188275157,603.7888703843422,571.9167193730124,True,True
43580,Male,2,10065.647479916333,9771,294.6474799163334,731.5524588161809,710.4046515554902,True,True
43620,Male,2,23321.54762450317,24386,-1064.4523754968286,1156.3438070055117,1525.2583537597432,True,True
43640,Male,2,12827.0,13012,-185.0,1099.1382988505131,1272.6330693723153,True,True
43780,Male,2,19916.67527127825,19554,362.6752712782509,1073.6992130014812,1050.4867798809332,True,True
43900,Male,2,22699.158621049974,22266,433.1586210499736,1386.2200402533504,1256.3246724793933,True,True
44060,Male,2,34877.58484534531,34540,337.58484534530726,1521.4102010963381,1488.7193557323687,True,True
44100,Male,2,11873.481215859672,11189,684.4812158596724,838.3829673842379,1000.4209511315197,True,True
44140,Male,2,23024.0,23476,-452.0,1353.5974290755726,1158.2353766506185,True,True
44180,Male,2,27251.713796787735,27719,-467.2862032122648,1294.0015455941311,1714.0733722092364,True,True
44220,Male,2,8396.0,8166,230.0,642.708331982712,686.4575342073246,True,True
44300,Male,2,7758.0,7288,470.0,627.9856686262832,848.1762612261086,True,True
44420,Male,2,7386.15788707524,8520,-1133.84211292476,728.6926649829817,643.9331352239092,False,False
44700,Male,2,42465.0,41465,1000.0,1820.1019202231505,1836.2668299184493,True,True
44940,Male,2,6138.642921255332,6347,-208.3570787446679,707.3464497684286,670.0791658751664,True,True
45060,Male,2,36005.663228093625,34462,1543.6632280936246,1423.3313036675615,1377.6874254988109,False,True
45220,Male,2,18666.23063242042,19013,-346.76936757958174,1225.720196455945,1006.0083416628249,True,True
45300,Male,2,171893.0,169298,2595.0,4143.882961667716,3648.7307586531037,True,True
45460,Male,2,9416.147603084872,9259,157.14760308487166,619.8685344490394,695.748746982561,True,True
45500,Male,2,7029.945864328692,7203,-173.05413567130836,630.7606519116423,510.3156285780756,True,True
45780,Male,2,33194.359544753555,32457,737.3595447535554,1446.0625850909773,1508.2583769324856,True,True
45820,Male,2,14170.430286047085,14939,-768.5697139529148,995.9588344906631,1019.2562695702399,True,True
45900,Male,2,8839.381095809675,9292,-452.61890419032534,642.1822171315553,769.5890967769883,True,True
45940,Male,2,17153.0,16815,338.0,1149.3432907534632,1361.6883342554934,True,True
46060,Male,2,50506.29558004023,50133,373.2955800402269,1831.1455430959059,2025.549063833729,True,True
46140,Male,2,56821.03421091183,57345,-523.9657890881717,1330.531096968425,1887.2770274953223,True,True
46220,Male,2,14198.563443588966,14247,-48.43655641103396,1011.7045023128047,1369.9732724560138,True,True
46300,Male,2,7623.097283772292,7096,527.097283772292,646.9629046552824,660.5451083080393,True,True
46340,Male,2,10845.0,11384,-539.0,906.8015218337473,974.1573471525274,True,True
46520,Male,2,57987.0,57810,177.0,1810.7429414469632,2077.4695165687754,True,True
46540,Male,2,17549.442313650634,17391,158.44231365063388,1042.4725416048136,1113.0098031461034,True,True
46660,Male,2,8145.159955358077,7990,155.15995535807724,835.6703895675615,789.3111554126071,True,True
46700,Male,2,24916.0,23100,1816.0,1469.9404749852968,1428.90039616439,False,True
47020,Male,2,5182.100079244112,5055,127.10007924411184,561.3875666596117,515.5989286008814,True,True
47220,Male,2,8115.67522399179,8003,112.67522399178961,742.4944444236603,718.3453675931701,True,True
47260,Male,2,110622.12787894903,107562,3060.1278789490316,2933.7382296312667,3026.2309440319746,False,True
47300,Male,2,23007.0,22830,177.0,1420.5706599814034,1491.9387785106164,True,True
47380,Male,2,14889.78586690601,14403,486.7858669060097,1042.919459977615,1090.4803045008239,True,True
47460,Male,2,2801.203898939878,2983,-181.79610106012206,383.172285010281,328.0389122893141,True,True
47580,Male,2,11159.057591420897,11789,-629.9424085791034,1142.1422853567765,1178.0291834981488,True,True
47900,Male,2,288557.81224119506,280948,7609.812241195061,4774.816959842545,4889.383422721952,False,False
47930,Male,2,24686.0,24344,342.0,1461.9746919834147,1393.2145872908452,True,True
47940,Male,2,10608.439735757514,10610,-1.560264242485573,652.4155117714477,779.3927310810283,True,True
48060,Male,2,7571.67447428171,7108,463.67447428171,623.8405244932394,653.1323288600131,True,True
48140,Male,2,11494.0,11398,96.0,726.3263729206038,961.3716228292003,True,True
48260,Male,2,6626.409044133378,6917,-290.5909558666217,621.7764871720384,419.3303034806899,True,True
48300,Male,2,6603.0,6292,311.0,629.3822368004995,672.0745090008622,True,True
48540,Male,2,7578.856822380762,6425,1153.8568223807624,503.2623570266308,489.00141705317446,False,False
48620,Male,2,38529.7513563645,39397,-867.248643635503,1540.219789510575,2018.7861649271047,True,True
48660,Male,2,8809.863466442306,8356,453.86346644230616,680.4748342150501,701.3821516201166,True,True
48680,Male,2,2862.0,3261,-399.0,510.0637215093816,580.4589432509417,True,True
48700,Male,2,7316.8988397367375,7220,96.8988397367375,550.4852404924222,671.8844496185462,True,True
48900,Male,2,22992.0,22763,229.0,1508.6145962438518,1543.237749050272,True,True
49020,Male,2,8513.121045438378,8993,-479.87895456162187,873.6526769832506,862.4959477405893,True,True
49180,Male,2,38684.616631896264,38540,144.61663189626415,1795.0515312937398,1925.6965107380404,True,True
49340,Male,2,46365.0,47561,-1196.0,1928.4011512130976,2191.704469803411,True,True
49420,Male,2,13514.0,13029,485.0,913.2984178240977,1161.9362336005147,True,True
49620,Male,2,28924.0,29091,-167.0,1249.2049471563903,1583.3702234932296,True,True
49660,Male,2,24533.0,23838,695.0,1149.3184937170374,1236.6920838869917,True,True
49700,Male,2,10001.0,9776,225.0,806.9826516103057,770.6383453199691,True,True
49740,Male,2,11199.094369123986,11250,-50.905630876013674,986.5946482725315,1043.018339876037,True,True
10180,Female,0,18073.217073333035,17966,107.21707333303493,1159.1445121295274,1137.6034943022698,True,True
10420,Female,0,67414.0,68003,-589.0,2048.0300290767223,2387.47867122829,True,True
10500,Female,0,13242.40996887185,13743,-500.59003112814935,959.470166289708,838.1644260125477,True,True
10540,Female,0,11319.273319871774,11080,239.27331987177422,820.2469140447893,934.7411802578898,True,True
10580,Female,0,76512.66908431218,76814,-301.330915687824,2268.9268388381324,1937.1300366052408,True,True
10740,Female,0,80587.1012568396,80149,438.1012568395963,2601.2679600533274,2687.5898931108627,True,True
10780,Female,0,12424.821853857127,12399,25.82185385712728,1010.6502857071778,856.6215993637509,True,True
10900,Female,0,75902.0,76398,-496.0,2372.020657582897,2569.616399659928,True,True
11020,Female,0,10605.308899784,10347,258.30889978400046,688.7662883736399,578.4075531194346,True,True
11100,Female,0,24907.97029721607,23937,970.9702972160703,1384.0466032616098,1340.4566553911084,True,True
11180,Female,0,17517.0,17844,-327.0,1017.1995871017645,1106.899341416147,True,True
11200,Female,0,22395.468346783277,24724,-2328.5316532167235,1256.7517654652409,1010.3844078792714,False,False
11260,Female,0,31153.212378834727,29886,1267.2123788347271,1498.2873556164052,1545.92411434493,True,True
11460,Female,0,40243.0,40995,-752.0,1571.276869300888,1774.66081181095,True,True
11500,Female,0,12671.0,12112,559.0,963.5922374116553,1082.871026818291,True,True
11540,Female,0,20481.72972576525,20694,-212.2702742347501,1086.7699848634024,1638.6065961691884,True,True
11700,Female,0,35796.505375899345,36492,-695.4946241006546,1902.4907358512944,1755.8781957923957,True,True
12020,Female,0,26349.96312636659,25934,415.9631263665906,1380.045289111919,1508.471776677306,True,True
12060,Female,0,515345.8615083401,518739,-3393.138491659891,7290.8253990889125,6443.355414048603,True,True
12100,Female,0,33783.0,34160,-377.0,1597.4457737275466,1762.6927630921675,True,True
12220,Female,0,21617.268504988417,22195,-577.7314950115833,1301.6865982255483,1215.5573853549454,True,True
12260,Female,0,54719.64398154006,56490,-1770.356018459941,2295.343982935891,1791.4059967581024,True,True
12420,Female,0,192822.09696055183,191645,1177.096960551833,4604.668174798267,4522.997644993937,True,True
12540,Female,0,74938.0,74121,817.0,2427.8793215479222,2202.0510953313506,True,True
12580,Female,0,206573.89026185984,208006,-1432.1097381401632,4004.9957553036184,4257.593833502869,True,True
12620,Female,0,14117.230674046843,15138,-1020.769325953157,1013.9206083318359,988.2102885110726,False,True
12700,Female,0,19938.051369118515,19811,127.05136911851514,1245.579784678605,1229.0458429349421,True,True
12940,Female,0,83664.76152306591,82419,1245.761523065914,3126.439348524132,2852.0651728109706,True,True
12980,Female,0,11942.272815654243,12417,-474.72718434575654,767.5311068614744,671.0281807777865,True,True
13020,Female,0,9259.657456892763,9821,-561.3425431072374,768.5304157936756,500.09259508248005,True,True
13140,Female,0,34276.0,34000,276.0,1704.4315768020726,1423.6617312409576,True,True
13220,Female,0,8532.0,9086,-554.0,823.9866503772982,794.8904005859865,True,True
13380,Female,0,21688.0,22564,-876.0,1246.3911905978796,1481.0362185886106,True,True
13460,Female,0,20998.0,20956,42.0,1257.1630761361073,1416.9414496151562,True,True
13740,Female,0,17714.52388507294,18471,-756.4761149270598,1068.606101423719,1096.76085839518,True,True
13780,Female,0,22382.428109976918,21626,756.4281099769178,1156.5327492120575,1145.5682375363208,True,True
13820,Female,0,97552.89174596075,99086,-1533.1082540392526,2804.0313835618886,2347.391401484593,True,True
13900,Female,0,11185.609543963541,11124,61.609543963541,869.5107819918048,1035.7489186581156,True,True
13980,Female,0,20378.0,20470,-92.0,1189.7457711628986,1220.062743432177,True,True
14010,Female,0,17901.0,17599,302.0,1075.46501570251,1149.0339719031374,True,True
14020,Female,0,21839.006987563134,22021,-181.99301243686568,1264.2638174052122,1124.3457468093443,True,True
14260,Female,0,74868.51331314241,75131,-262.48668685759185,2400.773417047098,2299.229012972011,True,True
14460,Female,0,402339.06633330154,403272,-932.93366669846,5168.1961069603385,4700.164686325426,True,True
14500,Female,0,33967.3824404303,34367,-399.61755956969864,1551.046098605712,1337.9836683464155,True,True
14540,Female,0,20129.619519721327,19921,208.61951972132738,1241.5574896073076,1050.6792971704408,True,True
14580,Female,0,12831.0,14483,-1652.0,1006.0198805192668,1133.0422182464122,False,False
14740,Female,0,18447.0,18455,-8.0,1093.3837386754935,1131.6031402925676,True,True
14860,Female,0,78653.0,81898,-3245.0,2600.422657953895,2423.0469737342073,False,True
15180,Female,0,41369.0,41603,-234.0,1801.8854014614803,1842.9994462316042,True,True
15260,Female,0,9653.256080561112,10300,-646.743919438888,956.3895649786232,607.2587716932825,True,True
15380,Female,0,100299.0,100854,-555.0,2679.8854453129147,2500.237415684509,True,True
15500,Female,0,16174.0,16169,5.0,1097.189135928715,1147.004605108454,True,True
15540,Female,0,23592.41945083447,22876,716.4194508344699,1214.6942002001986,1213.3314390740993,True,True
15940,Female,0,37026.0,37209,-183.0,1595.2488834034643,1499.9240437577166,True,True
15980,Female,0,62314.0,62653,-339.0,2467.4881965269865,2407.7022986233683,True,True
16020,Female,0,10525.603533146394,11042,-516.3964668536064,851.7276560027859,660.7752296155749,True,True
16180,Female,0,4552.626917642924,4682,-129.37308235707587,554.8378141403125,321.8748487860199,True,True
16220,Female,0,8219.53083569923,7807,412.53083569923,733.571400751147,566.8386443361608,True,True
16300,Female,0,25113.490507308754,25195,-81.50949269124612,1213.6272080008753,1579.9051818369,True,True
16540,Female,0,13450.296462890237,12653,797.2964628902373,889.4605106467628,1081.770990764156,True,True
16580,Female,0,23838.75254243366,24140,-301.24745756634,1384.5598578609738,1404.5725937052193,True,True
16620,Female,0,16309.229350878986,16192,117.22935087898622,1087.4603441045563,967.5763962523218,True,True
16700,Female,0,71151.0,69545,1606.0,2535.1544331657587,2813.8964853566486,True,True
16740,Female,0,230086.38954562167,231015,-928.6104543783295,4347.500431282325,4919.800971354037,True,True
16820,Female,0,21646.99725510763,21768,-121.00274489236836,1116.6919897626203,1295.6544746627912,True,True
16860,Female,0,50906.592004938706,51365,-458.40799506129406,1977.7671753773243,1832.1442879997596,True,True
16940,Female,0,8040.0,8009,31.0,756.651835390624,784.1410632859689,True,True
16980,Female,0,753255.6414871336,762905,-9649.358512866427,7422.655387393382,8172.981344973058,False,True
17020,Female,0,20833.0,21111,-278.0,1224.9697955459962,1137.9009713360385,True,True
17140,Female,0,199032.62845364137,201727,-2694.371546358627,3883.3441773811396,4665.394965207834,True,True
17300,Female,0,29251.311924225283,29329,-77.68807577471671,1590.7202771071977,1670.248058648617,True,True
17410,Female,0,194064.0,192985,1079.0,3656.814870895162,3496.802060592471,True,True
17420,Female,0,13006.0,13303,-297.0,944.2409650084029,878.0351420600999,True,True
17660,Female,0,16617.23651150948,15855,762.2365115094799,1092.1213302559381,1191.4623917281501,True,True
17780,Female,0,34539.667732369424,34100,439.6677323694239,1625.7844260540817,1596.8283552322152,True,True
17820,Female,0,63542.0,65548,-2006.0,2238.6312782591062,2032.1064919139328,True,True
17860,Female,0,24643.85034324903,23772,871.8503432490288,1403.3160727362883,1235.040041072941,True,True
17900,Female,0,78250.9045144135,80249,-1998.0954855864984,2577.762983674023,2467.34888454667,True,True
17980,Female,0,28633.818261093704,28539,94.81826109370377,1599.592760673791,1567.3856103469188,True,True
18020,Female,0,7027.005124469053,8161,-1133.994875530947,785.942109827435,633.2253781271696,False,False
18140,Female,0,180612.0052005445,179725,887.0052005444886,3727.759112389104,3959.313753028333,True,True
18580,Female,0,38921.45765448605,38377,544.4576544860465,1899.8570998893574,1803.8318352166243,True,True
18700,Female,0,12160.726680128224,12956,-795.273319871776,912.7535264243025,820.1725472039182,True,True
18880,Female,0,24264.174339001307,24342,-77.82566099869291,1351.1928063751673,1120.368624157404,True,True
19100,Female,0,648634.8305758816,656509,-7874.169424118358,8301.095891507337,7543.214480627759,True,True
19140,Female,0,12433.633660280799,12014,419.6336602807987,1004.6810439139379,893.8334716790764,True,True
19300,Female,0,20408.0,22043,-1635.0,1530.6171957743059,1392.3624874332295,False,True
