cbsa,bucket,est,published,gap,pub_moe,moe,pass_pub_moe,pass_combined_moe
29180,0,35747.670801653956,36645,-897.329198346044,1753.9492581029817,1422.9162824976809,True,True
29200,0,17768.092222538944,17740,28.092222538944043,1226.1729078722951,1085.4992822944023,True,True
29340,0,18729.231702336227,18257,472.2317023362266,1236.0222489906887,1217.642275850695,True,True
29420,0,19788.0,20333,-545.0,1217.1897962109279,1090.0539468387562,True,True
29460,0,44913.0,45323,-410.0,1768.3712845440575,2135.7763599795508,True,True
29540,0,20145.0,21533,-1388.0,1192.7912642201904,1368.4803347372224,False,True
29620,0,28131.0,30147,-2016.0,1376.3524257979857,1825.032459670581,False,True
29700,0,16975.0,16750,225.0,1122.463807879791,1140.198379020072,True,True
29740,0,19400.0,20535,-1135.0,1430.9807825404225,1214.4511498605038,True,True
29820,0,123722.0,123903,-181.0,3095.30903142158,2762.527286079497,True,True
29940,0,9215.0,8823,392.0,925.8066752837765,1137.9031116103426,True,True
30020,0,8572.0,9218,-646.0,640.3077385132871,785.5412405699971,False,True
30140,0,7396.0,7172,224.0,707.8467348232949,922.9161046582186,True,True
30300,0,4754.313815721876,4089,665.3138157218764,487.3951169226052,305.4524123860153,False,False
30340,0,8013.0,7696,317.0,777.3036729618611,905.8321367125643,True,True
30460,0,35250.21996928813,33722,1528.2199692881331,1468.9761740749916,1761.0322953450611,False,True
30500,0,5537.0,5935,-398.0,707.5005300351371,679.6123941483116,True,True
30620,0,7012.0,7316,-304.0,653.3957453182566,678.9910616357553,True,True
30700,0,18223.19400955985,19062,-838.8059904401489,1199.7524744712969,1411.692106928022,True,True
30780,0,52551.0,53009,-458.0,2211.939872600519,2599.7107386079992,True,True
30860,0,4508.601814622614,4639,-130.39818537738574,445.43686421310036,448.21007928468276,True,True
30980,0,19259.504351877382,18942,317.50435187738185,1144.2171996609734,1071.9879058021404,True,True
31020,0,6744.2135421098965,6071,673.2135421098965,548.5799850523167,610.533354030439,False,True
31080,0,605384.0,606786,-1402.0,7379.58162770763,7232.800493230475,True,True
31140,0,84573.14868129442,83973,600.1486812944204,2562.048789543244,2704.7556148666918,True,True
31180,0,27377.47623959145,26892,485.4762395914513,1536.5799686316361,1338.9956960566526,True,True
31340,0,17063.0,16849,214.0,1077.3309612185105,972.796588827798,True,True
31420,0,21398.276386212812,20237,1161.2763862128122,1186.720691654106,1302.163920501005,True,True
31540,0,36047.879629884585,34420,1627.8796298845846,1548.4191938877534,2178.4358962952356,False,True
31700,0,15467.21857582841,15334,133.2185758284104,987.0227960893304,1101.4838035643288,True,True
31740,0,8752.0,8913,-161.0,705.5572265946965,911.6113733048475,True,True
31860,0,5683.0,5463,220.0,552.2689562160814,761.5423520863761,True,True
31900,0,8654.0,8951,-297.0,752.8698426687046,925.2314893426673,True,True
32580,0,66895.0,67721,-826.0,2453.963121157284,2327.9598640177414,True,True
32780,0,13778.0,13747,31.0,1069.1248757745748,1187.766437637257,True,True
32820,0,100172.89052353938,97133,3039.890523539376,2895.322607240858,2861.7198026787596,False,True
32900,0,15913.0,15958,-45.0,1064.0291349394527,1020.4208279026356,True,True
33100,0,367730.8056759284,370827,-3096.1943240715773,5808.580979895176,6178.025057014762,True,True
33140,0,6611.0,6661,-50.0,637.708397310244,661.3505594161088,True,True
33220,0,6242.590635290327,5633,609.5906352903266,604.284701113639,466.53186916627436,False,True
33260,0,8049.000475198304,8612,-562.9995248016958,1051.5949790675115,955.2668276402308,True,True
33340,0,97441.0,96078,1363.0,2614.0149196207735,3071.6469693537374,True,True
33460,0,147093.669181989,147148,-54.33081801098888,3028.4217011506175,4234.500651799865,True,True
33500,0,3786.9904253757763,4213,-426.00957462422366,609.4284207353642,469.562556740814,True,True
33540,0,8640.762399622094,8040,600.7623996220937,743.3081460605689,783.9927483284856,True,True
33660,0,33068.0,33300,-232.0,1639.5322503689886,1661.000332961285,True,True
33700,0,23337.0,24112,-775.0,1345.4776103674114,1278.582797707583,True,True
33740,0,23461.191624091545,24233,-771.8083759084548,1232.9728301953778,1018.6265264800111,True,True
33780,0,8720.0,8144,576.0,722.0387801219543,869.1002985695899,True,True
33860,0,32264.186850848986,29522,2742.186850848986,1559.8403764488212,1605.2232774066792,False,False
34060,0,11409.33585320841,11489,-79.66414679159061,888.636596140402,665.0501759399281,True,True
34100,0,9094.047200594005,8699,395.0472005940046,872.4849568903753,864.5113358382861,True,True
34580,0,6386.0,6429,-43.0,543.1868923308073,539.4920391650835,True,True
34620,0,9901.0,9701,200.0,761.8011551579585,810.2593571543929,True,True
34740,0,11914.0,11582,332.0,778.0083547109247,1004.6064966717069,True,True
34820,0,27115.2804619932,25349,1766.2804619931994,1369.4301734663218,1420.6686005037257,False,True
34900,0,4615.0,4572,43.0,567.8661814195312,607.2007858371479,True,True
34940,0,18898.0,19233,-335.0,1376.1300810606533,1526.864728879494,True,True
34980,0,96023.87829912013,96923,-899.1217008798703,3077.277368064179,3115.8127239191595,True,True
35300,0,33305.0,33176,129.0,1630.86756053335,2121.1788319349102,True,True
35380,0,87574.0,87760,-186.0,2672.464405749869,2931.7172970340694,True,True
35620,0,1071303.2419458074,1074680,-3376.7580541926436,9745.674989450448,10648.405457687155,True,True
35660,0,11905.0,12100,-195.0,858.1625720106885,813.6134079985408,True,True
35840,0,48092.0,48320,-228.0,1795.1966466100587,1790.3705340777228,True,True
35980,0,14423.0,15124,-701.0,1012.972852548379,1037.7464605378088,True,True
36100,0,28765.0,28963,-198.0,1709.492029814705,1528.8690974969866,True,True
36220,0,11392.0,11658,-266.0,1285.7845853796816,1402.3943383482588,True,True
36260,0,17514.356948132765,16997,517.356948132765,982.1634283559941,1157.9421690091376,True,True
36420,0,90170.8703707699,87718,2452.8703707699024,2463.200154270862,2964.46325026702,True,True
36500,0,12773.0,12595,178.0,1061.151732788483,1047.192193344899,True,True
36540,0,47474.53467725275,48315,-840.4653227472518,1657.8232716426683,2022.9287958345394,True,True
36740,0,132483.0,134452,-1969.0,3930.2692019758647,3487.4014548935643,True,True
36780,0,9124.0,9083,41.0,724.7185660654762,859.4450444821938,True,True
36980,0,7897.1333363025005,8026,-128.86666369749946,764.4180793257051,857.830035241447,True,True
37100,0,25689.0,25761,-72.0,1281.5857364999035,1651.4544492866735,True,True
37140,0,8520.534317210637,7965,555.5343172106368,717.2719149667022,436.4792683177008,True,True
37340,0,34349.0,34397,-48.0,1797.7844698405868,2009.112350562743,True,True
37460,0,12233.840807875615,12397,-163.1591921243853,1024.138662486677,986.7723103376353,True,True
37620,0,7900.192961526975,7778,122.19296152697461,619.5780822462976,506.86997723994887,True,True
37860,0,28223.0,28130,93.0,1498.9799865241698,1543.7472678923193,True,True
37900,0,25370.29826306203,25265,105.29826306203177,1329.7706569179513,1157.7074456628325,True,True
37980,0,340084.9364368929,341540,-1455.0635631071054,6080.741895525578,5749.73645267938,True,True
38060,0,210198.01310465907,211506,-1307.9868953409314,4133.747815239822,4116.841052977864,True,True
38240,0,6513.733670530166,5816,697.7336705301659,605.858894463059,584.3674534796187,False,True
38300,0,168013.45585495795,168507,-493.5441450420476,3099.634333272233,3624.9909634644855,True,True
38340,0,9232.0,9451,-219.0,783.6178915772662,786.7610411395572,True,True
38540,0,5185.79725609756,5856,-670.2027439024396,518.0386085997839,394.4491127889862,False,False
38860,0,27759.0,27617,142.0,1428.3872024069665,1786.6204823821704,True,True
38900,0,113241.49375791573,111548,1693.4937579157267,2928.24333005302,2734.864052837089,True,True
38940,0,28960.0,28923,37.0,1769.5225344708103,1757.7999630848929,True,True
39150,0,17607.0,17241,366.0,1129.391429044864,1120.4376247754715,True,True
39300,0,100371.0,101935,-1564.0,2989.465169557926,2949.9420874209545,True,True
39340,0,17000.29931411728,16650,350.299314117281,1005.4088720515649,1070.4016218916702,True,True
39380,0,13023.138630442863,13250,-226.86136955713664,835.3137135232487,906.945693783305,True,True
39460,0,13311.0,13141,170.0,1055.7580215181886,1139.4127263084918,True,True
39540,0,10445.0,9658,787.0,783.6848856523902,1281.552767130562,False,True
39580,0,59606.453855678286,57930,1676.4538556782863,2609.4945870800348,2441.0275644998696,True,True
39660,0,8594.653039875286,8258,336.6530398752857,658.6311562627446,808.9973919170748,True,True
39740,0,22439.0,23079,-640.0,1250.1915853180265,1381.4456431049866,True,True
39820,0,12112.0,11842,270.0,863.8865666278183,914.8785479887481,True,True
39900,0,26841.68797712666,26626,215.68797712666128,1360.545111343244,1477.575009852423,True,True
40060,0,64711.0392491797,65795,-1083.960750820297,2137.418536459343,2269.8778154204842,True,True
40140,0,175883.0,177065,-1182.0,3776.5297562709607,3892.7074374456915,True,True
40220,0,22947.422548846174,21496,1451.4225488461743,1260.1626879097794,1260.2275930823494,False,True
40340,0,9081.158134310208,9577,-495.84186568979203,702.596612573673,889.6549402256547,True,True
40380,0,68008.53709691753,68109,-100.46290308247262,2116.8658436471596,2076.7197885351075,True,True
40420,0,22910.0,22912,-2.0,1156.8124307769172,1125.6748341728176,True,True
40580,0,11423.0,11436,-13.0,924.4571380004592,834.1432320059008,True,True
40660,0,6787.74687433839,6732,55.746874338389716,724.9020623504944,567.3588019411484,True,True
40900,0,105472.0,107774,-2302.0,2705.8782308152745,2857.3365651290974,True,True
40980,0,15658.0,15452,206.0,938.572320069157,1146.3562288409742,True,True
41060,0,10677.561987954055,11005,-327.43801204594456,842.160317279317,1045.173348454992,True,True
41100,0,6739.0,7012,-273.0,757.8410123502158,918.4654616390047,True,True
41140,0,8831.81082901056,8944,-112.18917098944075,719.2537799692122,1009.7441174404945,True,True
41180,0,160072.51399684342,157253,2819.5139968434232,3505.4752887447376,3832.451655996546,True,True
41420,0,22119.781974883772,21781,338.7819748837719,1302.7808718276456,1363.2220010500123,True,True
41500,0,13871.622633990833,13927,-55.37736600916651,972.9938334850843,800.2004540386766,True,True
41540,0,7883.062517717349,8083,-199.93748228265122,735.5766445449448,677.0595435621472,True,True
41620,0,39567.34513809363,39804,-236.65486190636875,1646.6799931984356,1604.0823481340522,True,True
41660,0,7592.420404284096,7273,319.42040428409564,765.0071895087,699.9492842579729,True,True
41700,0,143196.9440752824,141213,1983.9440752824012,3555.046835134525,3447.5414457747142,True,True
41740,0,124910.0,124743,167.0,3135.0022328540695,3432.358744807643,True,True
41780,0,8125.961988071348,7829,296.96198807134806,705.9305914889933,581.2029641938914,True,True
41860,0,178016.0,178373,-357.0,3744.5254706037185,3631.049063969496,True,True
41940,0,51990.377366009154,52445,-454.6226339908462,1999.9944999924376,1847.3780103048848,True,True
42020,0,13950.0,13761,189.0,1022.8049667458602,1076.4472638609614,True,True
42100,0,10930.0,11271,-341.0,921.6371303284172,1010.4170634569668,True,True
42140,0,10696.666844260433,10407,289.6668442604332,831.1504075677278,936.9510804746405,True,True
42200,0,18892.0,18793,99.0,1177.1129937266005,1186.1228554543793,True,True
42220,0,19395.0,19285,110.0,1155.1315942350464,1209.7281795185438,True,True
42340,0,24231.72722766347,21958,2273.7272276634685,1216.48222346239,1384.3734645223062,False,False
42540,0,42780.81906974537,43716,-935.1809302546317,1607.4286920420452,1674.9263953964253,True,True
42660,0,153200.0,151270,1930.0,3501.6630334742376,3272.4768955949103,True,True
42680,0,10102.0,10448,-346.0,841.1783401871448,947.3347766009122,True,True
42700,0,8930.23617920977,10504,-1573.7638207902291,878.7195229423322,641.6933706549299,False,False
43100,0,5257.0,5639,-382.0,563.4944542761712,751.5029061720255,True,True
43300,0,7102.488701840335,7118,-15.511298159664875,687.5485437407311,588.793361750308,True,True
43340,0,39564.79638960393,37924,1640.7963896039291,1945.6502768997311,1502.1774166271837,True,True
43420,0,9643.47916236848,10451,-807.5208376315204,850.5069076733005,690.7339900813643,True,True
43580,0,7573.062710337403,8555,-981.9372896625973,752.8499186424875,701.6549406392857,False,True
43620,0,13198.336545052396,12584,614.3365450523961,831.530516577714,1239.6844528333913,True,True
43640,0,15242.0,14522,720.0,1159.9392225457332,1394.9848299676955,True,True
43780,0,20238.10980638574,20289,-50.89019361426108,1086.9374407020857,1242.2280954095963,True,True
43900,0,23907.056707417192,25262,-1354.9432925828078,1268.314629735067,1169.9074888378148,False,True
44060,0,34210.38482586402,33467,743.384825864021,1475.5083869636255,1539.9175244984522,True,True
44100,0,14372.238785732286,14413,-40.76121426771351,1052.0931517693668,968.7988298637467,True,True
44140,0,35297.0,36262,-965.0,1747.5620160669548,1447.320837144878,True,True
44180,0,33107.91942391053,32810,297.91942391052726,1523.2297922506636,1502.5414325384534,True,True
44220,0,9902.0,10180,-278.0,668.374146717241,691.172056852525,True,True
44300,0,10678.0,10223,455.0,874.8674185269446,861.8582645431034,True,True
44420,0,7686.951038165153,7272,414.95103816515257,702.8527584067662,688.9888140988256,True,True
44700,0,29456.0,29462,-6.0,1564.3560975685812,1464.615105544798,True,True
44940,0,9605.27086383602,9292,313.27086383602,944.433163331318,676.35379721258,True,True
45060,0,44445.262324797666,43777,668.2623247976662,1577.429871658325,1497.909321113984,True,True
45220,0,30764.535684601764,31288,-523.4643153982361,1691.180061377262,1448.4365289980387,True,True
45300,0,197974.0,197417,557.0,3988.7840252387696,3922.895810853731,True,True
45460,0,13691.71074094354,14110,-418.28925905646065,930.5648822086507,942.2334959255555,True,True
45500,0,13385.884399812849,13515,-129.11560018715136,955.0261776516913,754.581317521461,True,True
45780,0,47990.42644489078,48217,-226.57355510922207,1918.9161003024599,2226.146488905106,True,True
45820,0,15294.958530972272,14312,982.9585309722715,915.6882657323944,1133.9771668421556,False,True
45900,0,8004.269381950255,7592,412.2693819502547,587.3235905359157,626.601593980649,True,True
45940,0,18213.0,18010,203.0,1314.7284890805402,1263.5702126544059,True,True
46060,0,71932.98689534087,72194,-261.01310465912684,2462.533654592359,2571.24389755142,True,True
46140,0,65604.06659830785,62807,2797.0665983078507,1559.099740234729,1910.7631949139254,False,False
46220,0,22718.695700725875,22539,179.6957007258752,1268.8183479127342,1190.436720114223,True,True
46300,0,5873.910109296161,6120,-246.08989070383905,663.0784267339724,648.955199261548,True,True
46340,0,11380.0,11549,-169.0,1020.0289211586111,1067.324121757304,True,True
46520,0,35857.0,34858,999.0,1440.1420068868208,1694.6835188738044,True,True
46540,0,21216.192847312665,20867,349.1928473126645,1086.9383607178468,1253.5552714996425,True,True
46660,0,14062.377859078504,14019,43.377859078504116,1049.4446150226318,1107.6387313671712,True,True
46700,0,17199.0,17066,133.0,1104.1843143243796,1306.1011500277266,True,True
47020,0,6352.906451387058,6554,-201.09354861294196,699.0686661551925,655.0804810982689,True,True
47220,0,9483.063563107156,9471,12.06356310715637,948.8340213124739,916.4499623298087,True,True
47260,0,91155.71654997315,89932,1223.716549973149,2482.038275289082,2519.3107027780297,True,True
47300,0,21055.0,20671,384.0,1111.7400775361118,1113.689662577731,True,True
47380,0,20651.83128753325,20355,296.83128753324854,1254.2260561796666,1191.2320754882921,True,True
47460,0,2865.532593734288,3980,-1114.4674062657118,492.8640786261462,292.14991409747347,False,False
47580,0,11557.917775320007,10702,855.9177753200074,1010.6102117038002,927.1249856198922,True,True
47900,0,206914.77261103323,204466,2448.7726110332296,3787.786820822946,4623.857382494435,True,True
47930,0,26312.0,27403,-1091.0,1630.8004169732114,1610.9975149798495,True,True
47940,0,11328.620439022627,10004,1324.6204390226267,717.5688120312923,1015.465297401297,False,False
48060,0,7176.244043290721,7363,-186.75595670927942,656.9467253895098,570.5842137536554,True,True
48140,0,7074.0,6645,429.0,592.0861423813261,757.29670304726,True,True
48260,0,10765.554803311768,10289,476.5548033117684,730.6565540662726,532.4644832335399,True,True
48300,0,4967.0,5291,-324.0,578.9119103974283,641.8517232799956,True,True
48540,0,11894.501051778756,12259,-364.49894822124406,756.4489407752516,687.7452956218187,True,True
48620,0,37842.91092047308,36656,1186.9109204730776,1703.6434486124144,2006.5069313214155,True,True
48660,0,9993.027330553603,10117,-123.97266944639705,764.4697508731134,746.9250551002285,True,True
48680,0,7648.0,8281,-633.0,922.3594743916278,832.237267826159,True,True
48700,0,8311.739409202377,8240,71.73940920237692,693.940199152636,555.4300435372697,True,True
48900,0,27568.0,28104,-536.0,1695.4497928278502,1539.9205152555764,True,True
49020,0,7127.378979951129,7326,-198.6210200488713,732.1488919611912,582.2891454611985,True,True
49180,0,48213.58329582108,47851,362.58329582108126,1909.762288872623,2008.5681569570431,True,True
49340,0,43134.0,43437,-303.0,1669.0701003852414,1742.8168691671967,True,True
49420,0,12758.0,12737,21.0,891.2412692419489,1056.3071330524565,True,True
49620,0,19659.0,19529,130.0,1314.5657077529445,1436.7880041898145,True,True
49660,0,39943.0,40180,-237.0,1610.4092647522864,1838.50453886542,True,True
49700,0,9192.0,8915,277.0,772.7004594278433,818.7106497681278,True,True
49740,0,14630.584446415294,13936,694.5844464152942,1099.1756001658698,1018.8677830361438,True,True
10180,4,11938.15993383203,11687,251.15993383203022,903.5358321616249,969.2243859218715,True,True
10420,4,50454.0,51566,-1112.0,1758.686157334503,1986.6757349706695,True,True
10500,4,8404.704717395683,8782,-377.2952826043165,833.9142641782787,742.90193435894,True,True
10540,4,10383.862925907131,10504,-120.13707409286872,753.3876824052807,818.8941157283267,True,True
10580,4,73460.12273361241,73324,136.12273361241387,2090.2655333712987,2143.5872670547674,True,True
10740,4,63441.41767007142,64338,-896.5823299285767,2146.4000093179275,2443.0984573814276,True,True
10780,4,7906.761871211507,7798,108.76187121150724,804.701808125221,645.1389419169215,True,True
10900,4,65000.0,66540,-1540.0,2104.2680437624863,2417.5499201859825,True,True
11020,4,8389.312393136477,8545,-155.6876068635229,574.373571815417,544.0623098240374,True,True
11100,4,17717.86726246147,18328,-610.1327375385299,959.8442582002561,1194.2462718119973,True,True
11180,4,9367.0,9057,310.0,566.9603160715924,890.0597777186091,True,True
11200,4,10840.152577528192,11353,-512.8474224718084,790.0544285047708,610.7488104512869,True,True
11260,4,30287.538618577906,30187,100.53861857790616,1359.0952873143221,2245.612242748801,True,True
11460,4,25790.0,25892,-102.0,1085.1479161847014,1251.0985289191856,True,True
11500,4,6534.0,6964,-430.0,598.8630895288171,631.6677908976363,True,True
11540,4,21836.46199682963,22361,-524.5380031703717,927.8927739776833,1251.270531402957,True,True
11700,4,26311.09547425348,26903,-591.9045257465186,1273.711505797133,1419.0523364361559,True,True
12020,4,13866.849554946157,13277,589.8495549461568,922.8499336295149,940.7541880699737,True,True
12060,4,426795.9778198678,428531,-1735.0221801322186,5715.499803166824,5826.501387786061,True,True
12100,4,28321.0,28340,-19.0,1392.4661575779858,1551.37358898413,True,True
12220,4,11705.961987195184,12397,-691.0380128048164,925.6160110974745,901.0190210252101,True,True
12260,4,37003.34049722335,37709,-705.6595027766525,1567.37359936934,1662.9387454604591,True,True
12420,4,184076.86536638017,184592,-515.134633619833,4538.216830430208,4004.6919951178857,True,True
12540,4,49408.0,49207,201.0,1802.4008988013738,1997.4235620227748,True,True
12580,4,206356.17697466258,207252,-895.8230253374204,3605.595789879947,3406.7207834026012,True,True
12620,4,10886.540430356781,11318,-431.45956964321886,713.3820855614472,910.5221106711342,True,True
12700,4,18121.998939554625,18520,-398.0010604453746,965.9943064014404,1278.5871694114635,True,True
12940,4,52111.65768914473,54352,-2240.342310855267,2210.62638182032,1962.2932979283084,False,True
12980,4,8219.883907154119,7971,248.8839071541188,605.4890585303751,562.9498513153015,True,True
13020,4,7431.974941771761,7308,123.97494177176122,604.1092616406406,513.2916380006412,True,True
13140,4,23862.0,24425,-563.0,1229.9991869916012,1455.9791757344954,True,True
13220,4,6229.0,6427,-198.0,720.4276507741773,664.6592932275529,True,True
13380,4,18477.0,18485,-8.0,1290.3774641553532,1299.5625977237496,True,True
13460,4,21385.0,21296,89.0,1096.332522549614,1367.5935816416734,True,True
13740,4,14087.866810661964,14612,-524.1331893380357,1146.3267422510914,1146.9984927191101,True,True
13780,4,16300.090207708337,16509,-208.9097922916626,937.5441322945817,789.3572129837866,True,True
13820,4,76068.60523228055,75737,331.6052322805481,2334.9115614943535,2828.5876314812936,True,True
13900,4,10518.069051257467,11132,-613.9309487425326,810.355477552907,866.3825270670803,True,True
13980,4,11861.0,11226,635.0,826.9371197376497,925.5196006014676,True,True
14010,4,11832.0,12266,-434.0,758.6118902310983,807.8060549924716,True,True
14020,4,10946.281360649025,10817,129.28136064902537,786.0311698654195,765.6450530189009,True,True
14260,4,59563.807448110725,62170,-2606.192551889275,2256.0726938642733,2481.4890509191773,False,True
14460,4,342903.2045712608,339658,3245.2045712607796,4980.93103746679,4913.629689058744,True,True
14500,4,24045.31107556133,23243,802.3110755613307,1103.328147017015,1143.6368340150866,True,True
14540,4,11716.391025000832,12069,-352.6089749991679,878.1116102182,842.9485670507528,True,True
14580,4,10620.0,10803,-183.0,910.1258154782777,1160.4008280810774,True,True
14740,4,22386.0,23495,-1109.0,1308.1506029505929,1317.8499929492166,True,True
14860,4,57791.0,57638,153.0,2101.4435514664674,2192.545178464688,True,True
15180,4,18615.0,18255,360.0,1121.1445045131336,1323.6374718375498,True,True
15260,4,7258.55511302607,7092,166.5551130260701,728.7503001714648,632.5663522541502,True,True
15380,4,87176.0,85262,1914.0,2609.5871320958036,2430.9148005941097,True,True
15500,4,11978.0,11793,185.0,868.6984517080712,1000.9132913625687,True,True
15540,4,18478.676221687278,19576,-1097.3237783127224,1032.0823610545817,1166.0406979760442,False,True
15940,4,27383.0,27624,-241.0,1219.7151306760115,1429.7253732609806,True,True
15980,4,59162.0,58918,244.0,2069.789602834066,1900.922846148352,True,True
16020,4,6182.439725444776,6823,-640.5602745552242,564.9150378596768,512.2957008980109,False,True
16180,4,4833.901108573487,3775,1058.9011085734874,437.73279520730455,352.52235574781713,False,False
16220,4,6121.789335682236,5970,151.78933568223601,544.5410911951457,498.8528319008439,True,True
16300,4,20616.455477616597,21376,-759.5445223834031,1047.5581129464847,1293.5058648983165,True,True
16540,4,12400.082119325398,12078,322.0821193253978,919.5613084509374,1002.7897565758884,True,True
16580,4,14875.974640357674,15385,-509.0253596423263,887.7640452282352,1017.7170590752451,True,True
16620,4,12466.38966499926,13030,-563.6103350007397,914.7595312430475,1014.8125185035577,True,True
16700,4,63882.0,63880,2.0,2290.8271431952257,2264.316865819303,True,True
16740,4,190350.8716927836,191758,-1407.1283072163933,3802.4893162243075,3888.880648754592,True,True
16820,4,16312.59426193217,15815,497.5942619321704,853.8910937584488,1118.3352908009704,True,True
16860,4,40970.286891362986,41363,-392.71310863701365,1482.1622718177655,1640.2850319494435,True,True
16940,4,8928.0,8383,545.0,747.7813851654773,825.711105045978,True,True
16980,4,667988.8150290691,667750,238.8150290690828,6935.368194984315,6728.314697908882,True,True
17020,4,13497.0,12888,609.0,917.7913706284234,1188.5816562924906,True,True
17140,4,166411.66733176124,167059,-647.332668238756,3258.2057946053683,3362.36794543524,True,True
17300,4,21628.142013629833,22340,-711.857986370167,1374.0574951580447,1502.566392754543,True,True
17410,4,148326.0,151636,-3310.0,2733.458615015051,3169.252790586844,False,True
17420,4,8180.0,8752,-572.0,713.9425747215248,694.2681525912736,True,True
17660,4,14126.231332161866,15257,-1130.7686678381342,993.6850607712687,1051.400271892438,False,True
17780,4,15151.042190997498,15511,-359.9578090025025,1038.899417653124,922.2540272991839,True,True
17820,4,61296.0,61859,-563.0,1908.576694817371,1954.4794940920333,True,True
17860,4,14726.849614996183,14801,-74.15038500381706,931.2964082396109,1001.9157135284063,True,True
17900,4,52317.86141498354,53503,-1185.1385850164588,2006.7934622177738,2015.1533044709927,True,True
17980,4,17610.234450053093,17936,-325.7655499469074,1121.0892025169094,1170.514746602575,True,True
18020,4,6309.022458447267,6549,-239.97754155273287,621.845640010445,560.4405683127659,True,True
18140,4,155636.96104357878,159187,-3550.0389564212237,2918.0426658978104,3619.935009402696,False,True
18580,4,26650.616551371124,27433,-782.3834486288761,1502.6579783836373,1464.5411485456693,True,True
18700,4,6447.137074092867,6629,-181.8629259071331,603.9105894087303,569.7973029321936,True,True
18880,4,22427.211094616767,23102,-674.7889053832332,1459.3289553764087,1284.9566631689515,True,True
19100,4,537737.2817360078,538645,-907.7182639922248,5718.703436968908,7139.244436280966,True,True
19140,4,9121.812984682103,8659,462.812984682103,744.0329293788011,827.3675687121398,True,True
19300,4,17846.0,17905,-59.0,1308.961420363488,1585.7773976897736,True,True
19340,4,28470.353591033658,29051,-580.6464089663423,1208.5747804749196,1531.7885929495199,True,True
19430,4,56634.0,58536,-1902.0,1838.9195197180327,2336.636890107233,False,True
19460,4,10775.0,10477,298.0,705.8002550297074,905.5966293333914,True,True
19500,4,6920.228315864901,7037,-116.77168413509935,502.1015833474338,527.0951329242898,True,True
19660,4,51913.0,51106,807.0,2003.3244869466355,2109.3821273488475,True,True
19740,4,233076.47407690005,237479,-4402.525923099951,3974.6427512419277,3979.625369433054,False,True
19780,4,55809.30109478777,56693,-883.6989052122299,1848.7184750523807,2149.552127834841,True,True
19820,4,302114.72356423433,306817,-4702.276435765671,4297.224336708522,4584.841462384462,False,True
20020,4,8953.0,8558,395.0,509.65086088419395,571.8345110147691,True,True
20100,4,14264.0,13891,373.0,914.595539022578,1215.1763198297604,True,True
20220,4,8019.260684742659,8266,-246.73931525734133,529.6007930507658,623.8871708658799,True,True
20260,4,20980.835052001217,21905,-924.1649479987827,873.4924155366205,1152.4575093109218,False,True
20500,4,43979.69713201377,42914,1065.6971320137673,1843.0284859437197,1801.0743175950506,True,True
20580,4,2707.3270993790925,2696,11.327099379092488,570.4533285028671,307.1499341166238,True,True
20740,4,14642.837401348756,14498,144.83740134875552,742.3435862186727,1133.1810190869292,True,True
20940,4,7600.0,7741,-141.0,741.1140263144397,778.2034101232788,True,True
21060,4,7823.592115951449,8073,-249.40788404855084,658.2742589529079,828.8722915274653,True,True
21140,4,13099.0,12642,457.0,901.6884162503143,1112.397057191698,True,True
21300,4,6117.525432810288,6076,41.525432810288294,581.532458251472,383.86833561753843,True,True
21340,4,42849.54352036772,42966,-116.45647963228112,1854.2656228275387,2043.933290466529,True,True
21420,4,3678.888451063337,3799,-120.11154893666298,404.64923081602416,368.7113440229837,True,True
21500,4,17478.0,16615,863.0,915.2453223043535,1075.9364544043715,True,True
21660,4,29217.0,29540,-323.0,1370.8001313101774,1479.0819706248535,True,True
21780,4,18900.878826685683,19132,-231.12117331431728,1058.2296537141642,1216.0286123814224,True,True
21820,4,7666.5966342700285,7035,631.5966342700285,767.148616631745,613.3456738368634,True,True
22020,4,20050.862789210332,20247,-196.13721078966773,1119.7079976493872,1386.5864150568505,True,True
22140,4,5804.468282016748,5754,50.46828201674816,505.2088676973119,638.2869261516239,True,True
22180,4,21310.801547364932,21723,-412.19845263506795,957.0005224658971,977.2866908747218,True,True
22220,4,39401.82824088368,40279,-877.1717591163178,1688.8034225450872,1867.0710245545963,True,True
22380,4,8867.0,8975,-108.0,672.1904492032002,658.4718430113394,True,True
22420,4,26422.973116263714,26387,35.97311626371447,1276.492459828886,1644.151609883659,True,True
22500,4,10480.447176099815,10136,344.4471760998149,817.4105455644673,885.8268916373668,True,True
22520,4,9107.686015348358,9417,-309.3139846516424,773.3724846411333,831.6077905096214,True,True
22540,4,8785.53800317037,9080,-294.46199682963015,709.8232174281143,618.4972827504935,True,True
22660,4,31356.0,30731,625.0,1363.607348176153,1328.7282191620302,True,True
22900,4,12651.936377808921,12901,-249.06362219107905,1004.6616345815142,1026.0335554013066,True,True
23060,4,31787.38197746632,31228,559.3819774663207,1243.7913812211436,1527.9933180628254,True,True
23420,4,63013.0,63340,-327.0,2124.486761549716,2207.8485942991542,True,True
23460,4,6046.835384447832,5981,65.83538444783244,602.913758343596,616.6012270822271,True,True
23540,4,19263.570576641745,20227,-963.429423358255,1193.6096514355102,1253.2272269410746,True,True
23580,4,13596.0,13474,122.0,882.8504969699003,1086.570877613375,True,True
